"simulation","model","N","percentage"
"415","2","100",0.088154280093258
"416","2","100",0.100618742197444
"417","2","100",0.140794692058202
"418","2","100",0.127132336998963
"419","2","100",0.0475433647986793
"420","2","100",0.14169678665686
"421","2","100",0.0076315599948751
"422","2","100",0.0966821667612569
"423","2","100",0.107529398632741
"424","2","100",0.0136739206223049
"425","2","100",0.0404228406926591
"426","2","100",0.121685348655538
"427","2","100",0.314466156161789
"428","2","100",0.0895160820836318
"429","2","100",0.110885845962022
"430","2","100",0.0848445140947864
"431","2","100",0.0456458205323464
"432","2","100",0.139055736344226
"433","2","100",0.0445750499362705
"434","2","100",0.0958926355813357
"435","2","100",0.110659730993204
"436","2","100",0.0976236738133472
"437","2","100",0.0261229923525485
"438","2","100",0.0464196443309077
"439","2","100",0.00876795189276523
"440","2","100",0.297131986233359
"441","2","100",0.0543861083457276
"442","2","100",0.259611345226014
"443","2","100",0.0395148135322195
"444","2","100",0.1410505748655
"445","2","100",0.0413076561846351
"446","2","100",0.0654510599276621
"447","2","100",0.0289183893488768
"448","2","100",0.120105553182238
"449","2","100",0.0984820466740116
"450","2","100",0.280128041311483
"451","2","100",0.0830760425983574
"452","2","100",0.101701499831262
"453","2","100",0.0286031997035448
"454","2","100",0.24868425594639
"455","2","100",0.308599420237663
"456","2","100",0.13006519707248
"457","2","100",0.0184999803752247
"458","2","100",0.0572070642761524
"459","2","100",0.000160346816130938
"460","2","100",0.121015405837085
"461","2","100",0.001070885685804
"462","2","100",0.23338239046197
"463","2","100",0.105789655639432
"464","2","100",0.0385979793766079
"465","2","100",0.274127878454208
"466","2","100",0.103513864221837
"467","2","100",0.221152463990722
"468","2","100",0.00230174543107848
"469","2","100",0.22103364909609
"470","2","100",0.119447690077934
"471","2","100",0.0108418924037504
"472","2","100",0.252423602667063
"473","2","100",0.0167186109406649
"474","2","100",0.0685732993700866
"475","2","100",0.0070715992172615
"476","2","100",0.143740254379868
"477","2","100",0.0592674596405852
"478","2","100",0.0267025000109658
"479","2","100",0.0570980159817078
"480","2","100",0.466294397415333
"481","2","100",0.290323387500852
"482","2","100",0.0408763509524684
"483","2","100",0.101354614827968
"484","2","100",0.102503650050121
"485","2","100",0.179315743049259
"486","2","100",0.135092838920453
"487","2","100",0.0152512586844524
"488","2","100",0.127185080973513
"489","2","100",0.0650084359471232
"490","2","100",0.0300768737496312
"491","2","100",0.00624029796934454
"492","2","100",0.166289078428286
"493","2","100",0.0582020310662223
"494","2","100",0.0551922540548115
"495","2","100",0.0167553904522784
"496","2","100",9.62836937426337e-06
"497","2","100",0.121926017787751
"498","2","100",0.0332047972666411
"499","2","100",0.121133779657312
"500","2","100",0.00446985181071427
"1","3","100",0.169955175206779
"2","3","100",0.411551242844939
"3","3","100",0.0336823396353535
"4","3","100",0.25091176013586
"5","3","100",0.143749566476608
"6","3","100",0.295482923381189
"7","3","100",0.268169760364843
"8","3","100",0.27569073183451
"9","3","100",0.384162682484567
"10","3","100",0.449391928839347
"11","3","100",0.125959967282325
"12","3","100",0.313639205055961
"13","3","100",0.114607629200756
"14","3","100",0.0946150090303784
"15","3","100",0.377531862794292
"16","3","100",0.484798201702427
"17","3","100",0.144843904167226
"18","3","100",0.132728723130676
"19","3","100",0.116782081716856
"20","3","100",0.211357030163111
"21","3","100",0.142584066685258
"22","3","100",0.284550097676988
"23","3","100",0.0338091195714045
"24","3","100",0.113931405337453
"25","3","100",0.393862371096996
"26","3","100",0.165971895555729
"27","3","100",0.328804869705036
"28","3","100",0.102444004008654
"29","3","100",0.53552497648105
"30","3","100",0.207387190226553
"31","3","100",0.165345825989635
"32","3","100",0.443655688161065
"33","3","100",0.338562736832493
"34","3","100",0.294484039625603
"35","3","100",0.432932199558812
"36","3","100",0.345058731406439
"37","3","100",0.153780472685615
"38","3","100",0.0952434325658816
"39","3","100",0.192786648054301
"40","3","100",0.13889975119326
"41","3","100",0.208375142273138
"42","3","100",0.139615426162842
"43","3","100",0.351025829932032
"44","3","100",0.162511127545504
"45","3","100",0.0613197057992882
"46","3","100",0.011312573864096
"47","3","100",0.0485024588296059
"48","3","100",0.250937026864388
"49","3","100",0.13489724763644
"50","3","100",0.492516651120826
"51","3","100",0.102321174021403
"52","3","100",0.464791817335744
"53","3","100",0.342757858657072
"54","3","100",0.0354462898983304
"55","3","100",0.0654342824414808
"56","3","100",0.078663333647062
"57","3","100",0.303307268911451
"58","3","100",0.0795401600945092
"59","3","100",0.220373136687859
"60","3","100",0.0978628019873028
"61","3","100",0.501576361161082
"62","3","100",0.0989625878734181
"63","3","100",0.125127969558248
"64","3","100",0.118453841883384
"65","3","100",0.0209502194546723
"66","3","100",0.160466039316003
"67","3","100",0.205373633664197
"68","3","100",0.287351117432518
"69","3","100",0.12472928809799
"70","3","100",0.181352325041508
"71","3","100",0.0656885395278419
"72","3","100",0.225362524329534
"73","3","100",0.139678236026999
"74","3","100",0.46851392184737
"75","3","100",0.198328429212591
"76","3","100",0.140184710769137
"77","3","100",0.0486780107919233
"78","3","100",0.535105744549013
"79","3","100",0.300606490758876
"80","3","100",0.248848349414787
"81","3","100",0.0905765588822077
"82","3","100",0.246916487040019
"83","3","100",0.415584711587055
"84","3","100",0.0349469258112502
"85","3","100",0.0996046453140822
"86","3","100",0.156936901335662
"87","3","100",0.312881819245983
"88","3","100",0.231568294342913
"89","3","100",0.0634364309305946
"90","3","100",0.0215887893729007
"91","3","100",0.161740907867292
"92","3","100",0.501573873997721
"93","3","100",0.221881693121197
"94","3","100",0.53610325599236
"95","3","100",0.0997541027061978
"96","3","100",0.112090060369968
"97","3","100",0.0277474178122292
"98","3","100",0.201197441031866
"99","3","100",0.0264215687915427
"100","3","100",0.536262063829074
"101","3","100",0.112786790323727
"102","3","100",0.360162489780248
"103","3","100",0.249265872028377
"104","3","100",0.15119433419102
"105","3","100",0.0897723347401258
"106","3","100",0.44949961917675
"107","3","100",0.122017852876828
"108","3","100",0.135457033604784
"109","3","100",0.227906101090826
"110","3","100",0.0760263869489229
"111","3","100",0.431843687328484
"112","3","100",0.108623680798036
"113","3","100",0.145176453884246
"114","3","100",0.0793480974727249
"115","3","100",0.383406544430006
"116","3","100",0.15034592594302
"117","3","100",0.399640576668153
"118","3","100",0.152794002514671
"119","3","100",0.539865743913976
"120","3","100",0.00887132209190898
"121","3","100",0.00574636789508124
"122","3","100",0.264874741463763
"123","3","100",0.0222326422036667
"124","3","100",0.26824121822852
"125","3","100",0.363645583522508
"126","3","100",0.134385649755877
"127","3","100",0.214352723687145
"128","3","100",0.173497302241144
"129","3","100",0.0365736852526997
"130","3","100",0.542156674161421
"131","3","100",0.0110274854373429
"132","3","100",0.102883836566785
"133","3","100",0.55911338074933
"134","3","100",0.168336098538828
"135","3","100",0.215929573945863
"136","3","100",0.207240668461716
"137","3","100",0.156908471603758
"138","3","100",0.267707038394946
"139","3","100",0.19769153264189
"140","3","100",0.127270710258543
"141","3","100",0.360400064264351
"142","3","100",0.322934038361496
"143","3","100",0.114403682539546
"144","3","100",0.0303884168789626
"145","3","100",0.0352269103336271
"146","3","100",0.262254203128082
"147","3","100",0.21881325302949
"148","3","100",0.11115339619782
"149","3","100",0.130665894862604
"150","3","100",0.0807218350017762
"151","3","100",0.0282190453577885
"152","3","100",0.407505700963978
"153","3","100",0.161134457595575
"154","3","100",0.312278181980419
"155","3","100",0.119264710500551
"156","3","100",0.230193839482793
"157","3","100",0.471680560327044
"158","3","100",0.093022465707561
"159","3","100",0.0690328252197464
"160","3","100",0.0246129392826992
"161","3","100",0.342224724741323
"162","3","100",0.456318425552281
"163","3","100",0.0344497124202224
"164","3","100",0.345903339753621
"165","3","100",0.228879874417653
"166","3","100",0.458711248962597
"167","3","100",0.385416291978181
"168","3","100",0.438287475356823
"169","3","100",0.211854741356119
"170","3","100",0.405512455646833
"171","3","100",0.10356102825468
"172","3","100",0.125316585178248
"173","3","100",0.121033824826273
"174","3","100",0.171591252449215
"175","3","100",0.23364142910261
"176","3","100",0.480254144352505
"177","3","100",0.0945858688117472
"178","3","100",0.253596114421257
"179","3","100",0.232186080473947
"180","3","100",0.227821989898772
"181","3","100",0.0528444133174419
"182","3","100",0.346606218485525
"183","3","100",0.0463605740733786
"184","3","100",0.226148357002244
"185","3","100",0.117252082887912
"186","3","100",0.136967242510167
"187","3","100",0.224973556201153
"188","3","100",0.299071577678732
"189","3","100",0.098873019694676
"190","3","100",0.144025015539052
"191","3","100",0.323666796146376
"192","3","100",0.0708115577939083
"193","3","100",0.0533922386428574
"194","3","100",0.0119009303197541
"195","3","100",0.307103084738317
"196","3","100",0.0384367616976213
"197","3","100",0.150622134140348
"198","3","100",0.16024846217491
"199","3","100",0.129532547777693
"200","3","100",0.169781227640828
"201","3","100",0.311987004829051
"202","3","100",0.240083231696593
"203","3","100",0.277885523645399
"204","3","100",0.22061260147707
"205","3","100",0.0719935668218286
"206","3","100",0.212525774541087
"207","3","100",0.00743307366292443
"208","3","100",0.374526521866339
"209","3","100",0.385490405750202
"210","3","100",0.383826477596871
"211","3","100",0.213023435946966
"212","3","100",0.0252611194337395
"213","3","100",0.126862316224897
"214","3","100",0.515746268095986
"215","3","100",0.135163250082267
"216","3","100",0.587705729679227
"217","3","100",0.00342094878411442
"218","3","100",0.246862981037312
"219","3","100",0.0999514579598373
"220","3","100",0.0376632201358142
"221","3","100",0.370147959768297
"222","3","100",0.423713472615098
"223","3","100",0.286682775099223
"224","3","100",0.00611866465342134
"225","3","100",0.098266944932344
"226","3","100",0.467809060983384
"227","3","100",0.191197947073956
"228","3","100",0.0386219178603011
"229","3","100",0.0713046923767416
"230","3","100",0.0411881316030296
"231","3","100",0.267330759982953
"232","3","100",0.079263761301407
"233","3","100",0.0772992471000096
"234","3","100",0.350948502823119
"235","3","100",0.152145506982111
"236","3","100",0.452228930397254
"237","3","100",0.222876441556015
"238","3","100",0.425847911781054
"239","3","100",0.0597930784537656
"240","3","100",0.151467942490716
"241","3","100",0.139777024873679
"242","3","100",0.180874021109059
"243","3","100",0.0606290623519848
"244","3","100",0.30341369447391
"245","3","100",0.313474541722961
"246","3","100",0.110649038513574
"247","3","100",0.36493066601164
"248","3","100",0.213050127302739
"249","3","100",0.186263563774305
"250","3","100",0.290053957027497
"251","3","100",0.0282221705771002
"252","3","100",0.571440384965731
"253","3","100",0.138562558277252
"254","3","100",0.0117427372569811
"255","3","100",0.195720344243471
"256","3","100",0.347059612081363
"257","3","100",0.158504106110746
"258","3","100",0.361685370242299
"259","3","100",0.104885966047771
"260","3","100",0.110057272691161
"261","3","100",0.29613747417478
"262","3","100",0.229931402151081
"263","3","100",0.111670888168102
"264","3","100",0.143825396340308
"265","3","100",0.206897364334557
"266","3","100",0.0169767800851136
"267","3","100",0.147027506826522
"268","3","100",0.384690857951228
"269","3","100",0.104460818294953
"270","3","100",0.10758603290776
"271","3","100",0.403564633550149
"272","3","100",0.452352550345256
"273","3","100",0.218221084338827
"274","3","100",0.176441119109155
"275","3","100",0.090600110756285
"276","3","100",0.180127420033778
"277","3","100",0.541557322698837
"278","3","100",0.0145252751439421
"279","3","100",0.176429700254625
"280","3","100",0.0129169302385514
"281","3","100",0.105362298259213
"282","3","100",0.368812911903242
"283","3","100",0.160342930820633
"284","3","100",0.432118306349815
"285","3","100",0.207292509241786
"286","3","100",0.148711234769991
"287","3","100",0.253005266512226
"288","3","100",0.322205448945557
"289","3","100",0.478721964597679
"290","3","100",0.445794750612143
"291","3","100",0.0201830190979909
"292","3","100",0.139286942246936
"293","3","100",0.335418129441147
"294","3","100",0.250707553058092
"295","3","100",0.51850865517736
"296","3","100",0.188730935093426
"297","3","100",0.0945660994467176
"298","3","100",0.0817683487159381
"299","3","100",0.253766796393776
"300","3","100",0.0991584564114641
"301","3","100",0.268549304920173
"302","3","100",0.176659762175052
"303","3","100",0.135401674978255
"304","3","100",0.197173674403358
"305","3","100",0.125095008291408
"306","3","100",0.203114724374905
"307","3","100",0.356737014784943
"308","3","100",0.163969422392723
"309","3","100",0.0658517066654041
"310","3","100",0.24542358834497
"311","3","100",0.126284222978683
"312","3","100",0.117840434923114
"313","3","100",0.130098324369866
"314","3","100",0.138391024952141
"315","3","100",0.189096410182102
"316","3","100",0.28462227841302
"317","3","100",0.124033985902261
"318","3","100",0.18809708322792
"319","3","100",0.337593122945531
"320","3","100",0.0866003857738619
"321","3","100",0.288436178126775
"322","3","100",0.311492008364687
"323","3","100",0.496044096313178
"324","3","100",0.0131114635447014
"325","3","100",0.0136365837305422
"326","3","100",0.187474460856542
"327","3","100",0.185500194871886
"328","3","100",0.114941692545314
"329","3","100",0.299441747020392
"330","3","100",0.21007391447702
"331","3","100",0.126526923572004
"332","3","100",0.272094868394728
"333","3","100",0.138002316123711
"334","3","100",0.106467745306215
"335","3","100",0.47840004325627
"336","3","100",0.00149439049787833
"337","3","100",0.0418318630397375
"338","3","100",0.154356687594677
"339","3","100",0.0551156035239232
"340","3","100",0.350352669875238
"341","3","100",0.391829053138662
"342","3","100",0.134416763871556
"343","3","100",0.56350281866692
"344","3","100",0.198852274036766
"345","3","100",0.140145170532465
"346","3","100",0.227721749657509
"347","3","100",0.243564415741338
"348","3","100",0.0878672443266678
"349","3","100",0.314184192638812
"350","3","100",0.250640920596651
"351","3","100",0.12338388539102
"352","3","100",0.291236716342656
"353","3","100",0.179427199798292
"354","3","100",0.434646130010374
"355","3","100",0.0888480263290207
"356","3","100",0.121876933384059
"357","3","100",0.111135760185917
"358","3","100",0.0828402392376709
"359","3","100",0.102699373478762
"360","3","100",0.218356934859149
"361","3","100",0.363147859903346
"362","3","100",0.182684597584776
"363","3","100",0.213962772311759
"364","3","100",0.173530452660125
"365","3","100",0.0692865692005752
"366","3","100",0.0929044859866853
"367","3","100",0.138029165007971
"368","3","100",0.0957754926261584
"369","3","100",0.15266126900275
"370","3","100",0.312176103655863
"371","3","100",0.433547656937118
"372","3","100",0.145805854112579
"373","3","100",0.296634790361271
"374","3","100",0.146001314170268
"375","3","100",0.0366235128940293
"376","3","100",0.251920109040284
"377","3","100",0.125429193417861
"378","3","100",0.437585078527699
"379","3","100",0.586223813997084
"380","3","100",0.110887995988785
"381","3","100",0.179834998035975
"382","3","100",0.240550627622281
"383","3","100",0.0872257719929661
"384","3","100",0.140512482380667
"385","3","100",0.021648234140179
"386","3","100",0.15807119816182
"387","3","100",0.464730348535019
"388","3","100",0.0804488788452217
"389","3","100",0.124191843009692
"390","3","100",0.123416484996273
"391","3","100",0.175386687856499
"392","3","100",0.393173628613501
"393","3","100",0.20976730159721
"394","3","100",0.343306929724562
"395","3","100",0.391588508411137
"396","3","100",0.369918078660619
"397","3","100",0.291185543888821
"398","3","100",0.0868614444169311
"399","3","100",0.101756975944406
"400","3","100",0.242652535475405
"401","3","100",0.122153506344244
"402","3","100",0.00427617011192043
"403","3","100",0.503075132654031
"404","3","100",0.209123442550552
"405","3","100",0.4005241382669
"406","3","100",0.108252108340717
"407","3","100",0.360320338590778
"408","3","100",0.356006237188751
"409","3","100",0.124705227754852
"410","3","100",0.414746053381014
"411","3","100",0.116552498671348
"412","3","100",0.167311795208964
"413","3","100",0.431187422863223
"414","3","100",0.190861638985384
"415","3","100",0.342804595360856
"416","3","100",0.0255960314724555
"417","3","100",0.124484002986999
"418","3","100",0.139035362458369
"419","3","100",0.0290387424216691
"420","3","100",0.205472333702824
"421","3","100",0.31642390481206
"422","3","100",0.353593159114662
"423","3","100",0.0969551401024205
"424","3","100",0.32952979176847
"425","3","100",0.195748885515219
"426","3","100",0.160559431933435
"427","3","100",0.10297490142645
"428","3","100",0.113502469311858
"429","3","100",0.125513365689232
"430","3","100",0.168785416669271
"431","3","100",0.357955426245523
"432","3","100",0.280794206135803
"433","3","100",0.331790246064471
"434","3","100",0.264985798174278
"435","3","100",0.282684066092086
"436","3","100",0.155897566851506
"437","3","100",0.433249113724454
"438","3","100",0.354168752735778
"439","3","100",0.0302077524911558
"440","3","100",0.0747016966009943
"441","3","100",0.36788672113459
"442","3","100",0.137709723774832
"443","3","100",0.0348894721818776
"444","3","100",0.170751951542019
"445","3","100",0.446149259184508
"446","3","100",0.383739143742532
"447","3","100",0.448849838335889
"448","3","100",0.124662685199694
"449","3","100",0.0664511927810024
"450","3","100",0.103004006366928
"451","3","100",0.266863070157484
"452","3","100",0.134126010748458
"453","3","100",0.231060530104715
"454","3","100",0.194331287256089
"455","3","100",0.117971399409
"456","3","100",0.232257953603704
"457","3","100",0.547167780432551
"458","3","100",0.185479427291175
"459","3","100",0.39066810735184
"460","3","100",0.114548974849229
"461","3","100",0.576327916048699
"462","3","100",0.157110094370015
"463","3","100",0.14736095835725
"464","3","100",0.453653375973096
"465","3","100",0.0650094119185034
"466","3","100",0.104651090421723
"467","3","100",0.181765413123399
"468","3","100",0.358042655667222
"469","3","100",0.0590787720031858
"470","3","100",0.102193795051112
"471","3","100",0.518620393930134
"472","3","100",0.0919397260869907
"473","3","100",0.197387490483327
"474","3","100",0.207141662092382
"475","3","100",0.250706183543957
"476","3","100",0.0739818473548239
"477","3","100",0.344763915403548
"478","3","100",0.469682609063402
"479","3","100",0.253751065909206
"480","3","100",0.0692110120606698
"481","3","100",0.170836504594742
"482","3","100",0.196536566510078
"483","3","100",0.258503105181688
"484","3","100",0.247740757554176
"485","3","100",0.0654072405744039
"486","3","100",0.144153043780654
"487","3","100",0.00820896857255102
"488","3","100",0.125188736332068
"489","3","100",0.341190120874138
"490","3","100",0.0270645132550766
"491","3","100",0.350005449955552
"492","3","100",0.208850054547239
"493","3","100",0.420873488605067
"494","3","100",0.216227389429478
"495","3","100",0.400980790785113
"496","3","100",0.568855580064059
"497","3","100",0.113691859204202
"498","3","100",0.148014589887562
"499","3","100",0.124845472961491
"500","3","100",0.560269903926153
"1","4","100",0.0756654613481968
"2","4","100",0.00322723110878216
"3","4","100",0.402163230393848
"4","4","100",0.00528659542008684
"5","4","100",0.115957146117478
"6","4","100",0.0467325686049443
"7","4","100",0.093242012525117
"8","4","100",0.0303083665146123
"9","4","100",0.0587882368761291
"10","4","100",0.0163721227530202
"11","4","100",0.150759411500538
"12","4","100",0.07162669029587
"13","4","100",0.0763026664434014
"14","4","100",0.197563378246136
"15","4","100",0.0608831870098845
"16","4","100",0.010416789697887
"17","4","100",0.113667621388852
"18","4","100",0.0826630930176848
"19","4","100",0.0164612820574424
"20","4","100",0.0139855891277498
"21","4","100",0.0750876938137385
"22","4","100",0.08688190469854
"23","4","100",0.320893058346429
"24","4","100",0.171701608252254
"25","4","100",0.0357042800475981
"26","4","100",0.103145431314638
"27","4","100",0.0650085056973009
"28","4","100",0.0124474072422712
"29","4","100",0.0202287736229337
"30","4","100",0.0402055461647885
"31","4","100",0.104539766181089
"32","4","100",0.0283086148138433
"33","4","100",0.0365898450364203
"34","4","100",0.037090060997659
"35","4","100",0.00482207135116493
"36","4","100",0.0456583804464199
"37","4","100",0.0685160592964167
"38","4","100",0.135918456159062
"39","4","100",0.125012101431557
"40","4","100",0.113157392729397
"41","4","100",0.00528429080079221
"42","4","100",0.112994032133283
"43","4","100",0.0845833194154286
"44","4","100",0.104763230400458
"45","4","100",0.189593790157728
"46","4","100",0.0614869602619056
"47","4","100",0.0310549976873336
"48","4","100",0.0721457391304039
"49","4","100",0.126965836048543
"50","4","100",0.0264363043167616
"51","4","100",0.0995208126210545
"52","4","100",0.0173591691609011
"53","4","100",0.0476517877116355
"54","4","100",0.0589160929427938
"55","4","100",0.278777758036998
"56","4","100",0.0331093496202492
"57","4","100",0.0368796040268735
"58","4","100",0.0355953174116637
"59","4","100",0.0391913144118701
"60","4","100",0.172032556332411
"61","4","100",0.00917450978060899
"62","4","100",0.147685853748559
"63","4","100",0.123946939531853
"64","4","100",0.0223921979705742
"65","4","100",0.000131631188967851
"66","4","100",0.102474714656319
"67","4","100",0.104514398473434
"68","4","100",0.00328116801072048
"69","4","100",0.0483531365459558
"70","4","100",0.110568695121214
"71","4","100",0.224754719189603
"72","4","100",0.154359912060566
"73","4","100",0.118923391552711
"74","4","100",0.0300861387728816
"75","4","100",0.0103563050627197
"76","4","100",0.126125472632123
"77","4","100",0.0540608136170309
"78","4","100",0.0198666120699367
"79","4","100",0.0563372451813872
"80","4","100",0.03811632578314
"81","4","100",0.208666500118191
"82","4","100",0.0388669919082369
"83","4","100",0.00632523295303805
"84","4","100",0.157351652828586
"85","4","100",0.0583301195463912
"86","4","100",0.0629727090141882
"87","4","100",0.0371890702842692
"88","4","100",0.0146476399232464
"89","4","100",0.102689335353762
"90","4","100",0.0924806505531185
"91","4","100",0.0869673956667758
"92","4","100",0.0259459065324193
"93","4","100",0.0896515978895096
"94","4","100",0.0400467399023809
"95","4","100",0.0896423545819213
"96","4","100",0.113077054074813
"97","4","100",0.236393674417499
"98","4","100",0.107949890015307
"99","4","100",0.172157950653932
"100","4","100",0.00384962851292585
"101","4","100",0.133821439636748
"102","4","100",0.0696257215052579
"103","4","100",0.0321702083638023
"104","4","100",0.0151641039891416
"105","4","100",0.0955353221216783
"106","4","100",0.00653719639403319
"107","4","100",0.144725208700604
"108","4","100",0.129406277197795
"109","4","100",0.0761657876704693
"110","4","100",0.231239199853689
"111","4","100",0.0101576515719354
"112","4","100",0.363510413905621
"113","4","100",0.0836177971869534
"114","4","100",0.112274531088662
"115","4","100",0.0159282353688565
"116","4","100",0.121483297629608
"117","4","100",0.0109773467729979
"118","4","100",0.00687153316667226
"119","4","100",0.00592093560281177
"120","4","100",0.0685944760349953
"121","4","100",0.0304855743901353
"122","4","100",0.0232733402153809
"123","4","100",0.095981679058807
"124","4","100",0.12815999740299
"125","4","100",0.0418589586838446
"126","4","100",0.120969230116958
"127","4","100",0.0950864813618181
"128","4","100",0.0899415779179393
"129","4","100",0.312517060323185
"130","4","100",0.000347389753760052
"131","4","100",0.430737317785663
"132","4","100",0.11763477006222
"133","4","100",0.000272063982405191
"134","4","100",0.0762241189813894
"135","4","100",0.00458041990820771
"136","4","100",0.0849620180647394
"137","4","100",0.105591272236159
"138","4","100",0.0617284797928504
"139","4","100",0.100167379678872
"140","4","100",0.127523285188773
"141","4","100",0.0751346100916386
"142","4","100",0.0616835563071053
"143","4","100",0.118431981946991
"144","4","100",0.431350320708332
"145","4","100",0.0228238529996304
"146","4","100",0.0708425614931492
"147","4","100",0.0993038897749299
"148","4","100",0.17617632786658
"149","4","100",0.00953797179070192
"150","4","100",0.064632033863943
"151","4","100",0.0405860215043811
"152","4","100",0.00310266493439
"153","4","100",0.0894183930137551
"154","4","100",0.049888908744151
"155","4","100",0.0127835507385653
"156","4","100",0.0861245886667922
"157","4","100",0.0191105385150958
"158","4","100",0.144133077274973
"159","4","100",0.319217084978516
"160","4","100",0.116844594799384
"161","4","100",0.00353651103413526
"162","4","100",0.0221694870688057
"163","4","100",0.150195507314384
"164","4","100",0.0544387768569741
"165","4","100",0.0943562964054487
"166","4","100",0.024665507988501
"167","4","100",0.0571124274056514
"168","4","100",0.000612273666568322
"169","4","100",0.0708860771844334
"170","4","100",0.0286941596554037
"171","4","100",0.0890972909060282
"172","4","100",0.114114932877199
"173","4","100",0.124579489506634
"174","4","100",0.00750413802094431
"175","4","100",0.0196544744084874
"176","4","100",0.00345145909294662
"177","4","100",0.16056585522058
"178","4","100",0.076471256196167
"179","4","100",0.0564561023940068
"180","4","100",0.00815274443454385
"181","4","100",0.110378700539169
"182","4","100",0.0442930133689566
"183","4","100",0.00106002892394624
"184","4","100",0.0297035874850998
"185","4","100",0.0877591636040013
"186","4","100",0.0305127592237819
"187","4","100",0.0854954009716782
"188","4","100",0.0495228914101201
"189","4","100",0.155933171070005
"190","4","100",0.113604322811127
"191","4","100",0.0457595844977473
"192","4","100",0.272034258646886
"193","4","100",0.336425364941097
"194","4","100",0.00573503662710352
"195","4","100",0.163937820390195
"196","4","100",0.313277222908561
"197","4","100",0.137051477554389
"198","4","100",0.118511052897925
"199","4","100",0.126978024207898
"200","4","100",0.0145276903018909
"201","4","100",0.0452846169026268
"202","4","100",0.0909992548767014
"203","4","100",0.0702352271742181
"204","4","100",0.0404597618401753
"205","4","100",0.0434085513642037
"206","4","100",0.0862612727166833
"207","4","100",0.0109733359733121
"208","4","100",0.0623118919751467
"209","4","100",0.0322137002305875
"210","4","100",0.0780401044053938
"211","4","100",0.28894772285418
"212","4","100",0.134415674999873
"213","4","100",0.184064915599983
"214","4","100",0.000688202003857008
"215","4","100",0.105871155617207
"216","4","100",0.00274935684207831
"217","4","100",0.153666030377239
"218","4","100",0.0847419225080484
"219","4","100",0.292164002980579
"220","4","100",0.129008121324429
"221","4","100",0.0412737224245407
"222","4","100",0.0420542975254894
"223","4","100",0.0668068315255414
"224","4","100",0.00611864855737603
"225","4","100",0.214050507472863
"226","4","100",0.0138044436970038
"227","4","100",0.0111444519698674
"228","4","100",0.148996933853527
"229","4","100",0.163245987995724
"230","4","100",0.00305072646640847
"231","4","100",0.0787713069182663
"232","4","100",0.279296564363024
"233","4","100",0.143741118980312
"234","4","100",0.0514458764359998
"235","4","100",0.1069728386648
"236","4","100",0.0470768671660207
"237","4","100",0.162600047067578
"238","4","100",0.00208878202901262
"239","4","100",0.321858038734381
"240","4","100",0.0960387055783652
"241","4","100",0.116951918082953
"242","4","100",0.0747269404067222
"243","4","100",0.155895178327265
"244","4","100",0.0381113286276869
"245","4","100",0.0286302588546996
"246","4","100",0.121486950072127
"247","4","100",0.0478674780565209
"248","4","100",0.0401053252867267
"249","4","100",0.101396670715556
"250","4","100",0.133580068584559
"251","4","100",0.148847993444046
"252","4","100",0.00148130747384288
"253","4","100",0.101276608522754
"254","4","100",0.0975607256354162
"255","4","100",0.106635045344512
"256","4","100",0.0948565238466774
"257","4","100",0.0896738526124195
"258","4","100",0.0557078697495936
"259","4","100",0.133613679742113
"260","4","100",0.151821082366128
"261","4","100",0.0608360483943446
"262","4","100",0.066238003163627
"263","4","100",0.164361659271402
"264","4","100",0.10391693405761
"265","4","100",0.0831158784982386
"266","4","100",0.404446378001072
"267","4","100",0.104807502608032
"268","4","100",0.0690854790285107
"269","4","100",0.147119361500735
"270","4","100",0.10378542454939
"271","4","100",0.079619668853253
"272","4","100",0.0347065199669671
"273","4","100",0.0959369813335644
"274","4","100",0.125522744363903
"275","4","100",0.120009348560412
"276","4","100",0.0864209120379746
"277","4","100",0.0158524105099037
"278","4","100",0.380842374730273
"279","4","100",0.0461478352702166
"280","4","100",0.0145765952751476
"281","4","100",0.102821341072374
"282","4","100",0.0644552440699044
"283","4","100",0.0733603356964028
"284","4","100",0.0319761684834794
"285","4","100",0.0681644418501268
"286","4","100",0.114809245797607
"287","4","100",0.0761290679224093
"288","4","100",0.045222884707586
"289","4","100",0.0112349481348552
"290","4","100",0.0185468803150086
"291","4","100",0.349968833342712
"292","4","100",0.124005818047475
"293","4","100",0.0769845216707573
"294","4","100",0.039918391598536
"295","4","100",0.00110969996768849
"296","4","100",0.0912558081100831
"297","4","100",0.0148741175993886
"298","4","100",0.0239739746285853
"299","4","100",0.0599942527868312
"300","4","100",0.158766126662266
"301","4","100",0.0804210234409279
"302","4","100",0.105959913995831
"303","4","100",0.130380071589905
"304","4","100",0.0877263324118243
"305","4","100",0.125191640783643
"306","4","100",0.0275011429845554
"307","4","100",0.00566103345726459
"308","4","100",0.107403335586152
"309","4","100",0.28444439204587
"310","4","100",0.105337959042419
"311","4","100",0.110785694905945
"312","4","100",0.144680312351276
"313","4","100",0.0295045175818632
"314","4","100",0.0605721901093445
"315","4","100",0.0861138938599297
"316","4","100",0.0726525606389092
"317","4","100",0.0588415091588867
"318","4","100",0.162550486750985
"319","4","100",0.0286386901124785
"320","4","100",0.227510585905715
"321","4","100",0.0691080739043838
"322","4","100",0.031676812172194
"323","4","100",0.0219459845854641
"324","4","100",0.440849973904325
