"simulation","cohort","N","Mean"
"73","1","150",-0.519301264665747
"74","1","150",-0.362026494119064
"75","1","150",-0.288893436508078
"76","1","150",-0.442606158246529
"77","1","150",-0.146333516340829
"78","1","150",-0.459057675833719
"79","1","150",-0.352786138915097
"80","1","150",-0.496084306967874
"81","1","150",-0.488012206074047
"82","1","150",-0.170227429688322
"83","1","150",0.0585490446353353
"84","1","150",-0.129624196888177
"85","1","150",-0.550907335139506
"86","1","150",-0.255176388596479
"87","1","150",-0.131708210996904
"88","1","150",-0.50474521478877
"89","1","150",-0.169573557542401
"90","1","150",-0.243654254104484
"91","1","150",-0.412472013463829
"92","1","150",-0.372538853768844
"93","1","150",-0.400158472781585
"94","1","150",-0.403162164652164
"95","1","150",-0.519778193905084
"96","1","150",-0.448686852957863
"97","1","150",-0.365380989171147
"98","1","150",-0.129660309938084
"99","1","150",-0.469741675099864
"100","1","150",-0.389869359324033
"101","1","150",-0.372019674726963
"102","1","150",-0.19588108163268
"103","1","150",-0.411923888661631
"104","1","150",-0.243158201538113
"105","1","150",-0.332328502317334
"106","1","150",0.10816513165244
"107","1","150",-0.365106571218376
"108","1","150",-0.458055092066521
"109","1","150",-0.384416986872606
"110","1","150",-0.186578554104205
"111","1","150",-0.245404168104922
"112","1","150",-0.38099260436413
"113","1","150",-0.197484392573948
"114","1","150",-0.379399141411434
"115","1","150",-0.443006275958024
"116","1","150",-0.297988369245254
"117","1","150",-0.55930967728057
"118","1","150",-0.333323673228918
"119","1","150",-0.476747476769288
"120","1","150",-0.377167737695573
"121","1","150",-0.441571518166434
"122","1","150",-0.519580047772293
"123","1","150",-0.629503189038627
"124","1","150",-0.385984672750505
"125","1","150",-0.381989407285924
"126","1","150",-0.347558546543745
"127","1","150",-0.285823399612954
"128","1","150",-0.45068274740787
"129","1","150",-0.391241817850601
"130","1","150",-0.236818856214623
"131","1","150",-0.729404588828793
"132","1","150",-0.168698255437695
"133","1","150",-0.568549546974997
"134","1","150",-0.381403924258797
"135","1","150",-0.443570385884575
"136","1","150",-0.412181104066073
"137","1","150",-0.126908677008645
"138","1","150",-0.272935622063451
"139","1","150",-0.507196039780157
"140","1","150",-0.53044975973512
"141","1","150",-0.431425623564682
"142","1","150",-0.173258597250056
"143","1","150",-0.139518074351225
"144","1","150",-0.368330473418125
"145","1","150",-0.247360222700736
"146","1","150",-0.254237719989339
"147","1","150",-0.374124152183032
"148","1","150",-0.435111279830438
"149","1","150",-0.424222423122601
"150","1","150",-0.372635225969375
"151","1","150",-0.406246477431452
"152","1","150",-0.265339550375607
"153","1","150",-0.323947980122715
"154","1","150",-0.229377064600731
"155","1","150",-0.390282832819853
"156","1","150",-0.474325720719933
"157","1","150",0.0106955626505398
"158","1","150",-0.275443398629216
"159","1","150",-0.402550837687256
"160","1","150",-0.0238973936790643
"161","1","150",-0.393225884337395
"162","1","150",-0.570782257637045
"163","1","150",-0.191782603105186
"164","1","150",-0.432330901786941
"165","1","150",-0.2649721964022
"166","1","150",-0.385411341551121
"167","1","150",0.042284126385525
"168","1","150",-0.579649585817136
"169","1","150",-0.560267388445354
"170","1","150",-0.319217347488092
"171","1","150",-0.286057181389123
"172","1","150",-0.356620248004427
"173","1","150",-0.312370183029044
"174","1","150",-0.345146250279501
"175","1","150",-0.149021821101615
"176","1","150",-0.457100595131132
"177","1","150",-0.312093162552588
"178","1","150",-0.473512939213172
"179","1","150",-0.395246072962162
"180","1","150",-0.349272993804025
"181","1","150",-0.199471780494599
"182","1","150",-0.29692077578372
"183","1","150",-0.330135771491279
"184","1","150",-0.232293316896002
"185","1","150",-0.447731911153383
"186","1","150",-0.447262304691152
"187","1","150",-0.436612735515063
"188","1","150",-0.412432265243936
"189","1","150",-0.177289617405419
"190","1","150",-0.551544831294075
"191","1","150",-0.222560095079042
"192","1","150",-0.47551514943295
"193","1","150",-0.623972092845619
"194","1","150",-0.468176298649145
"195","1","150",-0.414631501750147
"196","1","150",-0.0463188823781438
"197","1","150",-0.473036861823175
"198","1","150",-0.274697393894799
"199","1","150",-0.0967039391900907
"200","1","150",-0.598447026697839
"201","1","150",-0.552010243443353
"202","1","150",-0.386907466571142
"203","1","150",-0.338922422800998
"204","1","150",-0.3123265340094
"205","1","150",-0.0806553842281931
"206","1","150",-0.278292414113446
"207","1","150",-0.442223937934373
"208","1","150",-0.243469948227005
"209","1","150",-0.364251981326767
"210","1","150",-0.358322551711712
"211","1","150",-0.407030939069381
"212","1","150",-0.451058965321669
"213","1","150",-0.544952155861675
"214","1","150",-0.441174199620637
"215","1","150",-0.249908846175225
"216","1","150",-0.337615549106762
"217","1","150",-0.504544921462435
"218","1","150",-0.27165115679098
"219","1","150",-0.367807599581324
"220","1","150",-0.523987520344598
"221","1","150",-0.257204166733425
"222","1","150",-0.289704890106043
"223","1","150",-0.35943743546167
"224","1","150",-0.501209863017145
"225","1","150",-0.431690224669491
"226","1","150",-0.379970661827554
"227","1","150",-0.50447635035702
"228","1","150",-0.463412554418178
"229","1","150",-0.466057484875226
"230","1","150",-0.142498504113709
"231","1","150",-0.341430244631901
"232","1","150",-0.333728467687855
"233","1","150",-0.357206104654896
"234","1","150",-0.251097817441025
"235","1","150",-0.288486634403156
"236","1","150",-0.4342583927743
"237","1","150",-0.300831095697295
"238","1","150",-0.424413483637646
"239","1","150",-0.482173850931914
"240","1","150",-0.107638982864991
"241","1","150",-0.375110185908111
"242","1","150",-0.493147653871893
"243","1","150",-0.259290138150533
"244","1","150",-0.499676958162361
"245","1","150",-0.236685023751273
"246","1","150",-0.0211350309429241
"247","1","150",-0.449633253454085
"248","1","150",-0.293267771584673
"249","1","150",-0.272759037197543
"250","1","150",-0.159353304971295
"251","1","150",-0.385016576550641
"252","1","150",-0.204512978735282
"253","1","150",-0.577601171012067
"254","1","150",-0.472047837507611
"255","1","150",-0.53447902626893
"256","1","150",-0.318864542814767
"257","1","150",-0.370765672175918
"258","1","150",-0.357064445381234
"259","1","150",-0.552597486947004
"260","1","150",-0.290776351729252
"261","1","150",-0.267230229085771
"262","1","150",-0.363414464179411
"263","1","150",-0.272164314303317
"264","1","150",-0.370755998988412
"265","1","150",0.0302615001731091
"266","1","150",-0.486042867124601
"267","1","150",-0.497359844864352
"268","1","150",-0.182121318092407
"269","1","150",-0.306407661071752
"270","1","150",-0.469818768160222
"271","1","150",-0.0888173724463275
"272","1","150",-0.50869101639374
"273","1","150",-0.386623466486649
"274","1","150",-0.250799882950305
"275","1","150",-0.35132125978903
"276","1","150",-0.418818800173476
"277","1","150",-0.253413544185976
"278","1","150",-0.386091277272557
"279","1","150",-0.41917067012763
"280","1","150",-0.192687308438957
"281","1","150",-0.337625677403742
"282","1","150",-0.52310646216348
"283","1","150",-0.465930831832774
"284","1","150",-0.433918559393211
"285","1","150",-0.314300221023529
"286","1","150",-0.500267430594825
"287","1","150",-0.446921276870238
"288","1","150",-0.228523380950316
"289","1","150",-0.350836496308935
"290","1","150",-0.294004654248393
"291","1","150",-0.487155338613245
"292","1","150",-0.43492375202096
"293","1","150",-0.293064536348777
"294","1","150",-0.463824614430246
"295","1","150",-0.230412289568025
"296","1","150",-0.358505280739975
"297","1","150",-0.31564670851086
"298","1","150",-0.226328464637192
"299","1","150",-0.325467942462271
"300","1","150",-0.41460432769703
"301","1","150",-0.450635840510251
"302","1","150",-0.457202208122202
"303","1","150",-0.257281528022496
"304","1","150",-0.363645910146202
"305","1","150",-0.29022846566804
"306","1","150",-0.207459317733076
"307","1","150",-0.419605764828785
"308","1","150",-0.378379259670662
"309","1","150",-0.369845268543902
"310","1","150",-0.237771101608987
"311","1","150",-0.584627050506352
"312","1","150",-0.297164575546215
"313","1","150",-0.301107505082717
"314","1","150",-0.480491698012336
"315","1","150",-0.395032424750401
"316","1","150",-0.409655813080426
"317","1","150",-0.370443916243034
"318","1","150",-0.261740711926617
"319","1","150",-0.220522125677958
"320","1","150",-0.586648242723643
"321","1","150",-0.435422294868139
"322","1","150",-0.16582476140264
"323","1","150",-0.235801094684582
"324","1","150",-0.23615469903634
"325","1","150",-0.421051426220963
"326","1","150",-0.0539853042212782
"327","1","150",-0.243086370385345
"328","1","150",-0.240998936492058
"329","1","150",-0.272590722921052
"330","1","150",-0.143495726904383
"331","1","150",-0.349905764757909
"332","1","150",-0.390141777842999
"333","1","150",-0.0146311824010116
"334","1","150",-0.0630446195825835
"335","1","150",-0.39868294564834
"336","1","150",-0.343029086636792
"337","1","150",-0.465880986570593
"338","1","150",-0.384098220243375
"339","1","150",-0.491029855559313
"340","1","150",-0.237825252392742
"341","1","150",-0.446637651766422
"342","1","150",-0.283949635893901
"343","1","150",-0.44670343757654
"344","1","150",-0.399424475502215
"345","1","150",-0.390596381535866
"346","1","150",-0.617718861629346
"347","1","150",-0.434077876511298
"348","1","150",-0.303924536639223
"349","1","150",-0.292051051827307
"350","1","150",-0.56332226381429
"351","1","150",-0.341560579247856
"352","1","150",0.0942338487899873
"353","1","150",-0.226980887340295
"354","1","150",-0.464484404946889
"355","1","150",-0.327496715776628
"356","1","150",-0.289810106867848
"357","1","150",-0.209021889729217
"358","1","150",-0.383211988093266
"359","1","150",-0.413139200985537
"360","1","150",-0.301446815353048
"361","1","150",0.0762861823759136
"362","1","150",-0.399349593541239
"363","1","150",-0.164455421635722
"364","1","150",-0.402223009867692
"365","1","150",-0.48446229678287
"366","1","150",-0.267307961750165
"367","1","150",-0.412576603774014
"368","1","150",-0.397050163723665
"369","1","150",-0.564709760349682
"370","1","150",-0.348672296076016
"371","1","150",-0.410928411059789
"372","1","150",-0.340661062904081
"373","1","150",-0.518537167177127
"374","1","150",-0.202003311806687
"375","1","150",-0.445235200987324
"376","1","150",-0.438724619660502
"377","1","150",-0.381586317016772
"378","1","150",-0.422276947845646
"379","1","150",-0.429815102910228
"380","1","150",-0.0942325653597124
"381","1","150",-0.220545799591335
"382","1","150",-0.463120434366602
"383","1","150",-0.43462048246615
"384","1","150",-0.398530365455098
"385","1","150",-0.508121478015391
"386","1","150",-0.451258049635262
"387","1","150",-0.531329227116053
"388","1","150",-0.409962461986201
"389","1","150",-0.498512520560996
"390","1","150",-0.318102947585916
"391","1","150",-0.456035850567672
"392","1","150",-0.292820760866734
"393","1","150",-0.321435861210633
"394","1","150",-0.532896522098077
"395","1","150",-0.298649699788135
"396","1","150",-0.281526640335416
"397","1","150",-0.426252901504051
"398","1","150",-0.144874751168605
"399","1","150",-0.560879632452745
"400","1","150",-0.539903037109294
"401","1","150",-0.385696436549484
"402","1","150",-0.499068220566593
"403","1","150",-0.406892299407481
"404","1","150",-0.295248158011233
"405","1","150",-0.390458275085325
"406","1","150",-0.279916541514101
"407","1","150",-0.314013126997085
"408","1","150",-0.56295086671167
"409","1","150",-0.350127544306139
"410","1","150",-0.115168559183874
"411","1","150",-0.550997984808945
"412","1","150",-0.335422418208235
"413","1","150",-0.505559888513082
"414","1","150",-0.455777158538474
"415","1","150",-0.538945210416714
"416","1","150",-0.226260921069139
"417","1","150",-0.396030741911066
"418","1","150",-0.483547421423125
"419","1","150",-0.499597486503502
"420","1","150",-0.23214062607094
"421","1","150",-0.455844785742194
"422","1","150",-0.342693480978672
"423","1","150",-0.52185621624568
"424","1","150",-0.542452687492759
"425","1","150",-0.287442779154486
"426","1","150",-0.29562750657433
"427","1","150",-0.535035380811903
"428","1","150",-0.326863027077096
"429","1","150",-0.391870357496833
"430","1","150",-0.321754237671729
"431","1","150",-0.340660665834582
"432","1","150",-0.48675683564586
"433","1","150",-0.438657028763322
"434","1","150",-0.0510318702791728
"435","1","150",-0.457330798475498
"436","1","150",-0.448201798498726
"437","1","150",-0.377295186338615
"438","1","150",-0.47804439039699
"439","1","150",-0.268860771788277
"440","1","150",-0.392605906530995
"441","1","150",-0.183821729738889
"442","1","150",-0.352555369582452
"443","1","150",-0.339013787281868
"444","1","150",-0.196952811770173
"445","1","150",-0.254918791427314
"446","1","150",-0.118258938780567
"447","1","150",-0.358287508708661
"448","1","150",-0.415026951618737
"449","1","150",-0.279235218081956
"450","1","150",-0.295039640337064
"451","1","150",-0.413720179436755
"452","1","150",-0.558490097433548
"453","1","150",-0.465795768432868
"454","1","150",-0.208449198437313
"455","1","150",-0.351829675285876
"456","1","150",-0.261055016031237
"457","1","150",-0.393613104856024
"458","1","150",-0.379032806654415
"459","1","150",-0.460151324697122
"460","1","150",-0.2299070912452
"461","1","150",-0.469944097965167
"462","1","150",-0.475053740922674
"463","1","150",-0.454661111311424
"464","1","150",-0.5319469653268
"465","1","150",-0.319732774962234
"466","1","150",-0.49295432154824
"467","1","150",-0.362767735219396
"468","1","150",-0.335657585855188
"469","1","150",-0.33387866066788
"470","1","150",-0.488488376187998
"471","1","150",-0.323423493853743
"472","1","150",-0.351178434193576
"473","1","150",-0.0946053079639883
"474","1","150",-0.47990126726317
"475","1","150",-0.384765699189928
"476","1","150",-0.0682012678795861
"477","1","150",-0.44697988840004
"478","1","150",-0.472204833303831
"479","1","150",-0.366117551641122
"480","1","150",-0.419146005133831
"481","1","150",-0.265670061173837
"482","1","150",-0.188592668321633
"483","1","150",-0.269257101139687
"484","1","150",-0.526009229946115
"485","1","150",-0.478344654575384
"486","1","150",-0.50422205750544
"487","1","150",-0.419807932309824
"488","1","150",-0.417375338763443
"489","1","150",-0.30679149627903
"490","1","150",-0.418490738009599
"491","1","150",-0.178600859521829
"492","1","150",-0.490610207232991
"493","1","150",-0.331462488798276
"494","1","150",0.0311571501390796
"495","1","150",-0.314708277120474
"496","1","150",-0.130093596041139
"497","1","150",-0.360666926782553
"498","1","150",-0.178755868956829
"499","1","150",-0.26320912947999
"500","1","150",-0.303003757365536
"1","2","150",-0.438535871366079
"2","2","150",-0.399416146930582
"3","2","150",-0.204210441813156
"4","2","150",-0.16384705668761
"5","2","150",-0.301910155513712
"6","2","150",-0.310327871108812
"7","2","150",-0.124822586496134
"8","2","150",0.0362425681188847
"9","2","150",-0.414848879998247
"10","2","150",-0.305472143105436
"11","2","150",-0.587978376328385
"12","2","150",-0.657666012536252
"13","2","150",-0.27379573840045
"14","2","150",-0.41414703504684
"15","2","150",-0.366275838880306
"16","2","150",-0.587628677076608
"17","2","150",-0.370785780797951
"18","2","150",-0.26841236773458
"19","2","150",-0.420252884208397
"20","2","150",-0.237008272103755
"21","2","150",-0.352758172956656
"22","2","150",-0.372036451552856
"23","2","150",-0.482793811116861
"24","2","150",-0.256160702324774
"25","2","150",-0.450896864232309
"26","2","150",-0.295565283553336
"27","2","150",-0.492607343157681
"28","2","150",-0.430235377574978
"29","2","150",-0.402371556266264
"30","2","150",-0.537138109064334
"31","2","150",-0.352131792155786
"32","2","150",-0.458022567924504
"33","2","150",-0.340506807241178
"34","2","150",-0.595115544851645
"35","2","150",-0.351206794051833
"36","2","150",-0.469614263458263
"37","2","150",-0.262470697001345
"38","2","150",-0.344776434806592
"39","2","150",-0.493201268582391
"40","2","150",-0.399613149527406
"41","2","150",-0.464691122462586
"42","2","150",-0.193344308859848
"43","2","150",-0.40950377959237
"44","2","150",-0.395413559548607
"45","2","150",-0.322275774485543
"46","2","150",-0.469919967775483
"47","2","150",-0.343013313108704
"48","2","150",-0.217113732393278
"49","2","150",-0.431442446301092
"50","2","150",-0.289132888325411
"51","2","150",-0.442490936605147
"52","2","150",-0.4956411356852
"53","2","150",-0.220426894573728
"54","2","150",-0.378625888346233
"55","2","150",-0.27572862263865
"56","2","150",-0.359319899886341
"57","2","150",-0.472456416818311
"58","2","150",-0.311320621312471
"59","2","150",-0.254965474304944
"60","2","150",-0.306160593685349
"61","2","150",-0.433558313812283
"62","2","150",-0.367522953236125
"63","2","150",-0.421621179490683
"64","2","150",-0.323993834474339
"65","2","150",-0.395567972401526
"66","2","150",-0.406647466530269
"67","2","150",-0.472236710958552
"68","2","150",-0.529124483640513
"69","2","150",-0.269834922233948
"70","2","150",-0.402085175153982
"71","2","150",-0.363391150518211
"72","2","150",-0.429383442805383
"73","2","150",-0.493044358878363
"74","2","150",-0.383927545143264
"75","2","150",-0.178606383003899
"76","2","150",-0.316810859997447
"77","2","150",-0.212550638825859
"78","2","150",-0.492638351034623
"79","2","150",-0.290778399873944
"80","2","150",-0.174017161937833
"81","2","150",-0.477585780140964
"82","2","150",-0.135469029376583
"83","2","150",-0.315315084431593
"84","2","150",-0.311948533439651
"85","2","150",-0.585077278585726
"86","2","150",-0.218296788385484
"87","2","150",-0.507495388475272
"88","2","150",-0.474931077247875
"89","2","150",-0.349608123577625
"90","2","150",-0.253065406823925
"91","2","150",-0.182269944166788
"92","2","150",-0.403890860212789
"93","2","150",-0.340561497405421
"94","2","150",-0.400738142805752
"95","2","150",-0.484166742329934
"96","2","150",-0.459082807192844
"97","2","150",-0.163374086875773
"98","2","150",-0.130455481752918
"99","2","150",-0.346033432340716
"100","2","150",-0.404815180698091
"101","2","150",-0.423836624155043
"102","2","150",-0.231954417427617
"103","2","150",-0.399131225429037
"104","2","150",-0.246894346838188
"105","2","150",-0.329304364334
"106","2","150",-0.648093372299588
"107","2","150",-0.173983600553062
"108","2","150",-0.480812610831967
"109","2","150",-0.401913983146158
"110","2","150",-0.21141265693195
"111","2","150",-0.172533275783683
"112","2","150",-0.398903091225424
"113","2","150",-0.244069264840256
"114","2","150",-0.380888470714721
"115","2","150",-0.445592997737535
"116","2","150",-0.401062269580616
"117","2","150",-0.483193260148449
"118","2","150",-0.322646982072167
"119","2","150",-0.491788749995531
"120","2","150",-0.386450079995693
"121","2","150",-0.436510955011719
"122","2","150",-0.475212352113718
"123","2","150",-0.619584881303302
"124","2","150",-0.356822600692961
"125","2","150",-0.190974857982224
"126","2","150",-0.210063037954717
"127","2","150",-0.317215583581332
"128","2","150",-0.431030425925547
"129","2","150",-0.338119800102835
"130","2","150",-0.245691810270299
"131","2","150",-0.10635812709203
"132","2","150",-0.170769672872889
"133","2","150",-0.552278413581673
"134","2","150",-0.470058299236623
"135","2","150",-0.445643590154443
"136","2","150",-0.40556962078544
"137","2","150",-0.127173515242315
"138","2","150",-0.459366825451855
"139","2","150",-0.538065177140669
"140","2","150",-0.527999456424987
"141","2","150",-0.419186210624938
"142","2","150",-0.214142034273265
"143","2","150",-0.160103406052618
"144","2","150",-0.358818746506565
"145","2","150",-0.130139258085533
"146","2","150",-0.3619837913209
"147","2","150",-0.380190907803528
"148","2","150",-0.460153470393042
"149","2","150",-0.440795116188168
"150","2","150",-0.374262196631858
"151","2","150",-0.390499405379312
"152","2","150",-0.278208969351586
"153","2","150",-0.297877047188883
"154","2","150",-0.27809704525689
"155","2","150",-0.412768574909842
"156","2","150",-0.438257847647369
"157","2","150",-0.282588183361463
"158","2","150",-0.278740668984408
"159","2","150",-0.453185246968777
"160","2","150",-0.385278337076483
"161","2","150",-0.352835005838539
"162","2","150",-0.501102083918995
"163","2","150",-0.3062498147101
"164","2","150",-0.418833715025979
"165","2","150",-0.207222835538605
"166","2","150",-0.234405738174963
"167","2","150",-0.240085920415792
"168","2","150",-0.542640097104643
"169","2","150",-0.466101500773935
"170","2","150",-0.364062600512982
"171","2","150",-0.286962879902033
"172","2","150",-0.422438137693648
"173","2","150",-0.129740537633097
"174","2","150",-0.445209181164171
"175","2","150",-0.317636038855012
"176","2","150",-0.425808133766049
"177","2","150",-0.352569639929571
"178","2","150",-0.408199655510248
"179","2","150",-0.42025524946894
"180","2","150",-0.320730835110825
"181","2","150",-0.248851419255511
"182","2","150",-0.303113748178327
"183","2","150",-0.431752137968733
"184","2","150",-0.262671634698368
"185","2","150",-0.441990921725052
"186","2","150",-0.433082372460065
"187","2","150",-0.406815352762971
"188","2","150",-0.418458628222757
"189","2","150",-0.323218969356017
"190","2","150",-0.47054274406283
"191","2","150",-0.196500803685329
"192","2","150",-0.451033931339694
"193","2","150",-0.63194343478777
"194","2","150",-0.523360429844007
"195","2","150",-0.426266330093007
"196","2","150",-0.443367882438192
"197","2","150",-0.493878532655137
"198","2","150",-0.277921258007051
"199","2","150",-0.557007689808724
"200","2","150",-0.0708153474449376
"201","2","150",-0.567861062681405
"202","2","150",-0.382704927787101
"203","2","150",-0.316757723603743
"204","2","150",-0.39224851036567
"205","2","150",-0.619777334859883
"206","2","150",-0.306142053549201
"207","2","150",-0.439211687604176
"208","2","150",-0.238749007558282
"209","2","150",-0.24773694021719
"210","2","150",-0.368256327307983
"211","2","150",-0.40330994635539
"212","2","150",-0.300135782526291
"213","2","150",-0.450228546821424
"214","2","150",-0.549072993035085
"215","2","150",-0.257210307245612
"216","2","150",-0.342755950277631
"217","2","150",-0.480521513388452
"218","2","150",-0.286889077119037
"219","2","150",-0.344694132967445
"220","2","150",-0.22996045886274
"221","2","150",-0.278815937256343
"222","2","150",-0.343625463766004
"223","2","150",-0.400369588915868
"224","2","150",-0.334314455436931
"225","2","150",-0.441655799065503
"226","2","150",-0.38691874448866
"227","2","150",-0.449693725075508
"228","2","150",-0.44393404202616
"229","2","150",-0.473890728204122
"230","2","150",-0.489894992330894
"231","2","150",-0.332614818738268
"232","2","150",-0.30815027909021
"233","2","150",-0.329994820387261
"234","2","150",-0.4082335358676
"235","2","150",-0.338187502437792
"236","2","150",-0.41642466095838
"237","2","150",-0.315172285611936
"238","2","150",-0.433904325092215
"239","2","150",-0.456720726683532
"240","2","150",-0.231181521860305
"241","2","150",-0.4449624324037
"242","2","150",-0.544985830873808
"243","2","150",-0.232492595296287
"244","2","150",-0.516665514624311
"245","2","150",-0.264921117225908
"246","2","150",-0.450250914855845
"247","2","150",-0.529846090017917
"248","2","150",-0.295417443433925
"249","2","150",-0.230788830155698
"250","2","150",-0.337613811683309
"251","2","150",-0.345172261778997
"252","2","150",-0.219955416141435
"253","2","150",-0.635525484127151
"254","2","150",-0.446490987679396
"255","2","150",-0.437337041453085
"256","2","150",-0.406738979305453
"257","2","150",-0.361572820039738
"258","2","150",-0.349470671971331
"259","2","150",-0.309168327200685
"260","2","150",-0.301219690485388
"261","2","150",-0.240859545308493
"262","2","150",-0.309690799240669
"263","2","150",-0.276209599215475
"264","2","150",-0.319959574953557
"265","2","150",-0.332822192815977
"266","2","150",-0.520791491876233
"267","2","150",-0.489984931696605
"268","2","150",-0.188641282083411
"269","2","150",-0.333692559335967
"270","2","150",-0.457233152461536
"271","2","150",-0.20856551658422
"272","2","150",-0.55061577056285
"273","2","150",-0.40498509988786
"274","2","150",-0.287302520418677
"275","2","150",-0.327417773072464
"276","2","150",-0.292217418415057
"277","2","150",-0.384760329558137
"278","2","150",-0.400628390783296
"279","2","150",-0.421427626230119
"280","2","150",-0.286636125968487
"281","2","150",-0.312134842053481
"282","2","150",-0.508796927289431
"283","2","150",-0.450760165098756
"284","2","150",-0.426244920031127
"285","2","150",-0.313407901179914
"286","2","150",-0.347744876256733
"287","2","150",-0.305850688026716
"288","2","150",-0.237570002671691
"289","2","150",-0.293558095696913
"290","2","150",-0.289664005392572
"291","2","150",-0.501351734769519
"292","2","150",-0.271309118835054
"293","2","150",-0.397604424821895
"294","2","150",-0.457371034630637
"295","2","150",-0.209390997877273
"296","2","150",-0.383695808726992
"297","2","150",-0.324829334736513
"298","2","150",-0.196954551081102
"299","2","150",-0.322590282703606
"300","2","150",-0.454602001600114
"301","2","150",-0.465018506535423
"302","2","150",-0.437710902420732
"303","2","150",-0.326871303459796
"304","2","150",-0.417404625864623
"305","2","150",-0.324267209563316
"306","2","150",-0.530618025552923
"307","2","150",-0.370600009493635
"308","2","150",-0.42965960494135
"309","2","150",-0.360765599535755
"310","2","150",-0.236565884451302
"311","2","150",-0.42560155648319
"312","2","150",-0.219304072799823
"313","2","150",-0.235163148697355
"314","2","150",-0.431543170564432
"315","2","150",-0.325565104554602
"316","2","150",-0.429078036821878
"317","2","150",-0.431830284205259
"318","2","150",-0.410369498768488
"319","2","150",-0.291124315834957
"320","2","150",-0.508719010742222
"321","2","150",-0.326000367701048
"322","2","150",-0.34891593646958
"323","2","150",-0.324545031946323
"324","2","150",-0.339362707192604
"325","2","150",-0.401288307094988
"326","2","150",-0.416750227672591
"327","2","150",-0.325670089500551
"328","2","150",-0.23266955732138
"329","2","150",-0.263646578930204
"330","2","150",-0.218394289230988
"331","2","150",-0.378814776538656
"332","2","150",-0.440124730093655
"333","2","150",-0.310189601481163
"334","2","150",-0.466609864842023
"335","2","150",-0.388235844152698
"336","2","150",-0.362676132757422
"337","2","150",-0.427321592160745
"338","2","150",-0.380932180126203
"339","2","150",-0.395889287842884
"340","2","150",-0.252663826848789
"341","2","150",-0.40692314797945
"342","2","150",-0.302564223630043
"343","2","150",-0.433865295194488
"344","2","150",-0.35221597320354
"345","2","150",-0.384295175636089
"346","2","150",-0.29060489767929
"347","2","150",-0.353179417611872
"348","2","150",-0.295642425393924
"349","2","150",-0.210466567716397
"350","2","150",-0.477955936694312
"351","2","150",-0.383128853441434
"352","2","150",-0.161364558127101
"353","2","150",-0.206947705531576
"354","2","150",-0.467356369638269
"355","2","150",-0.509406806445353
"356","2","150",-0.351571733534603
"357","2","150",-0.219741127081248
"358","2","150",-0.37941667241596
"359","2","150",-0.32285413838732
"360","2","150",-0.268207645653571
"361","2","150",-0.205109219925007
"362","2","150",-0.336374976748589
"363","2","150",-0.212695731212517
"364","2","150",-0.400293680278016
"365","2","150",-0.49786143236932
"366","2","150",-0.209440763181403
"367","2","150",-0.550729012285325
"368","2","150",-0.442929961529044
"369","2","150",-0.462129858898651
"370","2","150",-0.507841626559093
"371","2","150",-0.458315580257155
"372","2","150",-0.347215553287193
"373","2","150",-0.499406504770161
"374","2","150",-0.547209281686689
"375","2","150",-0.475309118376083
"376","2","150",-0.431864546103226
"377","2","150",-0.444007398227809
"378","2","150",-0.231949088696668
"379","2","150",-0.364312807650113
"380","2","150",-0.171186778136321
"381","2","150",-0.174141765432493
"382","2","150",-0.597939544595383
"383","2","150",-0.410063020872069
"384","2","150",-0.40426589902779
"385","2","150",-0.506150517818231
"386","2","150",-0.397028546283407
"387","2","150",-0.532588017898908
"388","2","150",-0.381480587761831
"389","2","150",-0.417049892917013
"390","2","150",-0.320053577496885
"391","2","150",-0.431441708475675
"392","2","150",-0.380635621452063
"393","2","150",-0.319318524266262
"394","2","150",-0.401156184348118
"395","2","150",-0.39286700370053
"396","2","150",-0.151942806777366
"397","2","150",-0.433518336858332
"398","2","150",-0.136198302360502
"399","2","150",-0.590722948641079
"400","2","150",-0.537880138625605
"401","2","150",-0.287948090194435
"402","2","150",-0.479450029928135
"403","2","150",-0.413826219789539
"404","2","150",-0.275163773634916
"405","2","150",-0.408796527347626
"406","2","150",-0.154626148241168
"407","2","150",-0.406832879721765
"408","2","150",-0.284838054401675
"409","2","150",-0.354280506846066
"410","2","150",-0.422975806232788
"411","2","150",-0.489860741413069
"412","2","150",-0.335670169240843
"413","2","150",-0.284243244091651
"414","2","150",-0.454475635282592
"415","2","150",-0.613233428325232
"416","2","150",-0.28134723862112
"417","2","150",-0.287962318355628
"418","2","150",-0.264717909819836
"419","2","150",-0.491673924754209
"420","2","150",-0.453901690544371
"421","2","150",-0.4569601577462
"422","2","150",-0.359136159904485
"423","2","150",-0.490863879754597
"424","2","150",-0.472351304845683
"425","2","150",-0.274060346175183
"426","2","150",-0.456635214369877
"427","2","150",-0.475056944961265
"428","2","150",-0.317841551663425
"429","2","150",-0.316505877311337
"430","2","150",-0.341420131688501
"431","2","150",-0.363088254893205
"432","2","150",-0.50045964012397
"433","2","150",-0.42797668914323
"434","2","150",-0.259060513582225
"435","2","150",-0.464295505703694
"436","2","150",-0.462345075760866
"437","2","150",-0.5091757200305
"438","2","150",-0.311321639960866
"439","2","150",-0.283015768296281
"440","2","150",-0.366286471425456
"441","2","150",-0.253181355590743
"442","2","150",-0.36887432345241
"443","2","150",-0.365198554954314
"444","2","150",-0.502910816176004
"445","2","150",-0.478373144757875
