"simulation","cohort","N","CI_value.LowBound","CI_value.UpBound"
"41","3","50",-0.37313016858853,0.53844183399727
"42","3","50",0.019790654749671,1.10273757762535
"43","3","50",-0.188064045540556,0.559575054172233
"44","3","50",-0.715360456673599,0.265246146821736
"45","3","50",-0.186532691078644,0.613734125322235
"46","3","50",-0.421491499965576,0.49097095776058
"47","3","50",-0.285443274678286,0.805223063766517
"48","3","50",-0.206333361973288,0.907093472459699
"49","3","50",-0.376637065882119,0.427139372097474
"50","3","50",-0.191620331503172,0.595484023099894
"51","3","50",-0.153015353803251,0.684915270744482
"52","3","50",-0.126726638547483,0.985863954518853
"53","3","50",-0.855712580271683,0.211124135358618
"54","3","50",-0.442216579084468,0.505915710363837
"55","3","50",-0.166348798207791,0.766912471559635
"56","3","50",-0.946028049260275,0.00894405792170584
"57","3","50",-0.34665030300359,0.60072359926671
"58","3","50",-0.290508009167471,0.713031981842133
"59","3","50",-0.62254255031588,0.174699270835036
"60","3","50",-0.437274465151653,0.366905374056305
"61","3","50",-0.117266643706967,0.647163015095326
"62","3","50",-0.668213558781272,0.267496122728624
"63","3","50",-0.282803386514042,0.745808967293631
"64","3","50",0.0760451566155494,0.888038125095753
"65","3","50",-0.264410577053699,0.596116692904909
"66","3","50",-0.533604396917338,0.508597596584341
"67","3","50",-0.447088893862906,0.382024388867845
"68","3","50",-0.499577285005902,0.496029889834553
"69","3","50",-0.438681093351054,0.466427677805952
"70","3","50",-0.375405095547701,0.385236451911759
"71","3","50",-0.359415787582787,0.493426689863056
"72","3","50",-0.120742518072836,0.695842602742395
"73","3","50",-0.189392965572329,0.94765276660099
"74","3","50",-0.169807169753021,0.779596499764422
"75","3","50",-0.226537960572627,0.714512627816006
"76","3","50",-0.443340931989371,0.527320243135642
"77","3","50",0.439268305586819,1.55270051956825
"78","3","50",0.287888284357676,1.2002887664445
"79","3","50",-0.431540832751064,0.430825716449223
"80","3","50",-0.305236794947365,0.583436438714771
"81","3","50",-0.195242200526454,0.602008014318963
"82","3","50",-0.321789875685669,0.497274797433443
"83","3","50",-0.0122677888324629,1.02501581701571
"84","3","50",-0.632575943294242,0.259268716520909
"85","3","50",-0.345610290691926,0.603501922219295
"86","3","50",-0.0489523104430632,0.930395375075206
"87","3","50",-0.0416285015969307,0.894196954837524
"88","3","50",-0.630949584741136,0.427942520735393
"89","3","50",-0.285799219002404,0.524874363364957
"90","3","50",-0.493631358557181,0.406258923289407
"91","3","50",-0.304434586169036,0.489868584319176
"92","3","50",-0.471119057500475,0.441397321476948
"93","3","50",-0.413851333284481,0.42848029516839
"94","3","50",-0.0834469087127978,0.980639071424335
"95","3","50",-0.208406363000672,0.729730522498947
"96","3","50",-0.650165291497622,0.345959398303582
"97","3","50",-0.230434031746293,0.51598341825004
"98","3","50",-0.259464123677553,0.772480918817433
"99","3","50",-0.138366561386442,0.648371564420003
"100","3","50",-0.312163578401604,0.602322766018302
"101","3","50",-0.0945100897784926,0.751223131525482
"102","3","50",-0.5385235545254,0.3193740188393
"103","3","50",-0.352345336570683,0.477687793295525
"104","3","50",-0.452456908274559,0.531959535979815
"105","3","50",0.0241828362548087,0.851048481090162
"106","3","50",-0.146932597689376,0.633874481753861
"107","3","50",-0.459498404684678,0.414561926318799
"108","3","50",-0.160651961250016,0.649877363328357
"109","3","50",-0.0229769936074721,0.932556554984584
"110","3","50",-0.0157314435456852,1.12957767834011
"111","3","50",-0.153469629683805,0.852057557634717
"112","3","50",-0.520807057878734,0.413200335590679
"113","3","50",-0.524208973139723,0.278021974045697
"114","3","50",-0.263717320831831,0.66445504081806
"115","3","50",-0.493477192064793,0.256240206809303
"116","3","50",-0.336001800712366,0.472494125981096
"117","3","50",-0.609921502993428,0.310655349252513
"118","3","50",-0.0973642577937967,0.647769687899626
"119","3","50",-0.0309872413576008,0.737233591534523
"120","3","50",-0.442578292004568,0.315826578314896
"121","3","50",-0.446162786376426,0.345154244694447
"122","3","50",-0.384332626118854,0.616559071675175
"123","3","50",-0.420728604652719,0.513090188456358
"124","3","50",-0.185833974527856,0.794091775820183
"125","3","50",-0.194361288187665,0.72409224815981
"126","3","50",-0.22130436088312,0.681602207775221
"127","3","50",-0.546609857594234,0.351821551686926
"128","3","50",-0.19807339163544,0.879557075663374
"129","3","50",-0.586905336687321,0.535552714908798
"130","3","50",-0.287413875528569,0.652263487013327
"131","3","50",-0.585165223670323,0.292066066729394
"132","3","50",-0.131931008913405,0.627265599275787
"133","3","50",-0.653252222528821,0.179519687758881
"134","3","50",-0.192751418442339,0.671319099821355
"135","3","50",-0.671617660576052,0.183055288496969
"136","3","50",0.146008138085628,1.17079798992026
"137","3","50",-0.0978593478935311,0.682424936344248
"138","3","50",-0.473920381130184,0.393699813950563
"139","3","50",-0.320843685435854,0.465946135779121
"140","3","50",-0.679291902267165,0.216244084113848
"141","3","50",0.345724818453977,1.41653625823355
"142","3","50",-0.419683636031579,0.766633818282839
"143","3","50",-0.140854160088224,1.0174620586377
"144","3","50",-0.377265508504873,0.495768367584369
"145","3","50",-0.455084532522188,0.273019824771861
"146","3","50",-0.283783037197434,0.802578291343985
"147","3","50",-0.317506673610654,0.436078906719035
"148","3","50",-0.320400646755005,0.487060067708294
"149","3","50",-0.334003653491314,0.489063882966102
"150","3","50",0.00671802536042567,0.831069565010461
"151","3","50",-0.365972073098851,0.430621131162658
"152","3","50",-0.44862001998435,0.407481709696136
"153","3","50",-0.341780997978099,0.575239272659787
"154","3","50",-0.678222145803348,0.167185175757845
"155","3","50",-0.327986075366958,0.797074101478855
"156","3","50",-0.221655964462864,0.59808238168971
"157","3","50",-0.344880645076659,0.410603379389068
"158","3","50",-0.294236724215247,0.531226431311239
"159","3","50",-0.671151259343864,0.116065921517094
"160","3","50",-0.42149675698559,0.531624947844028
"161","3","50",-0.0155676602132573,1.11386601739296
"162","3","50",-0.158279799536292,0.698915228888149
"163","3","50",-0.30650955361312,0.509633389809957
"164","3","50",0.0609049235489721,1.16431969245019
"165","3","50",0.019133807757895,1.10706069151907
"166","3","50",-0.20800010567844,0.632790233361783
"167","3","50",-0.754219165826329,0.148967525401608
"168","3","50",-0.346721825165921,0.6184367782193
"169","3","50",-0.178820755342756,0.735280053751509
"170","3","50",-0.0732888970290428,0.740510698271831
"171","3","50",-0.369392127793875,0.447147555522321
"172","3","50",-0.560302064174941,0.296216593518834
"173","3","50",-0.486629264684131,0.341886252642581
"174","3","50",-0.221398363656367,0.615349424656798
"175","3","50",-0.184967703059166,0.863619632689958
"176","3","50",-0.153421966247916,0.666233699910198
"177","3","50",-0.390857283058803,0.490792612882194
"178","3","50",-0.195985943436393,0.771275390906426
"179","3","50",-0.181309396893072,0.923589800330682
"180","3","50",-0.107078839273633,0.904691038025846
"181","3","50",-0.128439849582663,0.833557138252994
"182","3","50",-0.322286356716868,0.576093301067123
"183","3","50",-0.268356045501478,0.609990589443224
"184","3","50",-0.360650325137558,0.498583233952797
"185","3","50",-0.458789126496825,0.394650893343674
"186","3","50",-0.43423354328975,0.359360268271757
"187","3","50",-0.28490463414051,0.591826320346925
"188","3","50",-0.225539941650213,0.546456458672101
"189","3","50",-0.00223345430485893,1.00294802193563
"190","3","50",-0.154796226654398,0.826734621087078
"191","3","50",-0.395441141581226,0.397175206279365
"192","3","50",-0.0861594064574368,1.09837450252745
"193","3","50",-0.37452607493308,0.52705216876278
"194","3","50",-0.323343305984008,0.434372391890828
"195","3","50",-0.384479103566876,0.706525504739707
"196","3","50",-0.549719819861209,0.309630245297064
"197","3","50",-0.727969448600044,0.215667396117941
"198","3","50",-0.446520256238264,0.322974351673888
"199","3","50",-0.286892449506663,0.496316429702975
"200","3","50",-0.497125911485289,0.325975847920018
"201","3","50",-0.342663011767137,0.469633644755181
"202","3","50",-0.401061300762582,0.520853175763006
"203","3","50",-0.56689030337026,0.451094298964767
"204","3","50",-0.32432134091176,0.599263286812372
"205","3","50",-0.252526518070038,0.457587065359856
"206","3","50",-0.598511930166713,0.168595405203504
"207","3","50",-0.0647437265047933,0.79250338343308
"208","3","50",-0.407221941294384,0.404495561702563
"209","3","50",-0.36609248047983,0.48219874206297
"210","3","50",-0.15073927195973,0.756711826840859
"211","3","50",-0.43760372194407,0.774366424063086
"212","3","50",-0.425914660551713,0.589103727776452
"213","3","50",-0.357828574047106,0.444739569380907
"214","3","50",-0.0529017219593419,1.06893804649896
"215","3","50",-0.134413144146774,0.815352544700108
"216","3","50",-0.291684637401523,0.597558087257071
"217","3","50",-0.628317419636677,0.23829018728564
"218","3","50",-0.365790395401044,0.702380259598832
"219","3","50",-0.411394679219414,0.485811613509155
"220","3","50",-0.235626455026233,0.622659204691527
"221","3","50",-0.28789124867586,0.579823614047128
"222","3","50",-1.32947132612318,-0.0989440985632729
"223","3","50",-0.225594470689837,0.622755686866346
"224","3","50",-0.349001629814866,0.46183988045668
"225","3","50",-0.925762885417515,0.00584124360506096
"226","3","50",-0.283190658001918,0.730391268306496
"227","3","50",-0.187105491476883,0.645317281367672
"228","3","50",-0.447466523512528,0.338062887032919
"229","3","50",-0.438158876302436,0.401547251004456
"230","3","50",-0.012806838460239,1.08431915811969
"231","3","50",-0.428868755168642,0.362410418167029
"232","3","50",-0.591973632832006,0.139254582230376
"233","3","50",-0.34477415365569,0.587639844983674
"234","3","50",-0.435226992697461,0.356812114117242
"235","3","50",-0.371072787095924,0.433690110470603
"236","3","50",-0.148170277184443,0.70641409114266
"237","3","50",-0.419810704308989,0.413622618137296
"238","3","50",-0.208664342723588,0.722728017691119
"239","3","50",-0.140870306656176,0.694178945396524
"240","3","50",-0.221071368056798,0.858109387177858
"241","3","50",-0.130386554368388,0.961565217069511
"242","3","50",-0.320572378600219,0.729430764893112
"243","3","50",-0.525582490726388,0.272003477538874
"244","3","50",-0.400148280664129,0.394971172791405
"245","3","50",-0.514003223638592,0.255498870278577
"246","3","50",-0.278051084549064,0.637769548991576
"247","3","50",-0.359173082200115,0.480494461059888
"248","3","50",-0.39540083786522,0.449564643355874
"249","3","50",-0.38304936532387,0.482139208806505
"250","3","50",-0.361503701096762,0.356559912681639
"251","3","50",-0.278785176757178,0.515689732515758
"252","3","50",-0.333974460262636,0.426067222057997
"253","3","50",-0.336916229882893,0.521891500708198
"254","3","50",-0.277633626735061,0.623385745246664
"255","3","50",-0.428956997654522,0.383052656634858
"256","3","50",-0.122352973334582,0.845866329570298
"257","3","50",-0.370091222463129,0.685052561585991
"258","3","50",-0.0301815663659271,0.947147122550199
"259","3","50",-0.171295806523131,0.671201675540756
"260","3","50",-0.288733426753377,0.735345245092489
"261","3","50",-0.227436732674401,0.838293469704293
"262","3","50",-0.294299458599281,0.756120793046894
"263","3","50",-0.437269027728859,0.689996088831548
"264","3","50",-0.269002702190099,0.51945241120701
"265","3","50",-0.349913350171903,0.441511675546355
"266","3","50",-0.168625975149163,0.617206194731583
"267","3","50",-0.441759411444705,0.423457083077068
"268","3","50",-0.20773393181111,0.911981918361633
"269","3","50",0.0863811233185972,1.28339095401437
"270","3","50",-0.343908925132023,0.453736931755317
"271","3","50",0.0729164033284993,1.14822451757078
"272","3","50",-0.484697174573486,0.326519928134312
"273","3","50",-0.474561328300679,0.469331987487006
"274","3","50",0.306322099903767,1.3794249211429
"275","3","50",-0.285643392818782,0.731743129382431
"276","3","50",0.092643651166477,1.13932226841174
"277","3","50",-0.414688169640639,0.374411672411625
"278","3","50",-0.279586207076036,0.529901104157483
"279","3","50",-0.720458626071759,0.121018722952676
"280","3","50",-0.304598237760857,0.576510459801866
"281","3","50",-0.404270461520864,0.385846488250877
"282","3","50",-0.379158047423088,0.586556076241315
"283","3","50",-0.324448652089214,0.637780050822668
"284","3","50",-0.333817048232921,0.567572131827033
"285","3","50",-0.300370666944577,0.80938397922569
"286","3","50",-0.275701759505989,0.552925480005454
"287","3","50",-0.27240800496185,0.674405594923697
"288","3","50",-0.245063281786027,0.701524418889494
"289","3","50",-0.178537127283751,0.762146048566028
"290","3","50",-0.327464270170582,0.435859802969928
"291","3","50",-0.089840231393836,0.838659821241147
"292","3","50",-0.393050599250927,0.387940972100977
"293","3","50",-0.256927172950287,0.469899637850367
"294","3","50",-0.381001669846593,0.34369866272893
"295","3","50",-0.143014858705317,0.660692717510556
"296","3","50",-0.214483732314561,0.655690178382806
"297","3","50",-0.397227354468327,0.486203100564007
"298","3","50",-0.307534602100145,0.446571348655002
"299","3","50",-0.588824949101874,0.357136872713913
"300","3","50",-0.328624169838422,0.445808602668692
"301","3","50",-0.212759836822355,0.57414813002561
"302","3","50",-0.417577419765385,0.564706364509191
"303","3","50",-0.335242644112277,0.536358635541107
"304","3","50",0.0373324165809353,1.17002186230526
"305","3","50",-0.716934859465092,0.149220013532209
"306","3","50",-0.887165446242146,-0.0128297539684393
"307","3","50",-0.353878173419105,0.57592220737885
"308","3","50",0.124685357858358,1.16138832822152
"309","3","50",-0.289096671569714,0.628663640051795
"310","3","50",-0.230533068367441,0.727103995804429
"311","3","50",-0.687333953209921,0.0679138106839879
"312","3","50",-0.265348095005913,0.499971350681075
"313","3","50",-0.468740833022521,0.572965272056344
"314","3","50",-0.293606156409992,0.486789419598882
"315","3","50",-0.100674792969833,0.805918810765925
"316","3","50",-0.326709776033802,0.655766461963712
"317","3","50",-0.288885883158157,0.583608456297741
"318","3","50",-0.290500908014369,0.699144759221331
"319","3","50",-0.207539616403751,0.560824846832091
"320","3","50",-0.538045635144415,0.29455054867117
"321","3","50",-0.375160778912197,0.488876883453398
"322","3","50",-0.328771272791258,0.435309738636716
"323","3","50",-0.362613475234229,0.379778453835446
"324","3","50",-0.0980042012884308,0.886522252853839
"325","3","50",-0.305113248915967,0.556524248440314
"326","3","50",-0.0235497544586536,0.815814811415774
"327","3","50",-0.054553474954422,0.852325766260254
"328","3","50",-0.245857311258095,0.560910247725887
"329","3","50",-0.481223374269875,0.327856095407525
"330","3","50",-0.131528373433797,0.746922244668389
"331","3","50",-0.214935620642466,0.606520061972202
"332","3","50",-0.768860420766878,0.226564563691828
"333","3","50",-0.347824621315765,0.501404293857428
"334","3","50",-0.294946348197775,0.570976053900853
"335","3","50",-0.711144013172421,0.223270103769603
"336","3","50",-0.191378041664695,0.632472156000278
"337","3","50",-0.285155904380916,0.680109476420026
"338","3","50",-0.281058201414344,0.519021843816151
"339","3","50",-0.52152439120817,0.289949879324376
"340","3","50",-0.374183712799326,0.522233839951903
"341","3","50",0.127626296949044,1.22101021456186
"342","3","50",-0.344177558821785,0.59644168500292
"343","3","50",-0.228637665898059,0.660450798456473
"344","3","50",-0.261087979731331,0.823974451800523
"345","3","50",-0.465785192092306,0.292972634595155
"346","3","50",-0.381735490879713,0.359375284162727
"347","3","50",-0.476636945589304,0.460352493831329
"348","3","50",-0.495919811893667,0.428881185550104
"349","3","50",-0.369113949028666,0.387831218780129
"350","3","50",-0.567164014329292,0.176396603964358
"351","3","50",-0.265134154586171,0.502586980970119
"352","3","50",-0.241268290009831,0.553403749772063
"353","3","50",-0.468366079856976,0.367856044956225
"354","3","50",-0.460946861054004,0.379980166975603
"355","3","50",0.0482351997282771,0.849204091453343
"356","3","50",-0.651811064756044,0.180264044095783
"357","3","50",-0.683110886108239,0.150114125637976
"358","3","50",0.00339162952678038,1.12841204065303
"359","3","50",-0.186506704856683,0.769528060197247
"360","3","50",-0.12681344142203,0.938766080959594
"361","3","50",-0.321871433510023,0.476404725525915
"362","3","50",0.00657173808411845,0.861795081171638
"363","3","50",-0.245432362066494,0.718820350584419
"364","3","50",-0.190643321687512,0.64886680381871
"365","3","50",-0.278938939221342,0.511120530651051
"366","3","50",-0.506542189331479,0.277003576984899
"367","3","50",-0.465272892189129,0.337701511723506
"368","3","50",-0.143892948799173,0.678324477754895
"369","3","50",-0.0852803280712114,1.01003661680267
"370","3","50",-0.305009528993343,0.589424560775722
"371","3","50",-0.190186913733243,0.66856680690175
"372","3","50",-0.809097957177237,0.157109731302489
"373","3","50",-0.149084501101467,0.681226867261515
"374","3","50",0.0360960069134796,1.14134829042902
"375","3","50",-0.453090075238578,0.310177816617312
"376","3","50",-0.403345492962965,0.424106649104144
"377","3","50",-0.93964934851445,0.172991738187016
"378","3","50",-0.251909601504641,0.687618022168737
"379","3","50",-0.261646173229387,0.541725742897907
"380","3","50",-0.14345275843792,0.661701995725443
"381","3","50",-0.590716688453937,0.332145398702426
"382","3","50",-0.335902852024463,0.448395265329792
"383","3","50",-0.240165213490343,0.664338387914761
"384","3","50",-0.496724303103969,0.293783690351955
"385","3","50",-0.490989714486913,0.231270591498464
"386","3","50",-0.101410258932518,0.889688084458597
"387","3","50",-0.278998014318696,0.945711339579304
"388","3","50",-0.437246710110913,0.309483262993723
"389","3","50",-0.399321064680547,0.774929267692924
"390","3","50",-0.739634009346535,0.227131337989326
"391","3","50",-0.340872179159009,0.520905187159609
"392","3","50",-0.283507272589112,0.731411646094811
"393","3","50",-0.283305277180167,0.54839466968192
"394","3","50",-0.267326921191858,0.828663939484145
"395","3","50",-0.458626191003039,0.413673033594691
"396","3","50",-0.341285671342471,0.438928097262135
"397","3","50",-0.273888384664936,0.694494606917965
"398","3","50",-0.0241276991818345,0.818804791925357
"399","3","50",-0.234515652034555,0.779877047698763
"400","3","50",-0.0787592626830283,1.01377317204951
"401","3","50",-0.382549717365229,0.375215515595857
"402","3","50",-0.309851983422734,0.508906858679753
"403","3","50",0.0120413598958091,1.03995735405377
"404","3","50",-0.29525126408302,0.480423335447158
"405","3","50",-0.359424126605053,0.439439562570334
"406","3","50",-0.436930480848526,0.457916489832366
"407","3","50",-0.115050040489224,0.748962578127185
"408","3","50",-0.305848865252035,0.473929889205002
"409","3","50",-0.338477755845974,0.637290501769271
"410","3","50",-0.0926402402733367,0.669977906460054
"411","3","50",-0.198639618081937,0.680442918854198
"412","3","50",-0.47901881212772,0.335140540389509
"413","3","50",-0.2203249014346,0.971922670409429
"414","3","50",-0.652149897059427,0.123747912635552
"415","3","50",-0.245388485705851,0.745564695166292
"416","3","50",-0.634287090052786,0.224023942184666
"417","3","50",-0.317828249227909,0.530649237293604
"418","3","50",-0.170576766031064,0.700413210116615
"419","3","50",-0.0532468875045494,0.836355558205921
"420","3","50",-0.198427572779817,0.746355107980997
"421","3","50",-0.372381308924534,0.627665089926681
"422","3","50",-0.305283492918427,0.506374613907973
"423","3","50",-0.253751110547999,0.508022982306737
"424","3","50",-0.344671327112931,0.373486197691976
"425","3","50",-0.150724155093651,0.96605056297837
"426","3","50",-0.201286344520498,0.865655108293997
"427","3","50",0.0740313610405039,1.04126015260662
"428","3","50",-0.148635755250153,0.707005690767968
"429","3","50",-0.129661582540747,0.894240331745061
"430","3","50",-0.186670504182268,0.693908988890693
"431","3","50",-0.439833701319754,0.376718567096256
"432","3","50",-0.196037477926599,0.768415147677791
"433","3","50",-0.683810823759104,0.212811093352097
"434","3","50",-0.438582781485413,0.32036234427474
"435","3","50",-0.182010551260938,0.718533424947804
"436","3","50",-0.338894071294466,0.413371722071726
"437","3","50",-0.268559575277529,0.573581357894842
"438","3","50",-0.411890323670218,0.34576922870746
"439","3","50",-0.192647432051932,0.681109288530059
"440","3","50",-0.431354791495981,0.438026711211594
"441","3","50",-0.42082918322752,0.401893430797628
"442","3","50",0.0790009419321958,1.16335188781933
"443","3","50",-0.692150607556189,0.37688921289347
"444","3","50",-0.451875169073796,0.370200730315571
"445","3","50",-0.175841741277279,0.806199073080971
"446","3","50",-0.181484505122813,0.803536091832346
"447","3","50",-0.369806197813813,0.438933732489573
"448","3","50",-0.42222820375506,0.391470192770488
"449","3","50",-0.0187948369323984,1.05678591634592
"450","3","50",-0.331685581591731,0.454461753291284
"451","3","50",-0.332485372108094,0.570650624587776
"452","3","50",0.0584341114949373,1.1714273663203
"453","3","50",-0.277761390524575,0.610257402710388
"454","3","50",-0.442164541373168,0.433719799048812
"455","3","50",-0.325571117191853,0.482400575261551
"456","3","50",-0.230339194729727,0.838494600232502
"457","3","50",-0.557528123266778,0.343128510447403
"458","3","50",0.0923091986087042,1.03000885189132
"459","3","50",-0.411200099340479,0.490751550702845
"460","3","50",-0.409239682425878,0.331835343049485
"461","3","50",-0.52727037290627,0.201825248095042
"462","3","50",-0.316252814619548,0.663938823755463
"463","3","50",-0.447375271504066,0.337078951466885
"464","3","50",-0.269010863469923,0.580733186696297
"465","3","50",-0.44042298047535,0.34114521342442
"466","3","50",-0.35007984827677,0.515091658347373
"467","3","50",-0.475463145619766,0.326336677262698
"468","3","50",-0.323460108225599,0.578613282748023
"469","3","50",-0.465993997921212,0.310663959144719
"470","3","50",-0.322588533688707,0.479857288672981
"471","3","50",-0.0987019390795894,0.996704469752134
"472","3","50",-0.410367952641372,0.384742124756796
"473","3","50",-0.282274468444515,0.649339097166804
"474","3","50",-0.692235044329721,0.174094201279362
"475","3","50",-0.0289163573907338,0.992403628119147
"476","3","50",-0.148534618037652,0.819666657150008
"477","3","50",-0.196630794165517,0.706706927041339
"478","3","50",-0.500796038627174,0.227198769100452
"479","3","50",-0.397636266600344,0.482690844287926
"480","3","50",-0.38688036820329,0.592856686946423
"481","3","50",-0.344416989895984,0.625426171667351
"482","3","50",-0.239991223927101,0.825345244268913
"483","3","50",-0.32781372309312,0.455453916862378
"484","3","50",-0.163536451319334,0.761315326965261
"485","3","50",-0.307471281537673,0.5514856371229
"486","3","50",-0.235617753800187,0.660240924946403
"487","3","50",-0.254663893926944,0.677761550693079
"488","3","50",-0.598439497944715,0.477105289189647
"489","3","50",-0.293566860419912,0.720486512257571
"490","3","50",-0.148721800795178,0.597410409010153
"491","3","50",-0.345014136823717,0.60772557735551
"492","3","50",-0.433702160557303,0.340659520377309
"493","3","50",-0.268013452042869,0.653039843404677
"494","3","50",-0.410644296676283,0.402980534222735
"495","3","50",-0.339749470220284,0.457964888036535
"496","3","50",-0.63759102833993,0.307373271151406
"497","3","50",-0.438630747792611,0.408828148064114
"498","3","50",-0.562892538873119,0.294532101523778
"499","3","50",-0.289097947881668,0.482948585153433
"500","3","50",-0.551851337716837,0.466327651736557
"1","4","50",-0.29821152183192,0.471462411008453
"2","4","50",-0.609391544075816,0.390681591923626
"3","4","50",-0.416355872625156,0.350684321093265
"4","4","50",-0.518361580738446,0.365796390548776
"5","4","50",-0.398830142179341,0.424540584158888
"6","4","50",-0.231914525584357,0.550108473062464
"7","4","50",-0.491266243477944,0.382640156601058
"8","4","50",-0.328088304062976,0.652410226784232
"9","4","50",-0.190163713608874,0.708211155496398
"10","4","50",-0.288764958130073,0.636003437514596
"11","4","50",-0.202053457291343,0.604376063130454
"12","4","50",-0.575787877176536,0.22490829394126
"13","4","50",-0.520670265670687,0.32977591369869
"14","4","50",-0.560201268160246,0.179963680450348
"15","4","50",-0.332139745338621,0.675156473779057
"16","4","50",-0.471275977835413,0.415141390452541
"17","4","50",-0.192524237728925,0.587172103019671
"18","4","50",-0.3149607018252,0.470131272462331
"19","4","50",-0.396356809346969,0.45351297021003
"20","4","50",-0.0536807207027019,0.802159473759375
"21","4","50",-1.02394761822287,-0.0446259388782304
"22","4","50",-0.735660211566016,0.0788603125924185
"23","4","50",-0.452465801477778,0.316801217588387
"24","4","50",-0.694354509855889,0.254060859173855
"25","4","50",-0.399994030531037,0.351410548193127
"26","4","50",-0.150558144329844,0.66617527720044
"27","4","50",-0.229233622986968,0.598752390630196
"28","4","50",-0.2739198245046,0.488615773759618
"29","4","50",-0.618171668683393,0.240515392977387
"30","4","50",-0.714901309339726,0.0529911421929048
"31","4","50",-0.357790791557654,0.369944268447972
"32","4","50",-0.348726406121847,0.450847523255077
"33","4","50",-0.987401456407746,0.130418182774291
"34","4","50",-0.48389778875444,0.339719170883345
"35","4","50",-0.469171120550247,0.316204218994445
"36","4","50",-0.221083067415744,0.568546945853405
"37","4","50",-0.296553094581763,0.543875930075196
"38","4","50",-0.783788837363029,0.208941724353536
"39","4","50",-0.552774904479145,0.372170023633634
"40","4","50",-0.715569756171528,0.0891987907062172
"41","4","50",-0.464137769533136,0.313491066518516
"42","4","50",-0.818360984540369,0.184966822288487
"43","4","50",-0.239052887246983,0.520298834970359
"44","4","50",-0.273137426864153,0.506670880318461
"45","4","50",-0.139973102796928,0.636805148520957
"46","4","50",-0.0395179256385082,1.00684925314013
"47","4","50",-0.328294514721009,0.612320121098173
"48","4","50",-0.746225346401452,0.177473955423059
"49","4","50",-0.661014241786384,0.259827210489558
"50","4","50",-0.684294211717653,0.325466889347663
"51","4","50",-0.355288995162684,0.552611903978489
"52","4","50",-0.546599470316534,0.390998437273216
"53","4","50",-0.277996299915422,0.489055390201767
"54","4","50",-0.420025963852212,0.533811373206351
"55","4","50",-0.172140287493678,0.701073567996341
"56","4","50",-0.446847243093512,0.509735142961482
"57","4","50",0.116909634136102,1.06444209419643
"58","4","50",-0.402368117355048,0.430444798461194
"59","4","50",-0.604293428205796,0.257844322473395
"60","4","50",-0.341912261474958,0.459495599108067
"61","4","50",-0.16509572627358,0.576222907751925
"62","4","50",-0.665454895085028,0.196625129051956
"63","4","50",-0.335066652778155,0.527042766225564
"64","4","50",-0.148264328669575,0.759259904169749
"65","4","50",-0.423960309637353,0.330312293991828
"66","4","50",-0.762539948201825,-0.0142156970519977
"67","4","50",-0.446257135055902,0.406468856796284
"68","4","50",-0.329430155409271,0.560148727004903
"69","4","50",-0.400130494110777,0.601632734488781
"70","4","50",-0.45952732907103,0.295966940942152
"71","4","50",-0.438461038875059,0.332351818463589
"72","4","50",-0.0239787781417494,0.773010965842301
"73","4","50",-0.518317568772405,0.307003105124035
"74","4","50",-0.462195283542762,0.372380269159401
"75","4","50",-0.243634421864827,0.616239120457541
"76","4","50",-0.655636015401514,0.213642128188409
"77","4","50",-0.657887904506744,0.398791570538625
"78","4","50",-0.629035581526065,0.548422283574557
"79","4","50",-0.164810384447828,0.621445999708313
"80","4","50",-0.205137435418309,0.739655413227312
"81","4","50",-0.702862488246031,0.353844958068491
"82","4","50",-0.521375309884932,0.321366927542334
"83","4","50",-0.403779017963412,0.504082890962834
"84","4","50",-0.248205694762072,0.534051861745044
"85","4","50",-0.637145512855083,0.138921483832252
"86","4","50",-0.437858255377425,0.439458938322928
"87","4","50",0.156406253707074,1.186063614259
"88","4","50",-0.132372527658925,0.734156295803967
"89","4","50",-0.145252497579189,0.688312943001971
"90","4","50",-0.366792216047831,0.473452237041545
"91","4","50",-0.392899956366182,0.367252966062748
"92","4","50",-0.179197701755216,0.649811318437513
"93","4","50",-0.721475723716091,0.171010575473627
"94","4","50",-0.888176633105206,0.133411132964931
"95","4","50",-0.650013369339194,0.27739597921138
"96","4","50",-0.192627345569322,0.579188883088551
"97","4","50",-0.22256735582091,0.538479168108566
"98","4","50",-0.53154651977009,0.255644657983077
"99","4","50",-0.419201815230676,0.445768525842104
"100","4","50",-0.782388575990925,0.164991041262663
"101","4","50",-0.18509028510536,0.546245913959585
"102","4","50",-0.597421454087246,0.249024350219717
"103","4","50",-0.462333024129192,0.322916547641325
"104","4","50",-0.648625404488925,0.190577880501211
"105","4","50",-0.401040113759482,0.506525044052636
"106","4","50",-0.38738410569783,0.48507204588318
"107","4","50",-0.508049376093859,0.23420637167655
"108","4","50",-0.184455172663371,0.535882021832797
"109","4","50",-0.282513495652238,0.533152398965281
"110","4","50",-0.523883880197345,0.324933438054332
"111","4","50",-0.459059373169549,0.397145525670426
"112","4","50",-0.100750053441098,0.786182704325824
"113","4","50",-0.434241955566358,0.338094746330286
"114","4","50",0.0520667872101641,1.19085612823664
"115","4","50",-0.4085255078747,0.324635874920197
"116","4","50",-0.408739447519582,0.36812991422875
"117","4","50",-0.498586706723454,0.357411504563394
"118","4","50",-0.169427263088603,0.539315557138381
"119","4","50",-0.0810504125455984,0.658103387203556
"120","4","50",-0.482051383968873,0.253210631146885
