"simulation","cohort","N","Sd"
"408","3","150",0.0947467524275652
"409","3","150",0.0994737375285847
"410","3","150",0.0937017844379473
"411","3","150",0.0897512638962657
"412","3","150",0.117333709531424
"413","3","150",0.0954297816643737
"414","3","150",0.102900461204318
"415","3","150",0.0951293740652783
"416","3","150",0.100912387744504
"417","3","150",0.108261686299075
"418","3","150",0.0948539868685979
"419","3","150",0.0891560233379839
"420","3","150",0.102645455573048
"421","3","150",0.0949483501826865
"422","3","150",0.0907370034183195
"423","3","150",0.090924638492095
"424","3","150",0.0914945889608329
"425","3","150",0.0983061632517619
"426","3","150",0.0985281582829616
"427","3","150",0.103506270147349
"428","3","150",0.0923821042616323
"429","3","150",0.100497018162585
"430","3","150",0.110314485538206
"431","3","150",0.0948877686094419
"432","3","150",0.093129161480025
"433","3","150",0.0964876265903496
"434","3","150",0.0959022684035195
"435","3","150",0.0916721838494563
"436","3","150",0.106857887866837
"437","3","150",0.0973515257715963
"438","3","150",0.0966221219108562
"439","3","150",0.0933258433694731
"440","3","150",0.0961291467052764
"441","3","150",0.121127624981134
"442","3","150",0.0958745509590585
"443","3","150",0.0955134020660012
"444","3","150",0.0990964190227416
"445","3","150",0.0954182613180435
"446","3","150",0.100538858910577
"447","3","150",0.100253086326073
"448","3","150",0.0894658767456657
"449","3","150",0.109389670386807
"450","3","150",0.0954309660016572
"451","3","150",0.0910606129607573
"452","3","150",0.0978497368777789
"453","3","150",0.0911073146806444
"454","3","150",0.0922198805133591
"455","3","150",0.100251980079145
"456","3","150",0.102144977618327
"457","3","150",0.110423326666139
"458","3","150",0.111109384131942
"459","3","150",0.0967900560608104
"460","3","150",0.103175645447141
"461","3","150",0.0910942946564479
"462","3","150",0.110648320964085
"463","3","150",0.105210641201367
"464","3","150",0.0916260010717538
"465","3","150",0.0940008689157354
"466","3","150",0.101718400728264
"467","3","150",0.091333829560836
"468","3","150",0.0907662247980695
"469","3","150",0.106413929151766
"470","3","150",0.0923191154000711
"471","3","150",0.0990317617969256
"472","3","150",0.0910090066270255
"473","3","150",0.105172719986736
"474","3","150",0.0929130080924152
"475","3","150",0.0926780857620292
"476","3","150",0.119577883931127
"477","3","150",0.0976850209052155
"478","3","150",0.0898482606125996
"479","3","150",0.0944250707369614
"480","3","150",0.0933282178838231
"481","3","150",0.0924516211230963
"482","3","150",0.101468781940956
"483","3","150",0.0939227185840854
"484","3","150",0.0919977788036977
"485","3","150",0.0935254233383421
"486","3","150",0.104123461992053
"487","3","150",0.092512944584938
"488","3","150",0.0936451928036467
"489","3","150",0.094808160180602
"490","3","150",0.100113080981849
"491","3","150",0.0944721868847878
"492","3","150",0.0930462720127329
"493","3","150",0.0935361717415535
"494","3","150",0.105258181932911
"495","3","150",0.0960612166904807
"496","3","150",0.105965734484592
"497","3","150",0.0956204187097544
"498","3","150",0.0958397245344007
"499","3","150",0.0929582150275395
"500","3","150",0.0930316884027923
"1","4","150",0.0985581800445326
"2","4","150",0.0911760961046833
"3","4","150",0.11290486872759
"4","4","150",0.138756566492167
"5","4","150",0.0927288348259322
"6","4","150",0.0916058964543541
"7","4","150",0.0958717969737977
"8","4","150",0.121938255360032
"9","4","150",0.0945621961464761
"10","4","150",0.106142151294256
"11","4","150",0.101792951430706
"12","4","150",0.101705527030098
"13","4","150",0.0909081123812343
"14","4","150",0.0911525411468472
"15","4","150",0.0955186514444089
"16","4","150",0.106178029526588
"17","4","150",0.105941667400809
"18","4","150",0.0945283838707428
"19","4","150",0.0964437648845942
"20","4","150",0.10067544269174
"21","4","150",0.0976344615059241
"22","4","150",0.103102252351633
"23","4","150",0.104044448165783
"24","4","150",0.0939669725396639
"25","4","150",0.0955523392271509
"26","4","150",0.0955306013411924
"27","4","150",0.0991381029048671
"28","4","150",0.0898679810395671
"29","4","150",0.0917027441244271
"30","4","150",0.106862720010959
"31","4","150",0.0948244492634426
"32","4","150",0.092245296515493
"33","4","150",0.0914253815311208
"34","4","150",0.111157336526151
"35","4","150",0.095682089056479
"36","4","150",0.10636222379267
"37","4","150",0.103404661097104
"38","4","150",0.0991219509882577
"39","4","150",0.120058625906463
"40","4","150",0.103031148113192
"41","4","150",0.0922886502080149
"42","4","150",0.0975094436796387
"43","4","150",0.100555880475465
"44","4","150",0.0982373977582908
"45","4","150",0.100353561355775
"46","4","150",0.09755729214944
"47","4","150",0.0898481570022794
"48","4","150",0.0939156074508975
"49","4","150",0.0926276200855624
"50","4","150",0.11132047657868
"51","4","150",0.0934359059469824
"52","4","150",0.0925671164726809
"53","4","150",0.110532360466103
"54","4","150",0.0977001011312333
"55","4","150",0.0959330620640927
"56","4","150",0.0960438425286638
"57","4","150",0.0890233446096741
"58","4","150",0.0938255934170386
"59","4","150",0.0931153531799824
"60","4","150",0.0991471736954324
"61","4","150",0.100420278797965
"62","4","150",0.0974708355080345
"63","4","150",0.1122802148955
"64","4","150",0.0947058122718225
"65","4","150",0.101038583673243
"66","4","150",0.0944510076910763
"67","4","150",0.0900134888380461
"68","4","150",0.115185348693881
"69","4","150",0.133453365807983
"70","4","150",0.109538051413487
"71","4","150",0.0913455470544601
"72","4","150",0.0951033157812808
"73","4","150",0.109326572954098
"74","4","150",0.0926556289008929
"75","4","150",0.104403993093847
"76","4","150",0.0915955927115866
"77","4","150",0.0979166953399447
"78","4","150",0.0966464113820609
"79","4","150",0.0980694815783233
"80","4","150",0.0989041579821869
"81","4","150",0.0952477346966411
"82","4","150",0.0952486179600711
"83","4","150",0.09881766141501
"84","4","150",0.136121899709302
"85","4","150",0.104255741993544
"86","4","150",0.091864818689719
"87","4","150",0.130531180876534
"88","4","150",0.0911814767586707
"89","4","150",0.106429824161174
"90","4","150",0.0928884986372061
"91","4","150",0.0933375474521036
"92","4","150",0.0915782465177345
"93","4","150",0.098320597994804
"94","4","150",0.0974503200829255
"95","4","150",0.0935974438609072
"96","4","150",0.0976830554503017
"97","4","150",0.092944909798459
"98","4","150",0.0948046615314762
"99","4","150",0.0957482200845791
"100","4","150",0.0990420798774016
"101","4","150",0.0973790541129173
"102","4","150",0.127529979403057
"103","4","150",0.0993248260092584
"104","4","150",0.112585821160428
"105","4","150",0.091958831742426
"106","4","150",0.120464795332678
"107","4","150",0.107709307957846
"108","4","150",0.0921104179270023
"109","4","150",0.104297126532418
"110","4","150",0.0940736780671959
"111","4","150",0.0930487251172161
"112","4","150",0.0922334968546519
"113","4","150",0.0933414202154519
"114","4","150",0.0952525961185057
"115","4","150",0.101917869986845
"116","4","150",0.0942904229616775
"117","4","150",0.0979510600026319
"118","4","150",0.108752892532096
"119","4","150",0.0912434733575336
"120","4","150",0.0969063793190466
"121","4","150",0.0927762125453677
"122","4","150",0.0960478131353323
"123","4","150",0.0901910763538105
"124","4","150",0.0912625335525955
"125","4","150",0.09635226199851
"126","4","150",0.105260137250038
"127","4","150",0.098302114846958
"128","4","150",0.0950257194483901
"129","4","150",0.136727571347467
"130","4","150",0.0961653394549876
"131","4","150",0.112527654014892
"132","4","150",0.0904733457646231
"133","4","150",0.113977241925675
"134","4","150",0.111362995636259
"135","4","150",0.0923028888201032
"136","4","150",0.0944133235160934
"137","4","150",0.120929062767873
"138","4","150",0.096182723040573
"139","4","150",0.101148074188346
"140","4","150",0.128006528196251
"141","4","150",0.0926418365055268
"142","4","150",0.0967610461700911
"143","4","150",0.0955448969940271
"144","4","150",0.0990944696306201
"145","4","150",0.108642719411055
"146","4","150",0.0922421551911213
"147","4","150",0.0933759758722301
"148","4","150",0.0923459253912393
"149","4","150",0.0892954418970637
"150","4","150",0.0972406719702089
"151","4","150",0.0946407407310039
"152","4","150",0.0937966196938952
"153","4","150",0.0914869233808341
"154","4","150",0.0964109599369131
"155","4","150",0.106028361505537
"156","4","150",0.0971107497286443
"157","4","150",0.114487857236155
"158","4","150",0.0942631652803488
"159","4","150",0.0954249980657093
"160","4","150",0.101695573984684
"161","4","150",0.0941387246143584
"162","4","150",0.0932415127174352
"163","4","150",0.0950715941493088
"164","4","150",0.0942040333865878
"165","4","150",0.100871657476824
"166","4","150",0.0913238849056343
"167","4","150",0.10004188487834
"168","4","150",0.121142002812467
"169","4","150",0.0970990431110814
"170","4","150",0.126573272127099
"171","4","150",0.0960118858514472
"172","4","150",0.0936833653320711
"173","4","150",0.0953533959113428
"174","4","150",0.0931485575574868
"175","4","150",0.0938073675684489
"176","4","150",0.0927105214246109
"177","4","150",0.0984493343343871
"178","4","150",0.100907159378842
"179","4","150",0.147742565235216
"180","4","150",0.0935203478161056
"181","4","150",0.107062326032497
"182","4","150",0.0937568737769257
"183","4","150",0.0946857489406262
"184","4","150",0.0954775272419132
"185","4","150",0.0909247534392194
"186","4","150",0.0982912254225391
"187","4","150",0.0984830002646527
"188","4","150",0.0958330903561825
"189","4","150",0.0946351806585954
"190","4","150",0.0907879199903937
"191","4","150",0.106983153769637
"192","4","150",0.106809894771308
"193","4","150",0.0924910217092504
"194","4","150",0.0946748007948576
"195","4","150",0.0925081982334128
"196","4","150",0.0998451671162991
"197","4","150",0.0928109284430372
"198","4","150",0.0996386877808338
"199","4","150",0.0986602851667471
"200","4","150",0.128675038384869
"201","4","150",0.0942627602366929
"202","4","150",0.0964137131415298
"203","4","150",0.0950959976439123
"204","4","150",0.0948313343168582
"205","4","150",0.117630192675501
"206","4","150",0.096973637551426
"207","4","150",0.0985804870333606
"208","4","150",0.095878675336467
"209","4","150",0.0981541224076943
"210","4","150",0.0907478526755988
"211","4","150",0.0931290794132777
"212","4","150",0.0982009225417959
"213","4","150",0.0982975195846953
"214","4","150",0.0903077050140475
"215","4","150",0.118730791386317
"216","4","150",0.0947834110461936
"217","4","150",0.0962779013757567
"218","4","150",0.102671777071694
"219","4","150",0.0896031186127809
"220","4","150",0.0936910190799146
"221","4","150",0.119887392495768
"222","4","150",0.0915765499205664
"223","4","150",0.0916029672756755
"224","4","150",0.0945677633949585
"225","4","150",0.121132164551836
"226","4","150",0.0936074914167333
"227","4","150",0.093386513397771
"228","4","150",0.0986685209521053
"229","4","150",0.0943942957389226
"230","4","150",0.111127211274183
"231","4","150",0.0973181134145943
"232","4","150",0.0919884569537444
"233","4","150",0.096234223200944
"234","4","150",0.0927241146503497
"235","4","150",0.0969941577593783
"236","4","150",0.0923215064238177
"237","4","150",0.106898906324739
"238","4","150",0.102867735780872
"239","4","150",0.101580019807713
"240","4","150",0.0944744898554503
"241","4","150",0.0903595098088623
"242","4","150",0.0905097357721481
"243","4","150",0.0914012802290929
"244","4","150",0.115700839625229
"245","4","150",0.0976024652607699
"246","4","150",0.128010776839457
"247","4","150",0.110607685181497
"248","4","150",0.0926055065077277
"249","4","150",0.108183362802802
"250","4","150",0.119466604771718
"251","4","150",0.105575427786977
"252","4","150",0.0922431870582485
"253","4","150",0.0968376529016684
"254","4","150",0.0925926456990163
"255","4","150",0.0973899958774437
"256","4","150",0.0966825675613383
"257","4","150",0.0924536152892925
"258","4","150",0.10422055664661
"259","4","150",0.0941709321093063
"260","4","150",0.0958078625558344
"261","4","150",0.111752058158328
"262","4","150",0.0910215325930926
"263","4","150",0.0915580273714251
"264","4","150",0.0978196510859013
"265","4","150",0.097633171923003
"266","4","150",0.0973084174967716
"267","4","150",0.0999717599632008
"268","4","150",0.0995622653124734
"269","4","150",0.0923917606830559
"270","4","150",0.0927828251255309
"271","4","150",0.098566998710946
"272","4","150",0.0931485333078574
"273","4","150",0.0957760347362144
"274","4","150",0.0972036892560239
"275","4","150",0.0934530292472048
"276","4","150",0.0980558742328543
"277","4","150",0.121860453507911
"278","4","150",0.0907521040058214
"279","4","150",0.0934758982219382
"280","4","150",0.0987131335181161
"281","4","150",0.0968292011510216
"282","4","150",0.0941979269802268
"283","4","150",0.0920482783521024
"284","4","150",0.0986692083798055
"285","4","150",0.0963483709228218
"286","4","150",0.139139565356609
"287","4","150",0.0943577563444913
"288","4","150",0.100217225228861
"289","4","150",0.101810518926592
"290","4","150",0.0914994104154257
"291","4","150",0.0991875664465951
"292","4","150",0.0974591507228219
"293","4","150",0.0951587084129952
"294","4","150",0.105802915929002
"295","4","150",0.0941834067274648
"296","4","150",0.0998442943022419
"297","4","150",0.118316217757788
"298","4","150",0.0937611830489766
"299","4","150",0.0893928010552342
"300","4","150",0.091031169258108
"301","4","150",0.0927384444255946
"302","4","150",0.0932524348671288
"303","4","150",0.0935488996710883
"304","4","150",0.100965142253666
"305","4","150",0.0954912003926854
"306","4","150",0.102181831844995
"307","4","150",0.0954034749034021
"308","4","150",0.104540856146446
"309","4","150",0.0991646617672073
"310","4","150",0.105612645238115
"311","4","150",0.100345798838317
"312","4","150",0.103929796641817
"313","4","150",0.101418969756002
"314","4","150",0.094849000606437
"315","4","150",0.0985210588765516
"316","4","150",0.0925387921689944
"317","4","150",0.0936810979996942
"318","4","150",0.101914788492725
"319","4","150",0.096938717838684
"320","4","150",0.0948573742862249
"321","4","150",0.0927395044147688
"322","4","150",0.096236794899031
"323","4","150",0.0977315910743548
"324","4","150",0.0933168122896693
"325","4","150",0.0939460799770635
"326","4","150",0.0945957045266099
"327","4","150",0.101786646626762
"328","4","150",0.0962029264841645
"329","4","150",0.105158890431173
"330","4","150",0.0986594623635642
"331","4","150",0.0912509557125691
"332","4","150",0.0977529165769119
"333","4","150",0.112481175767024
"334","4","150",0.100631328515728
"335","4","150",0.0913909688225161
"336","4","150",0.0926721412666777
"337","4","150",0.0969277770683331
"338","4","150",0.0952708387407355
"339","4","150",0.0936099772095476
"340","4","150",0.094723094583932
"341","4","150",0.100781264392151
"342","4","150",0.106004785910366
"343","4","150",0.1013441018614
"344","4","150",0.0935534558297542
"345","4","150",0.092024024850223
"346","4","150",0.0979817010665965
"347","4","150",0.0954174252204254
"348","4","150",0.0974973501690142
"349","4","150",0.094519303386741
"350","4","150",0.0972385098241827
"351","4","150",0.0974578611431966
"352","4","150",0.113603318570884
"353","4","150",0.101573537258676
"354","4","150",0.100370055769127
"355","4","150",0.0953911026056392
"356","4","150",0.0930857128605752
"357","4","150",0.0923383692409348
"358","4","150",0.0925431216074259
"359","4","150",0.0967496406751157
"360","4","150",0.0915028523189988
"361","4","150",0.096796528110876
"362","4","150",0.0926173585958655
"363","4","150",0.101156947997926
"364","4","150",0.0931722067267858
"365","4","150",0.0962373625637652
"366","4","150",0.104508070558207
"367","4","150",0.11360025119804
"368","4","150",0.0935786604128809
"369","4","150",0.116820356350059
"370","4","150",0.0931347268268209
"371","4","150",0.096781314683162
"372","4","150",0.0935637558685837
"373","4","150",0.0942594355814928
"374","4","150",0.0984069140967725
"375","4","150",0.0937289165468715
"376","4","150",0.0912613341230313
"377","4","150",0.0957498789261035
"378","4","150",0.0959785399879307
"379","4","150",0.0935283157605728
"380","4","150",0.0959551500591816
"381","4","150",0.0949614632841894
"382","4","150",0.0952647107965982
"383","4","150",0.0920739435221299
"384","4","150",0.0927150919521047
"385","4","150",0.0930026968823402
"386","4","150",0.110179487773902
"387","4","150",0.108392263563682
"388","4","150",0.110612980392581
"389","4","150",0.0933915833268631
"390","4","150",0.0919604343788471
"391","4","150",0.104388191083211
"392","4","150",0.116371463255261
"393","4","150",0.0932481602005076
"394","4","150",0.0987037775897134
"395","4","150",0.0931951339638171
"396","4","150",0.0970813557562336
"397","4","150",0.100752536311418
"398","4","150",0.135165501752797
"399","4","150",0.11544721679711
"400","4","150",0.0948633821510646
"401","4","150",0.0948890065652559
"402","4","150",0.0990609261614751
"403","4","150",0.0958170473842424
"404","4","150",0.0912082113152912
"405","4","150",0.124182755555841
"406","4","150",0.102426694800501
"407","4","150",0.0936383266317716
"408","4","150",0.0952995136075255
"409","4","150",0.0931471653431001
"410","4","150",0.0990940395454261
"411","4","150",0.0890527887795759
"412","4","150",0.0977928077925595
"413","4","150",0.0939795971034419
"414","4","150",0.0985570643719725
"415","4","150",0.0951036041392317
"416","4","150",0.15423455818841
"417","4","150",0.0990501005796088
"418","4","150",0.0953605234031218
"419","4","150",0.0899541310770786
"420","4","150",0.0961956863860231
"421","4","150",0.102366812428568
"422","4","150",0.0889775277543427
"423","4","150",0.0897538181139154
"424","4","150",0.0938906915584414
"425","4","150",0.0936402464933659
"426","4","150",0.0948118594009314
"427","4","150",0.0932075872766203
"428","4","150",0.0920482095750386
"429","4","150",0.092519764814641
"430","4","150",0.0963175874195089
"431","4","150",0.112452028873731
"432","4","150",0.0937902553321936
"433","4","150",0.109183692900286
"434","4","150",0.0957394656015944
"435","4","150",0.0919204213283875
"436","4","150",0.135347476305122
"437","4","150",0.097927955723705
"438","4","150",0.0963314271664605
"439","4","150",0.0925630301195799
"440","4","150",0.0929585805667925
"441","4","150",0.0974498607887085
"442","4","150",0.0996986807731836
"443","4","150",0.095361882620167
"444","4","150",0.0982047839628046
"445","4","150",0.1001274432331
"446","4","150",0.11247730811667
"447","4","150",0.0958147571130144
"448","4","150",0.0901958356654726
"449","4","150",0.130548877176148
"450","4","150",0.10225395832632
"451","4","150",0.0946108930900437
"452","4","150",0.100207300628352
"453","4","150",0.0909803283675786
"454","4","150",0.0930532837443245
"455","4","150",0.124278263675005
"456","4","150",0.113884080585772
"457","4","150",0.0961001287470076
"458","4","150",0.12761470811133
"459","4","150",0.0944177375734373
"460","4","150",0.098202594316818
"461","4","150",0.0915379332481493
"462","4","150",0.0967531939433827
"463","4","150",0.0980990681540591
"464","4","150",0.093100013164433
"465","4","150",0.0927635153221985
"466","4","150",0.100484155222917
"467","4","150",0.0924588581202739
"468","4","150",0.0940822428357849
"469","4","150",0.104776731922851
"470","4","150",0.0924697575694848
"471","4","150",0.125238435163129
"472","4","150",0.0930233682083466
"473","4","150",0.0983879700585763
"474","4","150",0.0972894105088459
"475","4","150",0.0891396433301904
"476","4","150",0.0992367030784728
"477","4","150",0.0954365709494576
"478","4","150",0.0904948280472958
"479","4","150",0.0966135481551129
"480","4","150",0.0942226080937746
"481","4","150",0.0970529932741315
"482","4","150",0.0932709326013293
"483","4","150",0.0939468520336484
"484","4","150",0.0893850247935153
"485","4","150",0.0961605090451823
"486","4","150",0.093960800018375
"487","4","150",0.0906085513047286
"488","4","150",0.0944184092621175
"489","4","150",0.110947011690157
"490","4","150",0.116359277393068
"491","4","150",0.0947385287670647
"492","4","150",0.0935988892621789
"493","4","150",0.0929158925564487
"494","4","150",0.0998261182409956
"495","4","150",0.0915973937171705
"496","4","150",0.0959561367625384
"497","4","150",0.0955837276229009
"498","4","150",0.0984556934313495
"499","4","150",0.0967540377471814
"500","4","150",0.0919960544078443
"1","1","200",0.0706389005880939
"2","1","200",0.0734173540870402
"3","1","200",0.0708704827954003
"4","1","200",0.0730963693057072
"5","1","200",0.0828540653327623
"6","1","200",0.0797907826624139
"7","1","200",0.0718304479188491
"8","1","200",0.0740892181380351
"9","1","200",0.0729057821870357
"10","1","200",0.0736419103262098
"11","1","200",0.0719019031242461
"12","1","200",0.0704299804194963
"13","1","200",0.0765638921263416
"14","1","200",0.0710734099435403
"15","1","200",0.0745896710390234
"16","1","200",0.0687817570608903
"17","1","200",0.078318568327411
"18","1","200",0.0718560525413049
"19","1","200",0.0704477223210486
"20","1","200",0.0711120205079916
"21","1","200",0.076013906689551
"22","1","200",0.0806128418412223
"23","1","200",0.0755936038032284
"24","1","200",0.0696663777012135
"25","1","200",0.0724683345782176
"26","1","200",0.074199959144337
"27","1","200",0.0728424913509318
"28","1","200",0.0693899506741047
"29","1","200",0.0702440523502958
"30","1","200",0.0740212344969453
"31","1","200",0.0703894200448538
"32","1","200",0.0723462258408309
"33","1","200",0.0699239573448651
"34","1","200",0.0725429656722677
"35","1","200",0.0714845500665527
"36","1","200",0.0703330813852553
"37","1","200",0.072419765703152
"38","1","200",0.0718192450515648
"39","1","200",0.0715766445972763
"40","1","200",0.0712131405886146
"41","1","200",0.0726552988982674
"42","1","200",0.0740846364430735
"43","1","200",0.0744253584106096
"44","1","200",0.0715953830578448
"45","1","200",0.0704435763061069
"46","1","200",0.0730936213586771
"47","1","200",0.069903697385857
"48","1","200",0.0705862337446206
"49","1","200",0.0743962170908867
"50","1","200",0.0699100984887779
"51","1","200",0.073172499605109
"52","1","200",0.0740667688282587
"53","1","200",0.0819528319301086
"54","1","200",0.0716455054719248
"55","1","200",0.0725627928827983
"56","1","200",0.0716793469181529
"57","1","200",0.0724116960941498
"58","1","200",0.0705592946944327
"59","1","200",0.0736366617202195
"60","1","200",0.0738380199032204
"61","1","200",0.0708872803079287
"62","1","200",0.0719077402337128
"63","1","200",0.07086719814178
"64","1","200",0.0747567517223191
"65","1","200",0.0717164403802399
"66","1","200",0.0712556021801232
"67","1","200",0.0694820429192512
"68","1","200",0.0753695062293257
"69","1","200",0.0701921058674408
"70","1","200",0.0762190072295782
"71","1","200",0.0699458904478195
"72","1","200",0.0704295581561815
"73","1","200",0.0705083541380879
"74","1","200",0.0702826197738085
"75","1","200",0.0694025495022315
"76","1","200",0.0770856177049732
"77","1","200",0.072398455811648
"78","1","200",0.071110127560227
"79","1","200",0.0755612467249129
"80","1","200",0.0712728816812418
"81","1","200",0.0715438663826826
"82","1","200",0.0708096550737163
"83","1","200",0.0780749065772574
"84","1","200",0.0712092539164204
"85","1","200",0.0737443623560369
"86","1","200",0.0760709209108007
"87","1","200",0.0771859206229218
"88","1","200",0.0737912449265977
"89","1","200",0.0733723350366475
"90","1","200",0.0703385437472187
"91","1","200",0.0726285791049324
"92","1","200",0.0715082208571723
"93","1","200",0.0740195097912824
"94","1","200",0.0826443502542407
"95","1","200",0.0728061881877261
"96","1","200",0.0720742316227011
"97","1","200",0.0699064233969457
"98","1","200",0.0725996711197468
"99","1","200",0.0694349469740829
"100","1","200",0.0721734935581308
"101","1","200",0.0762226749886536
"102","1","200",0.0709039897116161
"103","1","200",0.0756078047428004
"104","1","200",0.0696906425164086
"105","1","200",0.0714719161821896
"106","1","200",0.0710649902139044
"107","1","200",0.072795718854647
"108","1","200",0.0751221403586602
"109","1","200",0.0745151733455992
"110","1","200",0.0717211695541552
"111","1","200",0.0788173221444014
"112","1","200",0.0723963414792717
"113","1","200",0.0767396498743156
"114","1","200",0.0769118444398935
"115","1","200",0.0748606101317242
"116","1","200",0.0766560869014554
"117","1","200",0.0746661374329088
"118","1","200",0.0703792276036257
"119","1","200",0.0693193979940253
"120","1","200",0.0700195334144638
"121","1","200",0.0697516452081206
"122","1","200",0.07161778833133
"123","1","200",0.0731576936317606
"124","1","200",0.0696827312411145
"125","1","200",0.0716679601481329
"126","1","200",0.0707178035098878
"127","1","200",0.070609654659386
"128","1","200",0.0822447216136712
"129","1","200",0.0694350564864935
"130","1","200",0.0797499176752515
"131","1","200",0.0703754117826897
"132","1","200",0.0696210769801374
"133","1","200",0.0716930206945658
"134","1","200",0.0777478040752625
"135","1","200",0.0739942892156411
"136","1","200",0.0702361493296205
"137","1","200",0.0710891894369887
"138","1","200",0.0721342449487988
"139","1","200",0.0688502390192462
"140","1","200",0.070661436685516
"141","1","200",0.0718586927273011
"142","1","200",0.0742838678987775
"143","1","200",0.0719738547908943
"144","1","200",0.0705702649558123
"145","1","200",0.0906915805470287
"146","1","200",0.0752872679240464
"147","1","200",0.07641670871978
"148","1","200",0.070305928022012
"149","1","200",0.0716265643104854
"150","1","200",0.0701321114010328
"151","1","200",0.0716549547710967
"152","1","200",0.0715811312620756
"153","1","200",0.0787087247504334
"154","1","200",0.0705554516253293
"155","1","200",0.0704204116964416
"156","1","200",0.0708697287280413
"157","1","200",0.0736146956912581
"158","1","200",0.0743116944657906
"159","1","200",0.0721950693392093
"160","1","200",0.0770850368872445
"161","1","200",0.0755185656454853
"162","1","200",0.0752779390508449
"163","1","200",0.0701506678576119
"164","1","200",0.0710095798256499
"165","1","200",0.0732660585434161
"166","1","200",0.0713956859239888
"167","1","200",0.0683352771240842
"168","1","200",0.074462233755845
"169","1","200",0.0716365665354651
"170","1","200",0.0775812220133225
"171","1","200",0.0695288905056343
"172","1","200",0.0716001584861487
"173","1","200",0.0717791609769271
"174","1","200",0.074681448971027
"175","1","200",0.0693063486784434
"176","1","200",0.0710337154169506
"177","1","200",0.071493925811674
"178","1","200",0.0748832665595568
"179","1","200",0.0728363804592473
"180","1","200",0.0695509656650652
"181","1","200",0.0698257115378342
"182","1","200",0.0828437204755663
"183","1","200",0.0733723679756537
"184","1","200",0.070053537036637
"185","1","200",0.0797276672647017
"186","1","200",0.074947832919585
"187","1","200",0.0758767500133533
"188","1","200",0.0731699526174597
"189","1","200",0.0709473763597116
"190","1","200",0.0731197666632694
"191","1","200",0.0727071016140572
"192","1","200",0.0720760648031996
"193","1","200",0.07579047211088
"194","1","200",0.0723654746517149
"195","1","200",0.0736212029501612
"196","1","200",0.0721063364923345
"197","1","200",0.0821746585388023
"198","1","200",0.0781037443118158
"199","1","200",0.0703679444524273
"200","1","200",0.0723835281841432
"201","1","200",0.0705165976157912
"202","1","200",0.0746669939546356
"203","1","200",0.0699029797210978
"204","1","200",0.0705036528571313
"205","1","200",0.069347958003749
"206","1","200",0.0711782441274454
"207","1","200",0.0818538433054387
"208","1","200",0.082436944352842
"209","1","200",0.0889894720378173
"210","1","200",0.0743971723592678
"211","1","200",0.0717240878489155
"212","1","200",0.0705640800263134
"213","1","200",0.0683024380798156
"214","1","200",0.0715483583130336
"215","1","200",0.0775632836420256
"216","1","200",0.070093069903782
"217","1","200",0.0756868599236461
"218","1","200",0.0726872931855169
"219","1","200",0.072937530344979
"220","1","200",0.071839449059937
"221","1","200",0.0695465452315713
"222","1","200",0.0698583373180681
"223","1","200",0.073303800321249
"224","1","200",0.0704873704874886
"225","1","200",0.0716534530972666
"226","1","200",0.0761234857909572
"227","1","200",0.0730247200415107
"228","1","200",0.0750861977098029
"229","1","200",0.074495847872914
"230","1","200",0.0737357807181815
"231","1","200",0.0726722310331715
"232","1","200",0.0711942597099083
"233","1","200",0.0745344306745813
"234","1","200",0.0738500794430077
"235","1","200",0.0794486809651221
"236","1","200",0.0714310611124125
"237","1","200",0.0700252041884459
"238","1","200",0.0774419016132895
"239","1","200",0.0700796980326808
"240","1","200",0.0721869640476314
"241","1","200",0.0734640611538162
"242","1","200",0.0703254451957372
"243","1","200",0.0745385157644743
"244","1","200",0.0707469151289714
"245","1","200",0.0698369659689271
"246","1","200",0.0731358061338734
"247","1","200",0.0718440240606426
"248","1","200",0.0715878497834337
"249","1","200",0.0765905423635202
"250","1","200",0.0749369182445444
"251","1","200",0.072176272231129
"252","1","200",0.0739455180367074
"253","1","200",0.0799514970925629
"254","1","200",0.0719243142279932
"255","1","200",0.080786063904037
"256","1","200",0.0754748758527235
"257","1","200",0.0698930476931146
"258","1","200",0.0772714262602641
"259","1","200",0.0787964916786469
"260","1","200",0.0757504916687946
"261","1","200",0.0732542994600761
"262","1","200",0.0730774920530724
"263","1","200",0.073016098905977
"264","1","200",0.0762517802053777
"265","1","200",0.0731110606875037
"266","1","200",0.0735004674647741
"267","1","200",0.0746469202478698
"268","1","200",0.0713259380736972
"269","1","200",0.0769573102294833
"270","1","200",0.0721321678586881
"271","1","200",0.0756715503015139
"272","1","200",0.0723943933204139
"273","1","200",0.0742189045569377
"274","1","200",0.070852682728096
"275","1","200",0.0733720508176557
"276","1","200",0.0705336731092376
"277","1","200",0.0783128200003591
"278","1","200",0.0716693854684603
"279","1","200",0.0746254291159302
"280","1","200",0.0767905834977279
"281","1","200",0.0717425457096348
"282","1","200",0.0776221707761246
"283","1","200",0.0751641017008865
"284","1","200",0.0716297876837219
"285","1","200",0.0805162799647922
"286","1","200",0.0713859775167232
"287","1","200",0.0719502962967245
"288","1","200",0.0713788174474893
"289","1","200",0.0734251643068152
"290","1","200",0.0731120340525323
"291","1","200",0.0727869502934142
"292","1","200",0.0754329898279287
"293","1","200",0.0767337617703791
"294","1","200",0.0729994230638145
"295","1","200",0.0776636097213043
