"simulation","model","N","percentage"
"155","6","50",0.0477793446343637
"156","6","50",0.123958760510931
"157","6","50",0.0944854431904912
"158","6","50",0.107602046391688
"159","6","50",0.0555241096800132
"160","6","50",0.0608583920705236
"161","6","50",0.0509835163868243
"162","6","50",0.190422113332187
"163","6","50",0.0999983194075246
"164","6","50",0.0268031271606825
"165","6","50",0.0594423791414323
"166","6","50",0.0631340360204144
"167","6","50",0.0172057981412829
"168","6","50",0.0739702451017383
"169","6","50",0.0655607577062923
"170","6","50",0.0703438876572924
"171","6","50",0.0619775779222458
"172","6","50",0.0700458044993971
"173","6","50",0.0602557834034425
"174","6","50",0.0734022845616539
"175","6","50",0.057613999625974
"176","6","50",0.0831433850973631
"177","6","50",0.157378271492564
"178","6","50",0.0628323913903347
"179","6","50",0.0534409328559331
"180","6","50",0.0787816417198307
"181","6","50",0.221458095420084
"182","6","50",0.0613616684577361
"183","6","50",0.0586199953899692
"184","6","50",0.158860079051003
"185","6","50",0.0919585446628148
"186","6","50",0.0623807164496635
"187","6","50",0.109301365153448
"188","6","50",0.143709077796219
"189","6","50",0.0538873491161402
"190","6","50",0.090219421575453
"191","6","50",0.0679825340332409
"192","6","50",0.047864713776141
"193","6","50",0.0589357695880225
"194","6","50",0.171839504776194
"195","6","50",0.0401162058326533
"196","6","50",0.0264105576597984
"197","6","50",0.101920048213365
"198","6","50",0.0584082683660936
"199","6","50",0.0521108656669376
"200","6","50",0.0498530160141283
"201","6","50",0.0543572474319663
"202","6","50",0.141342015329603
"203","6","50",0.102518762014672
"204","6","50",0.0586534037115252
"205","6","50",0.0649373667434963
"206","6","50",0.0479187939588785
"207","6","50",0.0776605365316456
"208","6","50",0.0587681209804843
"209","6","50",0.0726391769419962
"210","6","50",0.0733033633822569
"211","6","50",0.04360527869672
"212","6","50",0.106358475831219
"213","6","50",0.076692006791232
"214","6","50",0.0778120300007268
"215","6","50",0.0651673619477322
"216","6","50",0.15059072180311
"217","6","50",0.0961139504433476
"218","6","50",0.0631294511580375
"219","6","50",0.122046728999742
"220","6","50",0.0949184245374693
"221","6","50",0.059646055398985
"222","6","50",0.0110134158350587
"223","6","50",0.0732024610403742
"224","6","50",0.1223524911287
"225","6","50",0.0206135754166582
"226","6","50",0.0960643910914693
"227","6","50",0.107992728746763
"228","6","50",0.0577267105289591
"229","6","50",0.162434957503595
"230","6","50",0.11832404242418
"231","6","50",0.0545066946332119
"232","6","50",0.0938483973937118
"233","6","50",0.0777151520259475
"234","6","50",0.0502607202973424
"235","6","50",0.0513548466179784
"236","6","50",0.113609238723197
"237","6","50",0.0556151526228348
"238","6","50",0.0603188070784354
"239","6","50",0.0623365956158804
"240","6","50",0.0680657940840379
"241","6","50",0.0824564476076347
"242","6","50",0.188786687173252
"243","6","50",0.0587375370650298
"244","6","50",0.0724491303290226
"245","6","50",0.0449087376559835
"246","6","50",0.083785648275503
"247","6","50",0.121498743446935
"248","6","50",0.0769507840461205
"249","6","50",0.0610541042841445
"250","6","50",0.0539970189474704
"251","6","50",0.0773493871835387
"252","6","50",0.0778242511023695
"253","6","50",0.109817371746211
"254","6","50",0.217938516863507
"255","6","50",0.0555008058677761
"256","6","50",0.0838393438245976
"257","6","50",0.0664239676451152
"258","6","50",0.0587338877621043
"259","6","50",0.185416082166262
"260","6","50",0.0813103706329657
"261","6","50",0.084863831666869
"262","6","50",0.0531615134748611
"263","6","50",0.199328785954517
"264","6","50",0.0417295273849108
"265","6","50",0.0637492101902188
"266","6","50",0.166168082082582
"267","6","50",0.0902714271591797
"268","6","50",0.0615734054806535
"269","6","50",0.0529258033422353
"270","6","50",0.117923454676496
"271","6","50",0.0675840514758644
"272","6","50",0.151055433786544
"273","6","50",0.0798775645955555
"274","6","50",0.00187832923110511
"275","6","50",0.0411388885198393
"276","6","50",0.0724763633797527
"277","6","50",0.0555724404720093
"278","6","50",0.0860847322575127
"279","6","50",0.0705533871565781
"280","6","50",0.0570903825811381
"281","6","50",0.0611496595275097
"282","6","50",0.0504469079071553
"283","6","50",0.0617947202840277
"284","6","50",0.0890483142293886
"285","6","50",0.0650773543472331
"286","6","50",0.0703500026448132
"287","6","50",0.0647685842445738
"288","6","50",0.101439674544221
"289","6","50",0.122621488242298
"290","6","50",0.0640783909097467
"291","6","50",0.0545516388124253
"292","6","50",0.065337236062133
"293","6","50",0.119115254007521
"294","6","50",0.0611497542812874
"295","6","50",0.055995125723692
"296","6","50",0.153213890245449
"297","6","50",0.138088898981146
"298","6","50",0.0575300319694712
"299","6","50",0.0266235208966031
"300","6","50",0.0593114286369812
"301","6","50",0.0864463263438097
"302","6","50",0.0791662907058724
"303","6","50",0.0691913159743872
"304","6","50",0.0620575039691026
"305","6","50",0.0462089654818385
"306","6","50",0.0530409763312041
"307","6","50",0.0936985788724034
"308","6","50",0.0175911110211716
"309","6","50",0.0548649975770197
"310","6","50",0.129422596269072
"311","6","50",0.12935116644686
"312","6","50",0.0776697579027259
"313","6","50",0.0527890656188835
"314","6","50",0.098442281308451
"315","6","50",0.0678648094347493
"316","6","50",0.0775565420387765
"317","6","50",0.257672493409749
"318","6","50",0.0870155093290392
"319","6","50",0.057822199856054
"320","6","50",0.0955884867743569
"321","6","50",0.0834445342605432
"322","6","50",0.0615262814543902
"323","6","50",0.0695864019779138
"324","6","50",0.0600903052500986
"325","6","50",0.0759802223882197
"326","6","50",0.069415991972056
"327","6","50",0.0726663650213921
"328","6","50",0.0605416239327354
"329","6","50",0.0841414473257342
"330","6","50",0.0700196694426256
"331","6","50",0.0633508079686029
"332","6","50",0.554621416735052
"333","6","50",0.100207630770284
"334","6","50",0.0638834105612128
"335","6","50",0.0445486572121695
"336","6","50",0.0591657896641773
"337","6","50",0.0533691649924671
"338","6","50",0.0710808370633745
"339","6","50",0.0492292174268244
"340","6","50",0.116137448530866
"341","6","50",0.0188734061882572
"342","6","50",0.052317016659488
"343","6","50",0.112135580050415
"344","6","50",0.0618473618127481
"345","6","50",0.0720113716508763
"346","6","50",0.0618463618525566
"347","6","50",0.105276210632934
"348","6","50",0.077512198256861
"349","6","50",0.0512140458166064
"350","6","50",0.0488242326875893
"351","6","50",0.146776478926369
"352","6","50",0.0520820645873362
"353","6","50",0.0617060594182938
"354","6","50",0.055925276373312
"355","6","50",0.158323873671804
"356","6","50",0.0641914772556522
"357","6","50",0.0394491456599025
"358","6","50",0.0226604741205399
"359","6","50",0.103287826494729
"360","6","50",0.0838157793793213
"361","6","50",0.0608389469252288
"362","6","50",0.114771355094714
"363","6","50",0.0540914265433721
"364","6","50",0.107557443159116
"365","6","50",0.0620313104076096
"366","6","50",0.0470721361855441
"367","6","50",0.0540338050361751
"368","6","50",0.0637522611280395
"369","6","50",0.1023923355526
"370","6","50",0.0581509663485463
"371","6","50",0.0801714508154504
"372","6","50",0.178880297314494
"373","6","50",0.0600815421821272
"374","6","50",0.0413367888235802
"375","6","50",0.0540099942642001
"376","6","50",0.0789625320207828
"377","6","50",0.0183891593227598
"378","6","50",0.0730882406272275
"379","6","50",0.0620408532345854
"380","6","50",0.131424539658968
"381","6","50",0.0608250014592024
"382","6","50",0.0665481587013586
"383","6","50",0.215162091888611
"384","6","50",0.0908526912411448
"385","6","50",0.103661714304537
"386","6","50",0.055792809827109
"387","6","50",0.0405365688540536
"388","6","50",0.0857932394822642
"389","6","50",0.0574740982626776
"390","6","50",0.0332093330160618
"391","6","50",0.0526447676336787
"392","6","50",0.105932060089665
"393","6","50",0.121840617997798
"394","6","50",0.0338144492266265
"395","6","50",0.0511219781170728
"396","6","50",0.0882842036853905
"397","6","50",0.038163900488323
"398","6","50",0.403203281860555
"399","6","50",0.0552017771514981
"400","6","50",0.0408368183057626
"401","6","50",0.0588634778429061
"402","6","50",0.0586397090226491
"403","6","50",0.034315086283758
"404","6","50",0.0701628497863488
"405","6","50",0.086619944815907
"406","6","50",0.0604615356234873
"407","6","50",0.0712917863115546
"408","6","50",0.0905700534454923
"409","6","50",0.0840246372551303
"410","6","50",0.081066505139058
"411","6","50",0.0824090173788006
"412","6","50",0.274463028300395
"413","6","50",0.061670536573866
"414","6","50",0.0495717745938113
"415","6","50",0.0628140974792144
"416","6","50",0.0931451716767946
"417","6","50",0.0576261052726158
"418","6","50",0.0661404633563226
"419","6","50",0.196081377624326
"420","6","50",0.0565640382905544
"421","6","50",0.0586612295502716
"422","6","50",0.103975110212178
"423","6","50",0.061679811867042
"424","6","50",0.08909422032092
"425","6","50",0.0661299016216376
"426","6","50",0.0554765504306754
"427","6","50",0.138753243749094
"428","6","50",0.0566345663236184
"429","6","50",0.0743439370350027
"430","6","50",0.0605345889299462
"431","6","50",0.0615646663804406
"432","6","50",0.052781845195604
"433","6","50",0.0471344200803388
"434","6","50",0.130432019801539
"435","6","50",0.0941955497853627
"436","6","50",0.110533031734175
"437","6","50",0.057705305532944
"438","6","50",0.066193744280271
"439","6","50",0.0893623091962747
"440","6","50",0.0728775640110717
"441","6","50",0.114595745379713
"442","6","50",0.137513167010298
"443","6","50",0.0145784792287159
"444","6","50",0.0476668399900901
"445","6","50",0.124225017806164
"446","6","50",0.0725274104852346
"447","6","50",0.0574737151769942
"448","6","50",0.0517653643647316
"449","6","50",0.0566874536756607
"450","6","50",0.11094557869758
"451","6","50",0.0619762092142662
"452","6","50",0.122972404367159
"453","6","50",0.057224265092566
"454","6","50",0.0555936057564726
"455","6","50",0.0570392551346888
"456","6","50",0.0862575339111863
"457","6","50",0.0585931970284688
"458","6","50",0.149643693044457
"459","6","50",0.0672417138759366
"460","6","50",0.0712083898581974
"461","6","50",0.0858561131782154
"462","6","50",0.059270100963112
"463","6","50",0.0570088093212687
"464","6","50",0.103854650290279
"465","6","50",0.0574650434492578
"466","6","50",0.058664730465118
"467","6","50",0.0901371179909091
"468","6","50",0.102438196993206
"469","6","50",0.0519309723447109
"470","6","50",0.058638756151625
"471","6","50",0.0746448332135164
"472","6","50",0.123039726283237
"473","6","50",0.0551920911703213
"474","6","50",0.216985463942641
"475","6","50",0.0753207201253819
"476","6","50",0.0794866385245815
"477","6","50",0.0852038735888476
"478","6","50",0.0480810653022863
"479","6","50",0.0552038977143274
"480","6","50",0.0555772070846424
"481","6","50",0.0634688354328268
"482","6","50",0.0512633964815898
"483","6","50",0.0697349818273646
"484","6","50",0.0608322344730302
"485","6","50",0.0631747222675362
"486","6","50",0.0617518204467449
"487","6","50",0.099394099236087
"488","6","50",0.0883522287785242
"489","6","50",0.0628635182980405
"490","6","50",0.0655239492249408
"491","6","50",0.0601464309258815
"492","6","50",0.0584533309127471
"493","6","50",0.108853181258052
"494","6","50",0.0514047411794259
"495","6","50",0.0791579731320837
"496","6","50",0.0531195141546338
"497","6","50",0.0559627142862057
"498","6","50",0.121312127341897
"499","6","50",0.0574835054729457
"500","6","50",0.0401945374223138
"1","7","50",0.0582094279382342
"2","7","50",0.0655582915337173
"3","7","50",0.0672051933476908
"4","7","50",0.0690851274938785
"5","7","50",0.0817204697916776
"6","7","50",0.0590762450398038
"7","7","50",0.0610683503610352
"8","7","50",0.0666682732500251
"9","7","50",0.0991829250966067
"10","7","50",0.115202408701846
"11","7","50",0.0665028021356197
"12","7","50",0.139757159205942
"13","7","50",0.0621857820542697
"14","7","50",0.0479172048996813
"15","7","50",0.0911372475714744
"16","7","50",0.0731701602117232
"17","7","50",0.0553919824269127
"18","7","50",0.0556820912657196
"19","7","50",0.0797954666109983
"20","7","50",0.096641525720331
"21","7","50",0.0688735485225742
"22","7","50",0.0386877080175057
"23","7","50",0.0653599812658482
"24","7","50",0.12253101932448
"25","7","50",0.0581334716079075
"26","7","50",0.0599629282081098
"27","7","50",0.0411317113166533
"28","7","50",0.0504378036994745
"29","7","50",0.0869844225196857
"30","7","50",0.0561561899078285
"31","7","50",0.0438867465717851
"32","7","50",0.0691009553733581
"33","7","50",0.0868847865847671
"34","7","50",0.0918200737597959
"35","7","50",0.052255131261611
"36","7","50",0.0510470611036236
"37","7","50",0.086490440177167
"38","7","50",0.117482563426792
"39","7","50",0.0428143070399626
"40","7","50",0.0570053674427033
"41","7","50",0.0619668919508874
"42","7","50",0.266814073390655
"43","7","50",0.0466858199680611
"44","7","50",0.127285779405737
"45","7","50",0.0713451373343182
"46","7","50",0.145517987596439
"47","7","50",0.289916572122527
"48","7","50",0.119698072835536
"49","7","50",0.172461218963402
"50","7","50",0.0807906406359217
"51","7","50",0.0365556300439552
"52","7","50",0.154458388226453
"53","7","50",0.186232913115545
"54","7","50",0.103567295357928
"55","7","50",0.105039148128755
"56","7","50",0.182600087727454
"57","7","50",0.151771419796281
"58","7","50",0.0738773964442919
"59","7","50",0.0589236928218486
"60","7","50",0.0945846895310921
"61","7","50",0.0562842654160745
"62","7","50",0.0632123222494296
"63","7","50",0.0713376576065125
"64","7","50",0.0337070645845951
"65","7","50",0.0587639136099359
"66","7","50",0.0692691569876203
"67","7","50",0.159685644536967
"68","7","50",0.238720085866117
"69","7","50",0.0871287217954395
"70","7","50",0.0581338218431123
"71","7","50",0.0597228483370139
"72","7","50",0.0672031611478661
"73","7","50",0.106455816466136
"74","7","50",0.0574331379623287
"75","7","50",0.0740824158128102
"76","7","50",0.0566783741394903
"77","7","50",0.0757366281911435
"78","7","50",0.131668454584801
"79","7","50",0.093633417973583
"80","7","50",0.0912701478612537
"81","7","50",0.190298032496587
"82","7","50",0.0594416212610261
"83","7","50",0.0948051341944971
"84","7","50",0.0982955026227013
"85","7","50",0.0764878690536809
"86","7","50",0.0697105268957209
"87","7","50",0.210273669381054
"88","7","50",0.128455017990258
"89","7","50",0.0723274664944315
"90","7","50",0.036929326806532
"91","7","50",0.0463268139646109
"92","7","50",0.115519383988374
"93","7","50",0.0413321303140829
"94","7","50",0.139618779960342
"95","7","50",0.0873282960080279
"96","7","50",0.126484301457618
"97","7","50",0.0623062277717181
"98","7","50",0.0730964897721365
"99","7","50",0.0909201283527334
"100","7","50",0.0984832453591263
"101","7","50",0.0642453969627066
"102","7","50",0.0574499888178198
"103","7","50",0.0395443739982141
"104","7","50",0.068156591064886
"105","7","50",0.0718552521429881
"106","7","50",0.0846126052387216
"107","7","50",0.057048786701569
"108","7","50",0.0577562198732822
"109","7","50",0.0680206132956106
"110","7","50",0.135507756708534
"111","7","50",0.0828379405367358
"112","7","50",0.177851189489749
"113","7","50",0.0459562612536619
"114","7","50",0.140342463156702
"115","7","50",0.0512788920702371
"116","7","50",0.06328096177439
"117","7","50",0.228120989123877
"118","7","50",0.0660896241855232
"119","7","50",0.0540303275303793
"120","7","50",0.0762260222716872
"121","7","50",0.0528588649348448
"122","7","50",0.105676605088222
"123","7","50",0.16642381461093
"124","7","50",0.031002509499701
"125","7","50",0.0566573025799447
"126","7","50",0.0624175798289385
"127","7","50",0.148660909106547
"128","7","50",0.130213220666473
"129","7","50",0.039083592931389
"130","7","50",0.0568730523981498
"131","7","50",0.199093758051019
"132","7","50",0.0715424926161547
"133","7","50",0.0801652943464001
"134","7","50",0.0689195028758412
"135","7","50",0.0919633975335305
"136","7","50",0.0681749075115336
"137","7","50",0.0556504523544851
"138","7","50",0.0901954901346829
"139","7","50",0.0448955632353219
"140","7","50",0.148831110881627
"141","7","50",0.190248363058928
"142","7","50",0.113027297590513
"143","7","50",0.150914335231919
"144","7","50",0.0379144483162508
"145","7","50",0.0522545725468247
"146","7","50",0.23926625760722
"147","7","50",0.0640363852016198
"148","7","50",0.142833446807515
"149","7","50",0.0671364276086336
"150","7","50",0.0643580182276146
"151","7","50",0.0565805457785168
"152","7","50",0.0512671560799365
"153","7","50",0.0729407464817135
"154","7","50",0.153392648724685
"155","7","50",0.292591101531888
"156","7","50",0.092520183544167
"157","7","50",0.0883304356042756
"158","7","50",0.0628997580445339
"159","7","50",0.0557695669182388
"160","7","50",0.0576627524105029
"161","7","50",0.110098156507837
"162","7","50",0.148851011622965
"163","7","50",0.103640868119541
"164","7","50",0.211197304261103
"165","7","50",0.0946574557243785
"166","7","50",0.0618027222540312
"167","7","50",0.16352393564018
"168","7","50",0.0539380819303893
"169","7","50",0.0683044680589382
"170","7","50",0.0815640838084773
"171","7","50",0.0629932175315365
"172","7","50",0.0862268852138052
"173","7","50",0.0585226788674892
"174","7","50",0.070613194289137
"175","7","50",0.076897547348204
"176","7","50",0.0631862608107505
"177","7","50",0.0850349510718083
"178","7","50",0.0750461724908939
"179","7","50",0.0587238338098989
"180","7","50",0.0614338966032974
"181","7","50",0.201239061337756
"182","7","50",0.0587537539618194
"183","7","50",0.0668782296936744
"184","7","50",0.0352013880887021
"185","7","50",0.0921294060588386
"186","7","50",0.0637329812308253
"187","7","50",0.0992240974940928
"188","7","50",0.0495261132258594
"189","7","50",0.174416083250376
"190","7","50",0.0776509215091204
"191","7","50",0.0776543044021685
"192","7","50",0.108459853510014
"193","7","50",0.0627609885636276
"194","7","50",0.0346625855915493
"195","7","50",0.0695234453257101
"196","7","50",0.161429427651051
"197","7","50",0.12645845764996
"198","7","50",0.0613305615418742
"199","7","50",0.0673454946086532
"200","7","50",0.0523238983795623
"201","7","50",0.0787044892335895
"202","7","50",0.0817103024497101
"203","7","50",0.143814377397432
"204","7","50",0.0567180901154173
"205","7","50",0.0821000372756917
"206","7","50",0.0751070458508636
"207","7","50",0.0772628491295287
"208","7","50",0.0734198469917252
"209","7","50",0.108656207456633
"210","7","50",0.0563162554339707
"211","7","50",0.0701805659267551
"212","7","50",0.0860255731736584
"213","7","50",0.0537852130795345
"214","7","50",0.200536338283571
"215","7","50",0.114454294398176
"216","7","50",0.148972517423895
"217","7","50",0.0871265203629103
"218","7","50",0.182230000384337
"219","7","50",0.272116504749453
"220","7","50",0.0495853449999903
"221","7","50",0.058226150806825
"222","7","50",0.187074114744094
"223","7","50",0.0680327171348963
"224","7","50",0.0875664821045835
"225","7","50",0.170581149875117
"226","7","50",0.118534095788485
"227","7","50",0.0784212353287441
"228","7","50",0.0935503246478586
"229","7","50",0.0200562636645467
"230","7","50",0.094217995167345
"231","7","50",0.0559418324121813
"232","7","50",0.063365609705655
"233","7","50",0.053876713908234
"234","7","50",0.0586924326929689
"235","7","50",0.0858436687393867
"236","7","50",0.0948776331667089
"237","7","50",0.0570270795454814
"238","7","50",0.0727016341844272
"239","7","50",0.0591247041478631
"240","7","50",0.120311901689313
"241","7","50",0.102509767873006
"242","7","50",0.26100681043498
"243","7","50",0.0607201606668801
"244","7","50",0.0661532303038907
"245","7","50",0.0841286646634563
"246","7","50",0.0524778893300098
"247","7","50",0.0565291150705133
"248","7","50",0.0532808458047951
"249","7","50",0.0508813567934797
"250","7","50",0.0639923252202257
"251","7","50",0.072248537796201
"252","7","50",0.0740200276049892
"253","7","50",0.0580013535650632
"254","7","50",0.07741580923837
"255","7","50",0.0549513594960779
"256","7","50",0.119638443713264
"257","7","50",0.0739597849976552
"258","7","50",0.062483589542955
"259","7","50",0.021035506967279
"260","7","50",0.0917067051735522
"261","7","50",0.0528601009788271
"262","7","50",0.085724887248576
"263","7","50",0.145659209193153
"264","7","50",0.162146028332982
"265","7","50",0.060266900390066
"266","7","50",0.0187728571157237
"267","7","50",0.066948220437735
"268","7","50",0.104842446431436
"269","7","50",0.0907725857911032
"270","7","50",0.0637557788229559
"271","7","50",0.171932064024406
"272","7","50",0.124073649000818
"273","7","50",0.0716741170885662
"274","7","50",0.0201251531033482
"275","7","50",0.0800743484615106
"276","7","50",0.117211506564636
"277","7","50",0.0553970857819955
"278","7","50",0.0598636871297383
"279","7","50",0.0926423769808648
"280","7","50",0.0564442616009032
"281","7","50",0.0636062947864944
"282","7","50",0.0595183332995937
"283","7","50",0.06118444373458
"284","7","50",0.0617961688318757
"285","7","50",0.0690270785304574
"286","7","50",0.132536945157692
"287","7","50",0.0640011523322019
"288","7","50",0.109664515483738
"289","7","50",0.070166060367714
"290","7","50",0.0608685857378335
"291","7","50",0.0636680431168592
"292","7","50",0.0680883864298834
"293","7","50",0.0566782432667566
"294","7","50",0.0585659085278816
"295","7","50",0.0599006091311966
"296","7","50",0.282020058410593
"297","7","50",0.129265236411494
"298","7","50",0.0552035374971632
"299","7","50",0.163650358526215
"300","7","50",0.0726420910514637
"301","7","50",0.0406465300290038
"302","7","50",0.0807819850942257
"303","7","50",0.0542282178174569
"304","7","50",0.183121893928148
"305","7","50",0.0879136475205757
"306","7","50",0.0964416797404191
"307","7","50",0.0622322595427385
"308","7","50",0.258643815261595
"309","7","50",0.0643033002096776
"310","7","50",0.101220380164295
"311","7","50",0.0571322151114826
"312","7","50",0.0599467817833126
"313","7","50",0.0702572338971579
"314","7","50",0.048954088375945
"315","7","50",0.0746314877426689
"316","7","50",0.0826817914837767
"317","7","50",0.110888511780799
"318","7","50",0.0666304686792457
"319","7","50",0.058147090969939
"320","7","50",0.0849233299944635
"321","7","50",0.0896834634641334
"322","7","50",0.0691408866955964
"323","7","50",0.0578543962472903
"324","7","50",0.058690335030459
"325","7","50",0.0646855867347261
"326","7","50",0.0711170786584089
"327","7","50",0.0547821045271357
"328","7","50",0.0672887599172777
"329","7","50",0.109003938572265
"330","7","50",0.056547740280097
"331","7","50",0.0627153200421652
"332","7","50",0.0440356909037335
"333","7","50",0.0922349977146385
"334","7","50",0.0540970617938344
"335","7","50",0.118469502295708
"336","7","50",0.0664957903726111
"337","7","50",0.0669720905033891
"338","7","50",0.104850703662318
"339","7","50",0.0964428331861643
"340","7","50",0.0251889051734164
"341","7","50",0.18076876869451
"342","7","50",0.052275016741306
"343","7","50",0.0856391712492447
"344","7","50",0.125080075259247
"345","7","50",0.0745918200925924
"346","7","50",0.0720572561648132
"347","7","50",0.0662534513949811
"348","7","50",0.0476042455029753
"349","7","50",0.0927329168846211
"350","7","50",0.0579068877096984
"351","7","50",0.0731402576411576
"352","7","50",0.103960445895249
"353","7","50",0.0606043281467166
"354","7","50",0.0722203605461551
"355","7","50",0.15944643176412
"356","7","50",0.11874032717188
"357","7","50",0.11754994936802
"358","7","50",0.201398337054755
"359","7","50",0.0653500073475974
"360","7","50",0.0660268549977309
"361","7","50",0.0581952033829622
"362","7","50",0.144591140200464
"363","7","50",0.0771129239518526
"364","7","50",0.0721751277676845
"365","7","50",0.0725935987488099
"366","7","50",0.0674648423027348
"367","7","50",0.0636457127441783
"368","7","50",0.0613978934128503
"369","7","50",0.109329855063195
"370","7","50",0.057800774960452
"371","7","50",0.0579306523749411
"372","7","50",0.173673494520352
"373","7","50",0.0766978851736312
"374","7","50",0.0965565745751826
"375","7","50",0.104819555236835
"376","7","50",0.0819585372667048
"377","7","50",0.10117859012169
"378","7","50",0.0648851042284282
"379","7","50",0.0697720874988182
"380","7","50",0.0515520798141764
"381","7","50",0.0469176818412956
"382","7","50",0.0693671611952861
"383","7","50",0.0626286614338157
"384","7","50",0.084494111051578
"385","7","50",0.042313258900143
"386","7","50",0.0649786710516693
"387","7","50",0.0815080141321549
"388","7","50",0.142603180549588
"389","7","50",0.173198663130291
"390","7","50",0.127147689872786
"391","7","50",0.0575580240128716
"392","7","50",0.0672862280849009
"393","7","50",0.183131956842915
"394","7","50",0.114688643894432
"395","7","50",0.141122190888258
"396","7","50",0.177875946431728
"397","7","50",0.109972917661852
"398","7","50",0.0873026866769658
"399","7","50",0.0682545181096284
"400","7","50",0.103939864856245
"401","7","50",0.0597958765393996
"402","7","50",0.0591126493600713
"403","7","50",0.118794466914087
"404","7","50",0.047518775753608
"405","7","50",0.0544555160080554
"406","7","50",0.0501801967418789
"407","7","50",0.0716674463917286
"408","7","50",0.0678988753777199
"409","7","50",0.10724128873672
"410","7","50",0.0713578101848621
"411","7","50",0.0582830461482655
"412","7","50",0.144734559890694
"413","7","50",0.0605956347144954
"414","7","50",0.0837808804151863
"415","7","50",0.0664917428527995
"416","7","50",0.0680199343381788
"417","7","50",0.0532945071661754
"418","7","50",0.0698165872167361
"419","7","50",0.063031847702972
"420","7","50",0.0583236150403118
"421","7","50",0.068061756454554
"422","7","50",0.0793805907311538
"423","7","50",0.0660253746531676
"424","7","50",0.0586201996874819
"425","7","50",0.130858286417303
"426","7","50",0.0775553332417388
"427","7","50",0.0460954779952757
"428","7","50",0.0694001119183578
"429","7","50",0.116887269519263
"430","7","50",0.0690260110629195
"431","7","50",0.0600897208860359
"432","7","50",0.0725178995550388
"433","7","50",0.124764900086476
"434","7","50",0.038443869029875
"435","7","50",0.0969812245378128
"436","7","50",0.0545546139503696
"437","7","50",0.0637324855609218
"438","7","50",0.115796178413833
"439","7","50",0.0503403957973463
"440","7","50",0.0562914242509364
"441","7","50",0.038639681192167
"442","7","50",0.18325627258563
"443","7","50",0.132652818497827
"444","7","50",0.0752851590577965
"445","7","50",0.0691160868120871
"446","7","50",0.0640027621511714
"447","7","50",0.234152060150164
"448","7","50",0.0537540790943618
"449","7","50",0.0649802614629703
"450","7","50",0.110597163744262
"451","7","50",0.0598273841326682
"452","7","50",0.0529385176424415
"453","7","50",0.0584173911910609
"454","7","50",0.0492024574893282
"455","7","50",0.0626622675316953
"456","7","50",0.164286748453757
"457","7","50",0.0327270744408966
"458","7","50",0.0817743277685373
"459","7","50",0.0495173676699673
"460","7","50",0.0714546597524566
"461","7","50",0.0777816862605572
"462","7","50",0.0721480421201167
"463","7","50",0.0511353883905957
"464","7","50",0.24928759617259
"465","7","50",0.0694256404261539
"466","7","50",0.0579223610874797
"467","7","50",0.0508945713882713
"468","7","50",0.2615950254595
"469","7","50",0.0630053294276841
"470","7","50",0.0647843873507497
"471","7","50",0.14667264441509
"472","7","50",0.0355278555594897
"473","7","50",0.0569747112730198
"474","7","50",0.120622575650698
"475","7","50",0.0743492511020777
"476","7","50",0.0900041302017236
"477","7","50",0.0859386267990479
"478","7","50",0.0874752595518148
"479","7","50",0.061119956447794
"480","7","50",0.0605350620712128
"481","7","50",0.0580535629589492
"482","7","50",0.081695388689845
"483","7","50",0.0532754637597884
"484","7","50",0.0647453047077069
"485","7","50",0.0507916068848067
"486","7","50",0.0631506134355136
"487","7","50",0.0597171599011659
"488","7","50",0.00419508696312534
"489","7","50",0.0722577053118661
"490","7","50",0.0682785785941592
"491","7","50",0.0695976893546799
"492","7","50",0.0675219818340827
"493","7","50",0.0936735295582447
"494","7","50",0.0553044026160963
"495","7","50",0.0556789523075166
"496","7","50",0.12953861400529
"497","7","50",0.0555713289731131
"498","7","50",0.0268779080148155
"499","7","50",0.0603377889783631
"500","7","50",0.0945452103869204
"1","8","50",0.0440868643143193
"2","8","50",0.0497463797982164
"3","8","50",0.0315959134355957
"4","8","50",0.0507590531958738
"5","8","50",0.0393969602855318
"6","8","50",0.071139744088933
"7","8","50",0.0359681164120216
"8","8","50",0.0713460291885686
"9","8","50",0.0491330330265856
"10","8","50",0.0510649782934836
"11","8","50",0.0347295415193653
"12","8","50",0.104585595655231
"13","8","50",0.0408267976004668
"14","8","50",0.0181723383843587
"15","8","50",0.0642690579696709
"16","8","50",0.0323327101011063
"17","8","50",0.0418006013845114
"18","8","50",0.0388208044869119
"19","8","50",0.0398053801761599
"20","8","50",0.0469846383177688
"21","8","50",0.119591787101328
"22","8","50",0.0317176257811326
"23","8","50",0.0330250040260771
"24","8","50",0.091083454857375
"25","8","50",0.0289968212460576
"26","8","50",0.0709532560202764
"27","8","50",0.0663141865807083
"28","8","50",0.0565515182564182
"29","8","50",0.0335851707945359
"30","8","50",0.0309192759345045
"31","8","50",0.0491758475735189
"32","8","50",0.0687195800434452
"33","8","50",0.199847405450653
"34","8","50",0.0427405907761903
"35","8","50",0.0499487002028666
"36","8","50",0.0546442584193781
"37","8","50",0.0417377552532841
"38","8","50",0.098488085646586
"39","8","50",0.0801893813640172
"40","8","50",0.0336181490719292
"41","8","50",0.0255887996443676
"42","8","50",0.0783121772578002
"43","8","50",0.0661576929939378
"44","8","50",0.0665595058530644
"45","8","50",0.0509662784734331
