"simulation","model","N","percentage"
"280","8","100",0.0294719982600051
"281","8","100",0.0283386233678224
"282","8","100",0.0284825552523085
"283","8","100",0.0259785424590539
"284","8","100",0.0394359021183298
"285","8","100",0.051642871222991
"286","8","100",0.028268148114241
"287","8","100",0.0209610587598125
"288","8","100",0.0312785797044908
"289","8","100",0.028177504952976
"290","8","100",0.0347959537417707
"291","8","100",0.0048445863658286
"292","8","100",0.00515009038675058
"293","8","100",0.0218342065658291
"294","8","100",0.0318766334980766
"295","8","100",0.0348898873753354
"296","8","100",0.00377216767794291
"297","8","100",0.0400856779697728
"298","8","100",0.00264046614487655
"299","8","100",0.00485760012771646
"300","8","100",0.0239515539330969
"301","8","100",0.0275562976509156
"302","8","100",0.0341934929036472
"303","8","100",0.0215317201023174
"304","8","100",0.0293414445674667
"305","8","100",0.00418905451781185
"306","8","100",0.0098866172445221
"307","8","100",0.0148103800554713
"308","8","100",0.0360019263141477
"309","8","100",0.0365382463953336
"310","8","100",0.0548995223238854
"311","8","100",0.152748464461689
"312","8","100",0.159423104693524
"313","8","100",0.0452441170448736
"314","8","100",0.0456344840557093
"315","8","100",0.0533884165754307
"316","8","100",0.0283912273877076
"317","8","100",0.00651662311310483
"318","8","100",0.0326461807273232
"319","8","100",0.00885594877037759
"320","8","100",0.0204646888467217
"321","8","100",0.0263438456082844
"322","8","100",0.00671218533305753
"323","8","100",0.0342218184763231
"324","8","100",0.0256865411543942
"325","8","100",1
"326","8","100",0.00403719749540779
"327","8","100",0.00359268637652114
"328","8","100",0.00381911098734317
"329","8","100",0.0281356072952347
"330","8","100",0.00367075186810459
"331","8","100",0.0438648725633866
"332","8","100",0.150421623401525
"333","8","100",0.00324313429999882
"334","8","100",0.0499958759999772
"335","8","100",0.0405017750239106
"336","8","100",0.0226603136305398
"337","8","100",0.0473489927591063
"338","8","100",0.00896777088230782
"339","8","100",0.0262322818096105
"340","8","100",0.0190043437318304
"341","8","100",0.0515867734494174
"342","8","100",0.0265403667864903
"343","8","100",0.0389310882211497
"344","8","100",0.0371093920875425
"345","8","100",0.134107605472569
"346","8","100",0.0261906401350996
"347","8","100",0.00596734747901204
"348","8","100",0.00297865499675594
"349","8","100",0.0190917679563658
"350","8","100",0.0278927816506825
"351","8","100",0.0474867557246849
"352","8","100",0.00710798983232247
"353","8","100",0.0128928992976164
"354","8","100",0.0337417016436509
"355","8","100",0.0321367478081457
"356","8","100",0.0311058507302498
"357","8","100",0.0220425840098446
"358","8","100",0.00420715223773555
"359","8","100",0.144621272626661
"360","8","100",0.0339368000520281
"361","8","100",0.0382423390555156
"362","8","100",0.0152134533738088
"363","8","100",0.00486265412120906
"364","8","100",0.0272428260429065
"365","8","100",0.00320012953783938
"366","8","100",0.0347665396653834
"367","8","100",0.148988280789305
"368","8","100",0.18664194676657
"369","8","100",0.023313027922006
"370","8","100",0.00660752737510345
"371","8","100",0.0288211899242289
"372","8","100",0.0244414304282396
"373","8","100",0.0294274795539944
"374","8","100",0.0244562219202426
"375","8","100",0.00422989110706929
"376","8","100",0.00336451443939278
"377","8","100",0.0316055944793428
"378","8","100",0.16147424746014
"379","8","100",0.0235833236063958
"380","8","100",0.00631200218079706
"381","8","100",0.0314145970094114
"382","8","100",0.0350313794261242
"383","8","100",0.0266050980038641
"384","8","100",0.0328074108458219
"385","8","100",0.010141016049642
"386","8","100",0.20990237617681
"387","8","100",0.17281823297727
"388","8","100",0.0270781578451966
"389","8","100",0.0133081004817569
"390","8","100",0.0374781609596841
"391","8","100",0.144452029460485
"392","8","100",0.05474880968316
"393","8","100",0.00815718789090253
"394","8","100",0.0405235731146153
"395","8","100",0.0267634149388902
"396","8","100",0.151685308752278
"397","8","100",0.00861420391937712
"398","8","100",0.0211517813013519
"399","8","100",0.00338575021881467
"400","8","100",0.031944876662337
"401","8","100",0.020931759858303
"402","8","100",0.136784827217508
"403","8","100",0.0242285342475539
"404","8","100",0.00676628801789385
"405","8","100",0.0223872614091588
"406","8","100",0.0281105309197149
"407","8","100",0.149171875686166
"408","8","100",0.0193176603541226
"409","8","100",0.0201833003257471
"410","8","100",0.0230226397604222
"411","8","100",0.0304927527672492
"412","8","100",0.00889012237051286
"413","8","100",0.137298178643869
"414","8","100",0.0214477992631594
"415","8","100",0.00519777419469168
"416","8","100",0.00268583873771211
"417","8","100",0.0323041200735516
"418","8","100",0.150060932621655
"419","8","100",0.00321190344184165
"420","8","100",0.153299144477823
"421","8","100",0.0257401584434182
"422","8","100",0.00485600165475877
"423","8","100",0.161813657385514
"424","8","100",0.0388652316450579
"425","8","100",0.0229934884890813
"426","8","100",0.0258867895014695
"427","8","100",0.00758517396339967
"428","8","100",0.020869472432914
"429","8","100",0.0276649819312102
"430","8","100",0.00678535574990127
"431","8","100",0.0473613922718114
"432","8","100",0.00555390193015914
"433","8","100",0.00625663088565296
"434","8","100",0.00400406179875893
"435","8","100",0.00584479757763894
"436","8","100",0.00570699233177284
"437","8","100",0.0071976126121983
"438","8","100",0.0144467166798072
"439","8","100",0.217115143034049
"440","8","100",0.0277028224524403
"441","8","100",0.00617386397029708
"442","8","100",0.00431046223113866
"443","8","100",0.0214614933379663
"444","8","100",0.0346696166122544
"445","8","100",0.0223696655286501
"446","8","100",0.00797483388197334
"447","8","100",0.00560873421854311
"448","8","100",0.183744279221112
"449","8","100",0.0032356043073462
"450","8","100",0.0407661227508479
"451","8","100",0.038592444441471
"452","8","100",0.00511491719591993
"453","8","100",0.0291991224666767
"454","8","100",0.00643848169038847
"455","8","100",0.00866013196408497
"456","8","100",0.0364526070777553
"457","8","100",0.0336816384439302
"458","8","100",0.0341721484225652
"459","8","100",0.147843934385268
"460","8","100",0.00348069164862467
"461","8","100",0.0447887013124526
"462","8","100",0.0437408686420037
"463","8","100",0.0254741619607819
"464","8","100",0.0262581311198605
"465","8","100",0.00918429374710258
"466","8","100",0.0339206698868822
"467","8","100",0.0207413848882262
"468","8","100",0.0594899536952384
"469","8","100",0.00308084298206029
"470","8","100",0.0305859847481041
"471","8","100",0.0384234238042616
"472","8","100",0.00293913622883014
"473","8","100",0.0147716325765855
"474","8","100",0.0214245805254586
"475","8","100",0.154074836814651
"476","8","100",0.0433932791052911
"477","8","100",0.00577217156449742
"478","8","100",0.004488975076717
"479","8","100",0.0208509784523067
"480","8","100",0.0253394701984081
"481","8","100",0.00743655098732675
"482","8","100",0.144155122913015
"483","8","100",0.00367236509566931
"484","8","100",0.0186333818888186
"485","8","100",0.0282776847770132
"486","8","100",0.0325781579030731
"487","8","100",0.00999864367118668
"488","8","100",0.175206132159286
"489","8","100",0.0314685208782341
"490","8","100",0.0261025964220633
"491","8","100",0.00729832807381322
"492","8","100",0.0225038264356211
"493","8","100",0.00624189715471864
"494","8","100",0.0286386901215814
"495","8","100",0.00966636317427552
"496","8","100",0.245741376430154
"497","8","100",0.0445639232715222
"498","8","100",0.0204492879254065
"499","8","100",0.0384618626516562
"500","8","100",0.020962404553971
"1","1","150",0
"2","1","150",0
"3","1","150",0
"4","1","150",0
"5","1","150",0
"6","1","150",0
"7","1","150",0.683383013318341
"8","1","150",0.604478023405855
"9","1","150",0
"10","1","150",0
"11","1","150",0
"12","1","150",0
"13","1","150",0
"14","1","150",0
"15","1","150",0
"16","1","150",0
"17","1","150",0.441812338595516
"18","1","150",0.63427380029085
"19","1","150",0
"20","1","150",0.528577826583153
"21","1","150",0
"22","1","150",0.531163062968704
"23","1","150",0
"24","1","150",0
"25","1","150",0
"26","1","150",0.652001782198799
"27","1","150",0
"28","1","150",0
"29","1","150",0
"30","1","150",0
"31","1","150",0
"32","1","150",0.557700278878872
"33","1","150",0.608375063676797
"34","1","150",0
"35","1","150",0.576502133641012
"36","1","150",0
"37","1","150",0
"38","1","150",0.610951692596156
"39","1","150",0
"40","1","150",0
"41","1","150",0.673443321643108
"42","1","150",0.573153989353833
"43","1","150",0.519272315377446
"44","1","150",0
"45","1","150",0
"46","1","150",0
"47","1","150",0
"48","1","150",0.678001261573062
"49","1","150",0
"50","1","150",0
"51","1","150",0
"52","1","150",0
"53","1","150",0.532070191801205
"54","1","150",0
"55","1","150",0.633763025686928
"56","1","150",0
"57","1","150",0
"58","1","150",0.578053683146639
"59","1","150",0.675981897855793
"60","1","150",0.550556245411898
"61","1","150",0
"62","1","150",0
"63","1","150",0
"64","1","150",0
"65","1","150",0.534257906851285
"66","1","150",0.509626371864152
"67","1","150",0.660052173911213
"68","1","150",0
"69","1","150",0
"70","1","150",0
"71","1","150",0
"72","1","150",0
"73","1","150",0
"74","1","150",0
"75","1","150",0.597183533691879
"76","1","150",0
"77","1","150",0.492315727015837
"78","1","150",0
"79","1","150",0.686634871871053
"80","1","150",0.69610725016117
"81","1","150",0
"82","1","150",0.683504620695425
"83","1","150",0
"84","1","150",0
"85","1","150",0
"86","1","150",0.52916964858299
"87","1","150",0
"88","1","150",0.505357777643733
"89","1","150",0
"90","1","150",0
"91","1","150",0.659562447751472
"92","1","150",0.517442308655894
"93","1","150",0
"94","1","150",0
"95","1","150",0
"96","1","150",0
"97","1","150",0.63587382909948
"98","1","150",0.594275304202773
"99","1","150",0
"100","1","150",0.54494565685301
"101","1","150",0.420855524501049
"102","1","150",0
"103","1","150",0
"104","1","150",0.645029751485917
"105","1","150",0
"106","1","150",0
"107","1","150",0.614779140479991
"108","1","150",0
"109","1","150",0.619371339446726
"110","1","150",0.653312979724176
"111","1","150",0.665359452595828
"112","1","150",0.524191671144279
"113","1","150",0
"114","1","150",0
"115","1","150",0
"116","1","150",0
"117","1","150",0.603231485032772
"118","1","150",0
"119","1","150",0.52380603683361
"120","1","150",0
"121","1","150",0.634845299986545
"122","1","150",0
"123","1","150",0
"124","1","150",0.564531332490385
"125","1","150",0.589409821786813
"126","1","150",0.547486730336803
"127","1","150",0
"128","1","150",0
"129","1","150",0
"130","1","150",0.616971829091244
"131","1","150",0.558158489787581
"132","1","150",0.610184327661771
"133","1","150",0
"134","1","150",0
"135","1","150",0.570944518776906
"136","1","150",0
"137","1","150",0
"138","1","150",0
"139","1","150",0
"140","1","150",0
"141","1","150",0
"142","1","150",0.594366367662226
"143","1","150",0.686010681729628
"144","1","150",0
"145","1","150",0.67051763295322
"146","1","150",0
"147","1","150",0.556795058723679
"148","1","150",0
"149","1","150",0
"150","1","150",0.518280497244253
"151","1","150",0.565894196373699
"152","1","150",0.66989601471598
"153","1","150",0
"154","1","150",0
"155","1","150",0
"156","1","150",0.558740659570028
"157","1","150",0
"158","1","150",0
"159","1","150",0
"160","1","150",0
"161","1","150",0
"162","1","150",0
"163","1","150",0.56912594308319
"164","1","150",0
"165","1","150",0.612763705383243
"166","1","150",0.58596979708977
"167","1","150",0
"168","1","150",0
"169","1","150",0.578033064615999
"170","1","150",0
"171","1","150",0.503680454935868
"172","1","150",0
"173","1","150",0.704928523427965
"174","1","150",0
"175","1","150",0.563142584907954
"176","1","150",0
"177","1","150",0
"178","1","150",0.567933354036794
"179","1","150",0
"180","1","150",0
"181","1","150",0.519647264148382
"182","1","150",0.55769076761489
"183","1","150",0
"184","1","150",0.566181356648986
"185","1","150",0.479930258509526
"186","1","150",0
"187","1","150",0.615896090001459
"188","1","150",0.403531383196048
"189","1","150",0
"190","1","150",0.56025194374082
"191","1","150",0
"192","1","150",0
"193","1","150",0
"194","1","150",0
"195","1","150",0
"196","1","150",0
"197","1","150",0
"198","1","150",0
"199","1","150",0
"200","1","150",0
"201","1","150",0
"202","1","150",0
"203","1","150",0
"204","1","150",0.646508639012571
"205","1","150",0
"206","1","150",0.557521819052432
"207","1","150",0.406185438067151
"208","1","150",0
"209","1","150",0.698632844763715
"210","1","150",0.565882892817572
"211","1","150",0
"212","1","150",0.646816921778831
"213","1","150",0.547989062780345
"214","1","150",0
"215","1","150",0
"216","1","150",0
"217","1","150",0
"218","1","150",0
"219","1","150",0
"220","1","150",0.688192567176327
"221","1","150",0
"222","1","150",0.606579854357084
"223","1","150",0
"224","1","150",0.543062009390773
"225","1","150",0
"226","1","150",0
"227","1","150",0.584181528073905
"228","1","150",0
"229","1","150",0
"230","1","150",0
"231","1","150",0
"232","1","150",0.688113269156628
"233","1","150",0
"234","1","150",0
"235","1","150",0
"236","1","150",0
"237","1","150",0.460380231797185
"238","1","150",0
"239","1","150",0.608517030701239
"240","1","150",0
"241","1","150",0
"242","1","150",0
"243","1","150",0.634632511848463
"244","1","150",0
"245","1","150",0.679744452586512
"246","1","150",0
"247","1","150",0
"248","1","150",0
"249","1","150",0.498021058347409
"250","1","150",0
"251","1","150",0
"252","1","150",0.592995202888488
"253","1","150",0
"254","1","150",0
"255","1","150",0
"256","1","150",0
"257","1","150",0.626770123846968
"258","1","150",0.520785931052673
"259","1","150",0.538307831697918
"260","1","150",0
"261","1","150",0
"262","1","150",0.426050753814308
"263","1","150",0.446494457154618
"264","1","150",0.667074401548637
"265","1","150",0
"266","1","150",0
"267","1","150",0
"268","1","150",0.65728192378789
"269","1","150",0
"270","1","150",0.530609116838393
"271","1","150",0
"272","1","150",0
"273","1","150",0
"274","1","150",0
"275","1","150",0
"276","1","150",0
"277","1","150",0
"278","1","150",0.572820747165453
"279","1","150",0
"280","1","150",0
"281","1","150",0
"282","1","150",0
"283","1","150",0.48726534534629
"284","1","150",0
"285","1","150",0
"286","1","150",0
"287","1","150",0
"288","1","150",0.55379000781403
"289","1","150",0.525585963764546
"290","1","150",0
"291","1","150",0
"292","1","150",0
"293","1","150",0
"294","1","150",0
"295","1","150",0.617772622777218
"296","1","150",0
"297","1","150",0
"298","1","150",0.677982714191576
"299","1","150",0
"300","1","150",0
"301","1","150",0
"302","1","150",0
"303","1","150",0
"304","1","150",0
"305","1","150",0
"306","1","150",0
"307","1","150",0.631746147266379
"308","1","150",0
"309","1","150",0.530790221555166
"310","1","150",0
"311","1","150",0
"312","1","150",0.599972522980571
"313","1","150",0.64074290937284
"314","1","150",0.615777803375291
"315","1","150",0.559867493299908
"316","1","150",0
"317","1","150",0
"318","1","150",0
"319","1","150",0
"320","1","150",0
"321","1","150",0
"322","1","150",0
"323","1","150",0
"324","1","150",0
"325","1","150",0
"326","1","150",0
"327","1","150",0
"328","1","150",0.537023770438198
"329","1","150",0
"330","1","150",0.517699997949868
"331","1","150",0
"332","1","150",0
"333","1","150",0
"334","1","150",0
"335","1","150",0
"336","1","150",0
"337","1","150",0
"338","1","150",0
"339","1","150",0.506189472483413
"340","1","150",0.593667070295561
"341","1","150",0.506156757455355
"342","1","150",0
"343","1","150",0
"344","1","150",0.682606774709841
"345","1","150",0
"346","1","150",0.656676889290393
"347","1","150",0
"348","1","150",0.602801152182143
"349","1","150",0.663109678194224
"350","1","150",0.68579838061501
"351","1","150",0.543176581112273
"352","1","150",0
"353","1","150",0
"354","1","150",0
"355","1","150",0
"356","1","150",0
"357","1","150",0.681296644820207
"358","1","150",0
"359","1","150",0.667041678810983
"360","1","150",0.615924283482568
"361","1","150",0
"362","1","150",0
"363","1","150",0.675710365490404
"364","1","150",0
"365","1","150",0
"366","1","150",0.674688270331102
"367","1","150",0
"368","1","150",0
"369","1","150",0
"370","1","150",0
"371","1","150",0
"372","1","150",0
"373","1","150",0
"374","1","150",0
"375","1","150",0
"376","1","150",0
"377","1","150",0
"378","1","150",0
"379","1","150",0.660971759225827
"380","1","150",0.565303694524372
"381","1","150",0
"382","1","150",0
"383","1","150",0.583770447731808
"384","1","150",0.44568830911331
"385","1","150",0
"386","1","150",0
"387","1","150",0
"388","1","150",0
"389","1","150",0.624509027016346
"390","1","150",0
"391","1","150",0.494393533662505
"392","1","150",0
"393","1","150",0
"394","1","150",0.575088917718848
"395","1","150",0
"396","1","150",0.654103520653666
"397","1","150",0
"398","1","150",0
"399","1","150",0
"400","1","150",0
"401","1","150",0
"402","1","150",0.591024083083987
"403","1","150",0
"404","1","150",0.572794738725288
"405","1","150",0
"406","1","150",0.670556481291935
"407","1","150",0
"408","1","150",0.577471994317002
"409","1","150",0
"410","1","150",0
"411","1","150",0
"412","1","150",0
"413","1","150",0.627811211534611
"414","1","150",0
"415","1","150",0
"416","1","150",0
"417","1","150",0.658119646178218
"418","1","150",0
"419","1","150",0
"420","1","150",0
"421","1","150",0
"422","1","150",0
"423","1","150",0.612288480909968
"424","1","150",0
"425","1","150",0.672538140451516
"426","1","150",0
"427","1","150",0
"428","1","150",0
"429","1","150",0
"430","1","150",0.657647415444564
"431","1","150",0
"432","1","150",0
"433","1","150",0
"434","1","150",0
"435","1","150",0
"436","1","150",0
"437","1","150",0
"438","1","150",0.538452777567313
"439","1","150",0
"440","1","150",0.657449392802966
"441","1","150",0.620918841663041
"442","1","150",0
"443","1","150",0
"444","1","150",0
"445","1","150",0
"446","1","150",0.464898130944014
"447","1","150",0
"448","1","150",0
"449","1","150",0
"450","1","150",0.494783682795433
"451","1","150",0.622101035719259
"452","1","150",0.480817876895225
"453","1","150",0
"454","1","150",0.534809818583327
"455","1","150",0
"456","1","150",0
"457","1","150",0
"458","1","150",0
"459","1","150",0.70448528794818
"460","1","150",0
"461","1","150",0
"462","1","150",0
"463","1","150",0
"464","1","150",0.641166801210242
"465","1","150",0
"466","1","150",0
"467","1","150",0
"468","1","150",0.498764030082562
"469","1","150",0
"470","1","150",0.563157156458794
"471","1","150",0
"472","1","150",0
"473","1","150",0.64679916313996
"474","1","150",0
"475","1","150",0.628969450535796
"476","1","150",0.648473574534476
"477","1","150",0
"478","1","150",0.459393157436703
"479","1","150",0
"480","1","150",0.503293528130021
"481","1","150",0
"482","1","150",0.548184093262407
"483","1","150",0.550414042945017
"484","1","150",0
"485","1","150",0
"486","1","150",0
"487","1","150",0
"488","1","150",0.621811234244441
"489","1","150",0.46136695249456
"490","1","150",0
"491","1","150",0
"492","1","150",0
"493","1","150",0
"494","1","150",0
"495","1","150",0.68097487594037
"496","1","150",0.572434243142951
"497","1","150",0
"498","1","150",0.564676020656622
"499","1","150",0
"500","1","150",0
"1","2","150",0
"2","2","150",0.715227792415179
"3","2","150",0
"4","2","150",0
"5","2","150",0.614173620335052
"6","2","150",0
"7","2","150",0.0850148158096939
"8","2","150",0.071032683187325
"9","2","150",0
"10","2","150",0
"11","2","150",0.585082321787402
"12","2","150",0.672638991948261
"13","2","150",0.781746341607709
"14","2","150",0.757095634630431
"15","2","150",0
"16","2","150",0
"17","2","150",0.120837682642747
"18","2","150",0.0973959034782599
"19","2","150",0.757138163022684
"20","2","150",0.124683047610097
"21","2","150",0
"22","2","150",0.0886125621782355
"23","2","150",0
"24","2","150",0
"25","2","150",0
"26","2","150",0.0956999929683782
"27","2","150",0
"28","2","150",0
"29","2","150",0
"30","2","150",0
"31","2","150",0
"32","2","150",0.158734572085743
"33","2","150",0.145017000975565
"34","2","150",0.741874322918438
"35","2","150",0.0695924647654561
"36","2","150",0
"37","2","150",0
"38","2","150",0.0968738465808412
"39","2","150",0
"40","2","150",0.752578225184832
"41","2","150",0.0787274331842974
"42","2","150",0.0746731128442586
"43","2","150",0.12178412984491
"44","2","150",0
"45","2","150",0.756344143299752
"46","2","150",0.762653438303789
"47","2","150",0
"48","2","150",0.0903669938885385
"49","2","150",0
"50","2","150",0
"51","2","150",0
"52","2","150",0.77835814826805
"53","2","150",0.0745105666353549
"54","2","150",0
"55","2","150",0.131825055663214
"56","2","150",0.772224995061399
"57","2","150",0.704538587493079
"58","2","150",0.0794108856029982
"59","2","150",0.0991720613174735
"60","2","150",0.0920533974961103
"61","2","150",0.770569423875705
"62","2","150",0
"63","2","150",0.772313081185461
"64","2","150",0.729409350885921
"65","2","150",0.0666561561775743
"66","2","150",0.221433500268099
"67","2","150",0.118003359901433
"68","2","150",0
"69","2","150",0
"70","2","150",0
"71","2","150",0.790250109504756
"72","2","150",0
"73","2","150",0
"74","2","150",0.790879715301039
"75","2","150",0.0758519621768897
"76","2","150",0
"77","2","150",0.236017738976031
"78","2","150",0.637334003771795
"79","2","150",0.0853898954888128
"80","2","150",0.0944425129456041
"81","2","150",0.702225907099357
"82","2","150",0.105184596653953
"83","2","150",0.718281528380226
"84","2","150",0
"85","2","150",0.774752140669475
"86","2","150",0.142991003090695
"87","2","150",0
"88","2","150",0.206296086922734
"89","2","150",0
"90","2","150",0.676101703510592
"91","2","150",0.0760403614031122
"92","2","150",0.217980455910251
"93","2","150",0
"94","2","150",0.756787898978505
"95","2","150",0
"96","2","150",0
"97","2","150",0.0733750880426874
"98","2","150",0.110340443444414
"99","2","150",0
"100","2","150",0.142520264022334
"101","2","150",0.206538357366746
"102","2","150",0
"103","2","150",0
"104","2","150",0.0896406652519915
"105","2","150",0.774491967839175
"106","2","150",0
"107","2","150",0.0717720271308702
"108","2","150",0.782647661778132
"109","2","150",0.0756683359415485
"110","2","150",0.121038935569427
"111","2","150",0.0963364831899297
"112","2","150",0.223038775974273
"113","2","150",0.700962376140536
"114","2","150",0.781947244747524
"115","2","150",0.722888148734067
"116","2","150",0.613595500396672
"117","2","150",0.113139864444237
"118","2","150",0
"119","2","150",0.189509211310273
"120","2","150",0
"121","2","150",0.118715301642625
"122","2","150",0
"123","2","150",0
"124","2","150",0.128196543044338
"125","2","150",0.0693697245650385
"126","2","150",0.0915754937439479
"127","2","150",0
"128","2","150",0.699308824841749
"129","2","150",0
"130","2","150",0.113767680337882
"131","2","150",0.148900751161166
"132","2","150",0.129162371948648
"133","2","150",0
"134","2","150",0.740369107881161
"135","2","150",0.198398883520953
"136","2","150",0
"137","2","150",0
"138","2","150",0.778659008062992
"139","2","150",0.650493820953626
"140","2","150",0
"141","2","150",0
"142","2","150",0.166855719675472
"143","2","150",0.104505457952788
"144","2","150",0.769796946033072
"145","2","150",0.0836386359260498
"146","2","150",0.759096017626522
"147","2","150",0.174242928993397
"148","2","150",0.605220947869372
"149","2","150",0.771651384050516
"150","2","150",0.115579364585973
"151","2","150",0.184071181390327
"152","2","150",0.102303208728635
"153","2","150",0
"154","2","150",0
"155","2","150",0
"156","2","150",0.14187793658557
"157","2","150",0
"158","2","150",0
"159","2","150",0
"160","2","150",0.669374931258041
"161","2","150",0
"162","2","150",0
"163","2","150",0.200558479118874
"164","2","150",0
"165","2","150",0.0728576444731964
"166","2","150",0.0730629680539848
"167","2","150",0.650704502850889
"168","2","150",0
"169","2","150",0.0863648432880937
"170","2","150",0
"171","2","150",0.230141140560571
"172","2","150",0.721581930267955
"173","2","150",0.08419808373775
"174","2","150",0.629191483231712
"175","2","150",0.210853027720271
"176","2","150",0
"177","2","150",0
"178","2","150",0.0892677756260144
"179","2","150",0
"180","2","150",0
"181","2","150",0.121341018834382
"182","2","150",0.21565906143952
"183","2","150",0.705112504967677
"184","2","150",0.178613637691916
"185","2","150",0.228230681373117
"186","2","150",0
"187","2","150",0.133141069651421
"188","2","150",0.176958761173316
"189","2","150",0.749086241050581
"190","2","150",0.0759616324683316
"191","2","150",0
"192","2","150",0
"193","2","150",0.73184832425296
"194","2","150",0.764787504586713
"195","2","150",0.693354177804563
"196","2","150",0.59425362496941
"197","2","150",0
"198","2","150",0
"199","2","150",0.648659418909383
"200","2","150",0
"201","2","150",0
"202","2","150",0
"203","2","150",0
"204","2","150",0.143307775099706
"205","2","150",0
"206","2","150",0.195897163905008
"207","2","150",0.199409544732944
"208","2","150",0
"209","2","150",0.0823399383422231
"210","2","150",0.171429216662773
"211","2","150",0
"212","2","150",0.0764421357267027
"213","2","150",0.104642626346507
"214","2","150",0.755691422103453
"215","2","150",0
"216","2","150",0
"217","2","150",0
"218","2","150",0
"219","2","150",0
"220","2","150",0.0842482651251285
"221","2","150",0
"222","2","150",0.175382682531271
"223","2","150",0.596363246454494
"224","2","150",0.0772157091728874
"225","2","150",0
"226","2","150",0.766616842662148
"227","2","150",0.118177235707209
"228","2","150",0.756157310537699
"229","2","150",0
"230","2","150",0
"231","2","150",0
"232","2","150",0.101079610113785
"233","2","150",0
"234","2","150",0.708688158482918
"235","2","150",0.567935568942356
"236","2","150",0
"237","2","150",0.153171890822413
"238","2","150",0
"239","2","150",0.126732357781302
"240","2","150",0.639182779976893
"241","2","150",0.787349425894701
"242","2","150",0.626314743378889
"243","2","150",0.135264085069092
"244","2","150",0.721119215890453
"245","2","150",0.108389116699857
"246","2","150",0
"247","2","150",0.582246175696462
"248","2","150",0
"249","2","150",0.0606209716873359
"250","2","150",0
"251","2","150",0
"252","2","150",0.14493831714157
"253","2","150",0.68610437167426
"254","2","150",0
"255","2","150",0
"256","2","150",0.593137573610722
"257","2","150",0.141309595406541
"258","2","150",0.0632158420980985
"259","2","150",0.0771399498598438
"260","2","150",0
"261","2","150",0
"262","2","150",0.187134057357065
"263","2","150",0.156135447220064
"264","2","150",0.0792762945718633
"265","2","150",0.740594807945466
"266","2","150",0.595627363193005
"267","2","150",0.745834935436211
"268","2","150",0.08752441719959
"269","2","150",0
"270","2","150",0.162499074971113
"271","2","150",0.754685979742134
"272","2","150",0.777132456795608
"273","2","150",0
"274","2","150",0
"275","2","150",0
"276","2","150",0
"277","2","150",0
"278","2","150",0.194676396413313
"279","2","150",0
"280","2","150",0
"281","2","150",0
"282","2","150",0
"283","2","150",0.1853670314722
"284","2","150",0
"285","2","150",0
"286","2","150",0
"287","2","150",0
"288","2","150",0.0832777964416825
"289","2","150",0.06353912091254
"290","2","150",0.767513203609708
"291","2","150",0.755953577129775
"292","2","150",0
"293","2","150",0.755872262275413
"294","2","150",0
"295","2","150",0.16540516085607
"296","2","150",0
"297","2","150",0
"298","2","150",0.0872392086437357
"299","2","150",0.711194897393336
"300","2","150",0.61288355332217
"301","2","150",0.738267707085176
"302","2","150",0
"303","2","150",0.670267272249352
"304","2","150",0.609868998364104
"305","2","150",0.781745615258521
"306","2","150",0.574581570085514
"307","2","150",0.11764312344702
"308","2","150",0.773622676621188
"309","2","150",0.200012416370068
"310","2","150",0
"311","2","150",0
"312","2","150",0.0887195210620595
"313","2","150",0.0905494539104024
"314","2","150",0.123194868017804
"315","2","150",0.0981302761125695
"316","2","150",0.768550801637066
"317","2","150",0
"318","2","150",0.717958639292722
"319","2","150",0.777504541479066
"320","2","150",0
"321","2","150",0
"322","2","150",0.765277842557248
"323","2","150",0.761987796835248
"324","2","150",0.739433133742343
"325","2","150",0.720647281380948
"326","2","150",0.701936050053809
"327","2","150",0.749749856609868
"328","2","150",0.0860750872537474
"329","2","150",0
"330","2","150",0.199807415504726
"331","2","150",0.785476803676958
"332","2","150",0
"333","2","150",0
"334","2","150",0.745423529243974
"335","2","150",0.761432687258363
"336","2","150",0
"337","2","150",0
"338","2","150",0.749721187661201
"339","2","150",0.0809324398067759
"340","2","150",0.190686354507693
"341","2","150",0.110457338918068
"342","2","150",0
"343","2","150",0
"344","2","150",0.0939955596184286
"345","2","150",0
"346","2","150",0.0826971753258915
"347","2","150",0
"348","2","150",0.151099257853276
"349","2","150",0.0816839301727054
"350","2","150",0.0847634697345879
"351","2","150",0.214968458691346
"352","2","150",0
"353","2","150",0
"354","2","150",0.745426382954216
"355","2","150",0.615769755603036
"356","2","150",0.757078268012984
"357","2","150",0.1139860193261
"358","2","150",0.697829812862385
"359","2","150",0.0849185634856032
"360","2","150",0.0983965197743217
"361","2","150",0.705041084512581
"362","2","150",0
"363","2","150",0.0904391130581547
"364","2","150",0.771777225173297
"365","2","150",0.741492364006027
"366","2","150",0.0893764938566938
"367","2","150",0.71799148459573
"368","2","150",0.746683097223555
"369","2","150",0
"370","2","150",0.687331502658955
"371","2","150",0.764901752714924
"372","2","150",0
"373","2","150",0
"374","2","150",0.586017857708164
"375","2","150",0.648075928898463
"376","2","150",0
"377","2","150",0.776981257278199
"378","2","150",0
"379","2","150",0.111134641943281
"380","2","150",0.190317246474933
"381","2","150",0
"382","2","150",0
"383","2","150",0.0943410324536978
"384","2","150",0.134289166559007
"385","2","150",0
"386","2","150",0
"387","2","150",0
