"simulation","cohort","N","CI_value.LowBound","CI_value.UpBound"
"37","3","50",-1.13181540471026,-0.19240602871702
"38","3","50",-0.750293052541289,-0.0462204445810054
"39","3","50",-0.752512330606595,-0.00701489792872221
"40","3","50",-0.93411613531988,-0.168942239688729
"41","3","50",-0.731072191939138,-0.128830241135034
"42","3","50",-0.49865031040543,0.440583326570957
"43","3","50",-0.896566166899054,-0.00813625680414997
"44","3","50",-1.33855279065813,-0.375198431005771
"45","3","50",-0.728256667276565,-0.028809426559944
"46","3","50",-0.82765085377228,-0.0439579653817046
"47","3","50",-0.822372687007544,-0.0172369665181567
"48","3","50",-0.601458202049579,0.172255606034059
"49","3","50",-1.02539727240807,-0.0874792655767218
"50","3","50",-0.637317747905343,0.0235364191461925
"51","3","50",-0.980835511566817,-0.0737416840813381
"52","3","50",-0.590094015026962,0.0997082805882538
"53","3","50",-1.53875934522094,-0.550904508058398
"54","3","50",-0.876179393083436,-0.250855744460677
"55","3","50",-0.640535066480246,0.0180169450550569
"56","3","50",-1.66530924462419,-0.682226200106759
"57","3","50",-1.13513373453633,-0.260541954814131
"58","3","50",-0.673288107161865,-0.0535782142421703
"59","3","50",-0.95694448931378,-0.291188388737295
"60","3","50",-1.07259367148636,-0.272056204849327
"61","3","50",-0.548225265138828,0.156142086445207
"62","3","50",-0.958443089015918,-0.345619725225667
"63","3","50",-0.796573971670053,-0.139821505967174
"64","3","50",-0.686001379616826,0.216253267810072
"65","3","50",-0.676621813363973,-0.0172272913228699
"66","3","50",-0.84481684634808,-0.190002699932943
"67","3","50",-1.18442729435412,-0.283460458429737
"68","3","50",-1.19489145166895,-0.206994232007427
"69","3","50",-0.771613707838725,-0.160619870900429
"70","3","50",-0.936753203239959,-0.134307404515834
"71","3","50",-0.98885651618181,-0.110275271465851
"72","3","50",-0.952602489017399,-0.0434233268662977
"73","3","50",-0.636536459514,0.0357908015826047
"74","3","50",-0.67590894374894,-0.013008272609108
"75","3","50",-0.615714145030535,0.0164051623662878
"76","3","50",-0.921774494628758,-0.312263554719859
"77","3","50",-0.131394303482138,0.594291230985874
"78","3","50",-0.449379984700249,0.48798175668384
"79","3","50",-1.14824477007158,-0.231814638653613
"80","3","50",-0.708249688443926,-0.00882448401165591
"81","3","50",-1.05010167823352,-0.162106894630494
"82","3","50",-0.739870829469406,-0.0612274956692649
"83","3","50",-0.420009980367657,0.332465944102577
"84","3","50",-1.14448066135282,-0.212761941426077
"85","3","50",-0.672774890513243,-0.0970856003297043
"86","3","50",-0.430571998166027,0.197067374714926
"87","3","50",-0.557765811224818,0.0904398782827935
"88","3","50",-1.20487550613935,-0.22135907457034
"89","3","50",-0.689922323988303,0.0749050930367175
"90","3","50",-1.19809072507108,-0.283592387418185
"91","3","50",-0.713367603039437,-0.0249044094665486
"92","3","50",-1.16469318125743,-0.203139293449573
"93","3","50",-0.859788564599615,-0.195796380344884
"94","3","50",-0.437531750948857,0.320261041990163
"95","3","50",-0.542688734504206,0.19203668794407
"96","3","50",-1.19264937483963,-0.216073113727044
"97","3","50",-0.719482640848471,0.0476476032863955
"98","3","50",-0.593189741363478,0.0499270490006791
"99","3","50",-0.538774545660279,0.117215883862003
"100","3","50",-0.695068286844076,-0.0178207227525477
"101","3","50",-0.391452059806564,0.228563615843637
"102","3","50",-1.08557570442015,-0.274238955632071
"103","3","50",-0.75701435967188,-0.0440259613577725
"104","3","50",-0.773327228866938,-0.0671466216908041
"105","3","50",-0.332887644496414,0.280194303476308
"106","3","50",-0.58885275401391,0.161468266057761
"107","3","50",-0.860030441489174,-0.120885033409062
"108","3","50",-0.729703234661702,0.05228444969729
"109","3","50",-0.431772426159084,0.160774049178011
"110","3","50",-0.544422221200227,0.179087321798231
"111","3","50",-0.548101372049852,0.123936557953277
"112","3","50",-1.30011820164268,-0.355740114296622
"113","3","50",-1.24453035555335,-0.293102219293638
"114","3","50",-0.612891343755398,0.0835369026267961
"115","3","50",-1.01570795435446,-0.17432332391212
"116","3","50",-0.933345646459785,-0.150329099172751
"117","3","50",-1.20237942008556,-0.275996017662611
"118","3","50",-0.902838554595861,-0.0323402668663098
"119","3","50",-0.788755886714263,0.145712744112851
"120","3","50",-1.1582670356627,-0.23526582528936
"121","3","50",-1.24014926480458,-0.312163579759322
"122","3","50",-0.931337106527835,-0.00765001111030023
"123","3","50",-0.788731666675649,-0.133973947128848
"124","3","50",-0.752559564235194,-0.0682319365812995
"125","3","50",-0.819562116892473,0.0871213463606573
"126","3","50",-0.678284744431353,-0.0603170256032603
"127","3","50",-1.05805694992558,-0.193839300050007
"128","3","50",-0.799041410187098,-0.0825876005678877
"129","3","50",-1.15240141373281,-0.18807155151635
"130","3","50",-0.725612351368109,-0.0887864054573188
"131","3","50",-1.23761111948189,-0.329405783853169
"132","3","50",-0.705755898343877,0.111419910743736
"133","3","50",-0.91554940444967,-0.225756908580732
"134","3","50",-0.607497512496894,0.0692804219171743
"135","3","50",-1.05203521027364,-0.401923104705595
"136","3","50",-0.53764859703268,0.282323540309181
"137","3","50",-0.461229745882459,0.20183208619753
"138","3","50",-0.965991530161927,-0.287394926233584
"139","3","50",-0.759897617689287,0.00616839092318771
"140","3","50",-1.06891646646997,-0.323489615153294
"141","3","50",-0.429284482892622,0.384077467628512
"142","3","50",-0.795604802324863,-0.165425925713624
"143","3","50",-0.550068962475288,0.237254547626124
"144","3","50",-0.71845424329858,0.125238396539178
"145","3","50",-1.09294603842208,-0.181483419445426
"146","3","50",-0.807794088006366,0.0524917689423433
"147","3","50",-0.781577890947576,0.00371847054707993
"148","3","50",-0.79525437936822,-0.0202277871219438
"149","3","50",-0.714135068508781,-0.0681584660845957
"150","3","50",-0.618995493844878,0.130481304649693
"151","3","50",-0.789044200329249,-0.137372554028874
"152","3","50",-0.862978932963003,-0.158093599894468
"153","3","50",-0.715498731400582,-0.0550059419262464
"154","3","50",-1.33746648609445,-0.375669944888645
"155","3","50",-0.900260014641866,-0.0586117994133843
"156","3","50",-0.748392810148403,-0.0281735895367792
"157","3","50",-0.703809531632874,-0.058763797835972
"158","3","50",-1.25230934161678,-0.309410566503146
"159","3","50",-0.974067626974704,-0.323205250577945
"160","3","50",-0.731435911357014,-0.102500159272552
"161","3","50",-0.508151454347626,0.112759934496648
"162","3","50",-0.746226615600012,-0.0173339464345588
"163","3","50",-0.696256538890592,0.0575468134312429
"164","3","50",-0.334448898297852,0.58403682178831
"165","3","50",-0.3585635570764,0.302853419115483
"166","3","50",-0.680246279235816,-0.0292162556518428
"167","3","50",-1.40216634798013,-0.459546583847682
"168","3","50",-0.691816785460868,-0.0323579544797625
"169","3","50",-0.559599526621827,0.0837488930542095
"170","3","50",-0.74067583256777,0.143285948696892
"171","3","50",-0.787780572568378,-0.196726818059536
"172","3","50",-1.30038712749772,-0.330066325901394
"173","3","50",-0.967574108168714,-0.0664385638013975
"174","3","50",-0.576773452410758,0.047392227399023
"175","3","50",-0.69296450998636,-0.0720579472663063
"176","3","50",-0.949692912371944,-0.0396149292748912
"177","3","50",-0.754337827433255,-0.0484165305823803
"178","3","50",-0.537075202953304,0.100024891228334
"179","3","50",-0.677272224645688,-0.0826479744316457
"180","3","50",-0.506980043001002,0.120795849997036
"181","3","50",-0.717821112679072,0.0305010721713385
"182","3","50",-0.698998478437144,-0.126007109355639
"183","3","50",-0.617331082173551,0.00431784507400729
"184","3","50",-0.751357918376985,0.0455081019759936
"185","3","50",-1.22317722138173,-0.304309141026368
"186","3","50",-0.802223003393075,-0.0382500607238751
"187","3","50",-0.720683480154631,-0.0268962492260123
"188","3","50",-0.480266966944148,0.206276182899001
"189","3","50",-0.449084209461532,0.198364691017495
"190","3","50",-0.586391051337174,0.0614713395147057
"191","3","50",-1.19141842237725,-0.246720112535131
"192","3","50",-0.642016451916414,-0.0165306995136494
"193","3","50",-0.926621718858528,-0.197622997868245
"194","3","50",-0.897401012757206,-0.143653756920851
"195","3","50",-0.761746289679345,-0.135565917728301
"196","3","50",-1.27194128600204,-0.380319637229345
"197","3","50",-1.3251880170531,-0.396323315473545
"198","3","50",-0.827485013837842,-0.0872954831357918
"199","3","50",-0.849969627414236,-0.0166284711030879
"200","3","50",-0.948766125573439,-0.224358901187796
"201","3","50",-1.10036058385816,-0.157195444096334
"202","3","50",-0.859001662904739,-0.177563069200916
"203","3","50",-0.898147327432891,-0.233952943614243
"204","3","50",-0.718098989371366,-0.109477007611698
"205","3","50",-0.898871833389738,-0.0501621526105833
"206","3","50",-0.930501818133448,-0.128054907688869
"207","3","50",-0.584990055031312,0.13954480786006
"208","3","50",-1.07533870881276,-0.126822613858033
"209","3","50",-1.09028107955308,-0.130928868127068
"210","3","50",-0.695241801286373,0.00267939984409229
"211","3","50",-0.922052198660432,-0.262809248735745
"212","3","50",-0.85679061257962,-0.161057027754941
"213","3","50",-0.738875909183616,-0.0100564742107139
"214","3","50",-0.523151081618894,0.244571836999092
"215","3","50",-0.465872737588493,0.163374042081183
"216","3","50",-0.74430166120397,-0.00724035552598924
"217","3","50",-1.24248122864692,-0.238386440138516
"218","3","50",-0.814137354839772,-0.167386694458408
"219","3","50",-1.07068430308878,-0.126553919790011
"220","3","50",-0.74639024255672,-0.0716433029585471
"221","3","50",-0.678194379868376,-0.0997149952486324
"222","3","50",-1.7447187760915,-0.681260984326304
"223","3","50",-0.699091776316197,-0.0117717847026493
"224","3","50",-0.748691936890693,-0.0349584874513508
"225","3","50",-1.53648151393008,-0.620139281834972
"226","3","50",-0.721973216667223,-0.0407783341289124
"227","3","50",-0.719645564007654,-0.0492042505919731
"228","3","50",-1.13287819510578,-0.216223319483208
"229","3","50",-0.874117342571195,-0.196275225255862
"230","3","50",-0.505095711851136,0.133564069811518
"231","3","50",-0.780896281153065,-0.125183123819715
"232","3","50",-1.27306709429467,-0.347456723452928
"233","3","50",-0.814471152995535,-0.0741225829151072
"234","3","50",-1.0100904663337,-0.226901635187792
"235","3","50",-1.03679049052141,-0.0698041176181748
"236","3","50",-0.978280185507939,-0.114031449367388
"237","3","50",-0.913092520019897,-0.156329422834608
"238","3","50",-0.833559132065732,-0.0256034476207711
"239","3","50",-0.589523058789481,0.0741153808613713
"240","3","50",-0.661117608346578,0.0133919935515563
"241","3","50",-0.545525222201373,0.0849502731225854
"242","3","50",-0.84845645634122,-0.0773717457344492
"243","3","50",-0.921919978235654,-0.268494297744983
"244","3","50",-0.836456362937175,-0.124664487643762
"245","3","50",-1.10630186892762,-0.227971273015165
"246","3","50",-0.696530878572189,-0.0361069653030517
"247","3","50",-0.657448035835047,0.015856230360072
"248","3","50",-1.06775320594649,-0.124493558015047
"249","3","50",-0.753153361074478,-0.16674754803358
"250","3","50",-0.816717794341134,-0.0906087397384093
"251","3","50",-0.805539394203822,-0.00239427079731068
"252","3","50",-0.874702072788867,-0.172880290520183
"253","3","50",-0.746815224513129,-0.0930662469596243
"254","3","50",-0.930328726529162,0.000817326264070908
"255","3","50",-0.954226790493163,-0.217697658995111
"256","3","50",-0.624199095233844,0.00841477491196322
"257","3","50",-0.778610559880081,-0.194259527127226
"258","3","50",-0.379645175044857,0.221952416759337
"259","3","50",-0.623998935701701,0.0997483846681959
"260","3","50",-0.666002685728086,-0.00377034447592069
"261","3","50",-0.682471986314025,-0.0311948061895412
"262","3","50",-0.687400418768859,-0.0741929178971775
"263","3","50",-0.887942532971136,-0.198974092616743
"264","3","50",-1.1065080577483,-0.182252382397867
"265","3","50",-0.810754799318059,-0.0901404171159563
"266","3","50",-0.748641301192712,0.0949839857324399
"267","3","50",-0.995976875382931,-0.276931518020426
"268","3","50",-0.643883006805042,0.0345586387412587
"269","3","50",-0.467959391279934,0.152443455778353
"270","3","50",-0.87159380801348,-0.201946728997112
"271","3","50",-0.488963567252334,0.274195414521887
"272","3","50",-1.20019146933977,-0.297440014899114
"273","3","50",-0.95081536170004,-0.243813645899189
"274","3","50",-0.512130291938483,0.374535757202399
"275","3","50",-0.662250174813266,-0.0254010198025998
"276","3","50",-0.420513260349878,0.216662170624805
"277","3","50",-0.820177290498582,-0.103634851254252
"278","3","50",-0.806808982998021,-0.0104212876437575
"279","3","50",-1.24433552785393,-0.311572024179874
"280","3","50",-0.734112353831918,-0.0990842249302439
"281","3","50",-0.984104591729457,-0.111217350488107
"282","3","50",-0.70423197294911,-0.108337319139998
"283","3","50",-0.829742666903579,-0.108547123275652
"284","3","50",-0.612581479049266,0.0863062499630215
"285","3","50",-0.755105635254637,-0.105269870444735
"286","3","50",-1.0725637350004,-0.132873933434504
"287","3","50",-0.740845935623331,-0.11484426740874
"288","3","50",-0.635733002524062,-0.0273214484712497
"289","3","50",-0.512339822018531,0.182433569580601
"290","3","50",-0.669913458163505,-0.00144257005131584
"291","3","50",-0.55003127207345,0.0768149420604344
"292","3","50",-0.891620621842253,-0.0853352876388165
"293","3","50",-0.913958019062911,-0.0270009625107622
"294","3","50",-0.834267080346662,-0.153519701055783
"295","3","50",-0.710948196015133,0.0936774549199402
"296","3","50",-0.917257623186335,0.00780749062103156
"297","3","50",-0.755288078626554,-0.0783522203611611
"298","3","50",-1.13246358116801,-0.232137154695621
"299","3","50",-1.23223687283965,-0.301859814134464
"300","3","50",-0.773382624054419,0.0696966288550009
"301","3","50",-0.931268255074043,-0.0486236282050303
"302","3","50",-0.868417033453334,-0.247303186563215
"303","3","50",-0.737236888906518,-0.0703655382814874
"304","3","50",-0.500403091806265,0.32692928386504
"305","3","50",-1.2952463040934,-0.303978066739185
"306","3","50",-1.46322702958056,-0.498850025343568
"307","3","50",-1.14389631482213,-0.210807417741876
"308","3","50",-0.45784786218523,0.415330151488872
"309","3","50",-0.655358027092191,-0.0342280259647531
"310","3","50",-0.77665690564875,-0.0874618624680895
"311","3","50",-1.10584918260741,-0.313427824713475
"312","3","50",-1.08277257777127,-0.174564786413456
"313","3","50",-0.800013703368055,-0.107074319315557
"314","3","50",-0.864168916745405,-0.101626226245211
"315","3","50",-0.547272731275266,0.0893462430260437
"316","3","50",-0.645547890127766,-0.0295856176613701
"317","3","50",-0.569267278429223,0.168503398272872
"318","3","50",-0.665216601768414,-0.0638825797080777
"319","3","50",-0.610104150175466,0.0410752307596184
"320","3","50",-0.963303057386586,-0.233928481688715
"321","3","50",-0.89367023542103,-0.215922536422639
"322","3","50",-0.924535261904771,-0.0774801820445929
"323","3","50",-0.864256430081339,-0.105715829276838
"324","3","50",-0.680192967063499,-0.0126672539556957
"325","3","50",-0.880858847916944,-0.181273581587188
"326","3","50",-0.665605009390582,0.111998232337207
"327","3","50",-0.505297756389876,0.120308711087206
"328","3","50",-0.68057524960582,0.0881935225275152
"329","3","50",-1.02006527690541,-0.238776079028136
"330","3","50",-0.758840667327355,0.0236639243221766
"331","3","50",-0.635853800913601,0.0159341638499861
"332","3","50",-1.18855645412182,-0.428596926547839
"333","3","50",-0.754726297812305,-0.0532326692405696
"334","3","50",-0.778910802599627,-0.117930575273876
"335","3","50",-1.28226101283525,-0.339938064497941
"336","3","50",-0.468122657826751,0.140437921247767
"337","3","50",-0.596154952639642,0.0128124763637864
"338","3","50",-0.870605602490099,-0.0450054648781686
"339","3","50",-1.30819097624502,-0.379184237155886
"340","3","50",-0.903294042965863,-0.00368901163991907
"341","3","50",-0.376381758494213,0.566459828464235
"342","3","50",-0.72083804700487,-0.129241494135754
"343","3","50",-0.768919925381605,-0.0559618966698791
"344","3","50",-0.6838228816234,-0.0108424168108144
"345","3","50",-1.15545636698159,-0.217860030340633
"346","3","50",-1.07052527957641,-0.156888155429357
"347","3","50",-0.78712966718282,-0.130763827593764
"348","3","50",-1.01827081544222,-0.0944494138825184
"349","3","50",-0.984970037594361,-0.0676270017328199
"350","3","50",-1.0701608441296,-0.270476515966878
"351","3","50",-0.743547862072461,0.0235700883481898
"352","3","50",-1.02266798136524,-0.129343356847821
"353","3","50",-0.897507855612498,-0.0896861202224811
"354","3","50",-1.14948873440463,-0.209221283812008
"355","3","50",-0.276881263898581,0.370222063822735
"356","3","50",-1.3844721397115,-0.421836391691884
"357","3","50",-1.37227145765227,-0.450665389947589
"358","3","50",-0.568121339299688,0.126651629281445
"359","3","50",-0.698379376345538,0.0104922142474737
"360","3","50",-0.609314429566231,0.0117311278597811
"361","3","50",-0.76173553112905,-0.0595910655704627
"362","3","50",-0.708641456502084,0.192865465074445
"363","3","50",-0.693512411684117,-0.0718802721377713
"364","3","50",-0.743062338304389,-0.0558028533152899
"365","3","50",-0.840719788546602,-0.00812500283488773
"366","3","50",-1.12892425981873,-0.255561812470049
"367","3","50",-1.15406265672154,-0.223479768256975
"368","3","50",-0.785425632670446,-0.0495028379348848
"369","3","50",-0.562633049670181,0.0381323253026816
"370","3","50",-0.855537164418798,-0.111638237768965
"371","3","50",-0.518243543285808,0.117734705952265
"372","3","50",-1.50934422942752,-0.511369514065189
"373","3","50",-0.746113566257945,0.0138018748067816
"374","3","50",-0.554935633309589,0.0298674512514725
"375","3","50",-1.05579419237639,-0.136669733718262
"376","3","50",-0.782505966700138,-0.130853654262381
"377","3","50",-1.39947509705139,-0.417509467602813
"378","3","50",-0.574432841440721,0.0767781573310717
"379","3","50",-0.596024831170546,0.0334877085328324
"380","3","50",-0.936099371327269,-0.0327832937616491
"381","3","50",-1.37260406810406,-0.361292873097181
"382","3","50",-0.870061250595799,-0.0939292834367891
"383","3","50",-0.85375838048933,0.0770231278873034
"384","3","50",-1.16733280979248,-0.21856948920343
"385","3","50",-0.941005030550098,-0.176991525381649
"386","3","50",-0.490893626840521,0.132102985869719
"387","3","50",-0.68189984331605,-0.0257928784512998
"388","3","50",-1.13333043157792,-0.222187833381258
"389","3","50",-0.85586179395179,-0.0861026943699425
"390","3","50",-1.26742963339077,-0.280632366149216
"391","3","50",-0.911151020316209,-0.141292397327674
"392","3","50",-0.739469895546827,-0.0607299171574933
"393","3","50",-0.787165068877945,0.00799430499714518
"394","3","50",-0.76679033157664,-0.0726499887812643
"395","3","50",-1.2204020003216,-0.225931819433144
"396","3","50",-0.983410739390193,-0.0885795326959067
"397","3","50",-0.602498927423682,0.0402189470036599
"398","3","50",-0.653061035580519,0.235221507631512
"399","3","50",-0.571245434512571,0.0514906566867094
"400","3","50",-0.525469926677199,0.150560067954254
"401","3","50",-0.833715616747058,-0.112840667024275
"402","3","50",-0.715327941107,-0.0826651117949718
"403","3","50",-0.460935922113916,0.209886858160026
"404","3","50",-0.888771843364752,-0.110364232496467
"405","3","50",-0.998611956496009,-0.0968733658367072
"406","3","50",-0.941396734575455,-0.255645255112606
"407","3","50",-0.675298927629793,0.0553544081015358
"408","3","50",-0.936933862435722,0.017140189817845
"409","3","50",-0.692547039610664,-0.0136107414467485
"410","3","50",-0.480980977162447,0.192114087860125
"411","3","50",-0.617652892554572,0.020399939548129
"412","3","50",-0.781148944582997,-0.132922584175513
"413","3","50",-0.741104858898751,-0.0808308128600218
"414","3","50",-1.32348711219312,-0.371775301873405
"415","3","50",-0.628697642214589,-0.0065065417022213
"416","3","50",-1.20559891797002,-0.289135985077524
"417","3","50",-0.758406695568247,-0.116474099153009
"418","3","50",-0.770518432289169,-0.0106049702388087
"419","3","50",-0.490833300818809,0.207548347297263
"420","3","50",-0.75017471266426,-0.0508473295312136
"421","3","50",-0.734306634323728,-0.10389157019228
"422","3","50",-0.674712953105165,-0.0281571889481653
"423","3","50",-0.665013534153264,0.0162817331172756
"424","3","50",-1.09038223937731,-0.1975419954357
"425","3","50",-0.576680771895203,0.214914578841734
"426","3","50",-0.637538624100495,-0.0261214837549222
"427","3","50",-0.526980920182258,0.118290438144794
"428","3","50",-0.524589990968682,0.118324715294277
"429","3","50",-0.52082129672977,0.148878966960952
"430","3","50",-0.542777499145488,0.0793504157404958
"431","3","50",-1.08271821511986,-0.216555884119676
"432","3","50",-0.564651610238905,0.0418974556346531
"433","3","50",-1.42489980849836,-0.46466408166477
"434","3","50",-0.964174782843847,-0.219126882142656
"435","3","50",-0.58740820783372,0.0238245710188887
"436","3","50",-0.74817582192575,0.0304841945090675
"437","3","50",-0.559421111893619,0.0464028167657382
"438","3","50",-0.769905299770287,0.0227658345108433
"439","3","50",-0.965566263617097,0.00760981591936517
"440","3","50",-0.829459771634692,-0.214646181911407
"441","3","50",-0.85974447604061,-0.138242247062243
"442","3","50",-0.537381109351009,0.213699260333624
"443","3","50",-1.24220789065317,-0.306809622139856
"444","3","50",-1.14206341963155,-0.219250785761106
"445","3","50",-0.564236015826459,0.133174604781091
"446","3","50",-0.56883404520931,0.0591121400337507
"447","3","50",-1.07621820375119,-0.17111693553391
"448","3","50",-0.734834736896557,-0.118709662026718
"449","3","50",-0.457259328846019,0.141005392990491
"450","3","50",-0.804184630620631,-0.137991273614627
"451","3","50",-0.739104277051671,-0.106732834308
"452","3","50",-0.43968179841652,0.198287516811755
"453","3","50",-0.659212124094774,-0.0185097412659289
"454","3","50",-0.785550559582925,-0.184596522901098
"455","3","50",-0.894141872207886,-0.0700375289111371
"456","3","50",-0.719680051726123,0.0614908370123745
"457","3","50",-1.22089457632005,-0.282646855135516
"458","3","50",-0.389578104616956,0.281735917552937
"459","3","50",-0.758253514374571,-0.165109949418678
"460","3","50",-1.06731608219006,-0.137280646037839
"461","3","50",-1.23058524711176,-0.335328676234357
"462","3","50",-0.716746667540591,-0.0919286340317759
"463","3","50",-0.863046323570652,-0.164268234342682
"464","3","50",-0.98651406276187,-0.0470277227349731
"465","3","50",-0.911612263348553,-0.126757963751639
"466","3","50",-0.736559840724151,-0.1149492158962
"467","3","50",-0.944468767762887,-0.143240094811382
"468","3","50",-1.02489700160668,-0.114686800906331
"469","3","50",-1.22544330228301,-0.300518125697178
"470","3","50",-0.865088982396608,-0.0683786618730134
"471","3","50",-0.625717819440224,0.0866347965502269
"472","3","50",-0.836498427423597,-0.146916055694443
"473","3","50",-0.692070308310931,-0.0857192847411835
"474","3","50",-0.998132571731992,-0.29592123970147
"475","3","50",-0.557165304635384,0.0350336363324698
"476","3","50",-0.681546498126455,-0.0106144926538266
"477","3","50",-0.576760876783512,0.0610366779334025
"478","3","50",-1.20398951786798,-0.32086542651872
"479","3","50",-0.977636383539416,-0.114922280890732
"480","3","50",-0.781025542073185,-0.184975612171911
"481","3","50",-0.896416885667057,-0.160735745400647
"482","3","50",-0.591051239525309,0.0344545689052897
"483","3","50",-0.842627775240874,-0.0598463236188414
"484","3","50",-0.612486626773779,-0.0112386320336953
"485","3","50",-1.07083147095663,-0.1396069535846
"486","3","50",-0.734349164683684,-0.0903876128503863
"487","3","50",-0.653203557534101,0.0243030609052032
"488","3","50",-0.979155505900648,-0.146264085333534
"489","3","50",-0.695164627778089,-0.0804145059298333
"490","3","50",-0.541411987416815,0.17443261586487
"491","3","50",-0.741224967372478,-0.118830447573397
"492","3","50",-0.888015122347357,-0.0832775592179702
"493","3","50",-0.637307109250534,0.066808907951947
"494","3","50",-0.746270602892547,-0.157985300316054
"495","3","50",-0.799639163064803,-0.0897734882279201
"496","3","50",-1.33433103146322,-0.35249468402596
"497","3","50",-0.847381525032654,-0.157422617723641
"498","3","50",-0.988518174304125,-0.109276987390588
"499","3","50",-0.784694670805053,-0.0436451955180054
"500","3","50",-0.842090456000243,-0.234124790095185
"1","4","50",-0.471861327725377,0.210935866255279
"2","4","50",-0.700845912396783,-0.032505610382266
"3","4","50",-0.605414537480477,0.0164362213794254
"4","4","50",-0.643777589670081,-0.00867264844403379
"5","4","50",-0.528285913679656,0.143918695300935
"6","4","50",-0.37224182026265,0.338635703355446
"7","4","50",-0.597912424297785,0.0430011526377787
"8","4","50",-0.538364258708852,0.436393216088997
"9","4","50",-0.35026189760409,0.404513664709659
"10","4","50",-0.490921767810775,0.381433625259004
"11","4","50",-0.445747534555335,0.218420683822545
"12","4","50",-0.711060673864951,0.0585810862339721
"13","4","50",-0.659090560419051,0.00601377572436142
"14","4","50",-0.802975847263431,-0.116673406988683
"15","4","50",-0.56602424062583,0.293287668845806
"16","4","50",-0.609738119357711,0.357967912640109
"17","4","50",-0.458712002808117,0.315692467858098
"18","4","50",-0.553444615552036,0.238191519580301
"19","4","50",-0.599097323528493,0.185227512861474
"20","4","50",-0.299396964468471,0.485243109145388
"21","4","50",-0.945120136638548,-0.286802485832351
"22","4","50",-0.83359486519287,-0.133502711935957
"23","4","50",-0.627410690201134,0.0322913593542496
"24","4","50",-0.746357095735881,0.0378041345618648
"25","4","50",-0.566618433002825,0.0932207527187782
"26","4","50",-0.374714361381855,0.432939248997138
"27","4","50",-0.435944408311304,0.234789350320958
"28","4","50",-0.513823829896256,0.225867643167619
"29","4","50",-0.753297415850702,0.0373273604598984
"30","4","50",-0.796033692137137,-0.188007945409743
"31","4","50",-0.545713093885102,0.0828666385361908
"32","4","50",-0.538727937908584,0.16187835339274
"33","4","50",-1.15724721357392,-0.140703493203047
"34","4","50",-0.63188003546108,0.177892471451705
"35","4","50",-0.630015392509777,0.074996798892546
"36","4","50",-0.328686559365774,0.42243954598749
"37","4","50",-0.46184781905644,0.271891861946216
"38","4","50",-0.850356960664963,-0.0646869575519282
"39","4","50",-0.651868133013266,0.0945810213630131
"40","4","50",-0.756327377306442,-0.112969992344424
"41","4","50",-0.659633143512318,0.0944213237414185
"42","4","50",-0.947444885836697,-0.0625492000031884
"43","4","50",-0.367465889808955,0.322323086636223
"44","4","50",-0.400749238942525,0.273940742201772
"45","4","50",-0.376671697654113,0.548141604380991
"46","4","50",-0.103111363485413,0.880440722847589
"47","4","50",-0.399913574255555,0.477370070710275
"48","4","50",-0.811430470016669,-0.0721354115349983
"49","4","50",-0.950127523290063,-0.0212452139363419
"50","4","50",-0.763102027683482,-0.0317172120914799
"51","4","50",-0.701738918429817,0.232086658695061
"52","4","50",-0.618734133636799,0.0497538290400413
"53","4","50",-0.406085180126953,0.253956474285184
"54","4","50",-0.5365388215055,0.40045613734188
"55","4","50",-0.345198578557316,0.564672103314599
"56","4","50",-0.570189505244958,0.275743099621461
"57","4","50",-0.00175556813127681,0.856666358856798
"58","4","50",-0.612402695410845,0.117934870984906
"59","4","50",-0.813009975492529,0.0929586022371704
"60","4","50",-0.467832035758169,0.462266614816874
"61","4","50",-0.371039077159583,0.282945987247638
"62","4","50",-0.900284930436695,-0.124173420819708
"63","4","50",-0.453837843147503,0.479599836344008
"64","4","50",-0.191206103017721,0.624842153610691
"65","4","50",-0.543390241221235,0.148711688865762
"66","4","50",-0.851734805053082,-0.216643589443727
"67","4","50",-0.83159338184821,0.137886363287678
"68","4","50",-0.412777658033756,0.380422538457898
"69","4","50",-0.657049706046818,0.221775396340702
"70","4","50",-0.641676791239444,0.0662634440066848
"71","4","50",-0.629432068867541,0.0544160859723529
"72","4","50",-0.273979623441144,0.451339954256417
"73","4","50",-0.64916507309684,0.00820970369135317
"74","4","50",-0.604741591130917,0.0338379249638609
"75","4","50",-0.473434127974868,0.36664660175595
"76","4","50",-0.876284903986855,-0.209608995818113
"77","4","50",-0.820242673100045,0.157464940725521
"78","4","50",-0.772695229197244,0.243073591759091
"79","4","50",-0.354346815735263,0.344827627096735
"80","4","50",-0.379809039668813,0.589404357062473
"81","4","50",-0.703256866818467,0.228343183424677
"82","4","50",-0.636313803053115,0.0102801329036129
"83","4","50",-0.561981275105169,0.149153904921826
"84","4","50",-0.425972329174276,0.260374299953552
"85","4","50",-0.73325603527901,-0.131060819981413
"86","4","50",-0.445779667121663,0.199800133238285
"87","4","50",0.0148162032578333,0.95141395328438
"88","4","50",-0.260855720134578,0.500616236164453
"89","4","50",-0.426175646420115,0.381364100100458
"90","4","50",-0.524251970498041,0.349264049920665
"91","4","50",-0.586018929393104,0.0719830856308773
"92","4","50",-0.270732002069971,0.478980022740017
"93","4","50",-0.830270401235836,-0.13937078423324
"94","4","50",-1.09933565356964,-0.114509997740932
"95","4","50",-0.669986278243534,0.0203302159826857
