"simulation","model","N","percentage"
"396","3","50",NA
"397","3","50",NA
"398","3","50",NA
"399","3","50",NA
"400","3","50",NA
"401","3","50",NA
"402","3","50",NA
"403","3","50",NA
"404","3","50",NA
"405","3","50",NA
"406","3","50",NA
"407","3","50",NA
"408","3","50",NA
"409","3","50",NA
"410","3","50",NA
"411","3","50",NA
"412","3","50",NA
"413","3","50",NA
"414","3","50",NA
"415","3","50",NA
"416","3","50",NA
"417","3","50",NA
"418","3","50",NA
"419","3","50",NA
"420","3","50",NA
"421","3","50",NA
"422","3","50",NA
"423","3","50",NA
"424","3","50",NA
"425","3","50",NA
"426","3","50",NA
"427","3","50",NA
"428","3","50",NA
"429","3","50",NA
"430","3","50",NA
"431","3","50",NA
"432","3","50",NA
"433","3","50",NA
"434","3","50",NA
"435","3","50",NA
"436","3","50",NA
"437","3","50",NA
"438","3","50",NA
"439","3","50",NA
"440","3","50",NA
"441","3","50",NA
"442","3","50",NA
"443","3","50",NA
"444","3","50",NA
"445","3","50",NA
"446","3","50",NA
"447","3","50",NA
"448","3","50",NA
"449","3","50",NA
"450","3","50",NA
"451","3","50",NA
"452","3","50",NA
"453","3","50",NA
"454","3","50",NA
"455","3","50",NA
"456","3","50",NA
"457","3","50",NA
"458","3","50",NA
"459","3","50",NA
"460","3","50",NA
"461","3","50",NA
"462","3","50",NA
"463","3","50",NA
"464","3","50",NA
"465","3","50",NA
"466","3","50",NA
"467","3","50",NA
"468","3","50",NA
"469","3","50",NA
"470","3","50",NA
"471","3","50",NA
"472","3","50",NA
"473","3","50",NA
"474","3","50",NA
"475","3","50",NA
"476","3","50",NA
"477","3","50",NA
"478","3","50",NA
"479","3","50",NA
"480","3","50",NA
"481","3","50",NA
"482","3","50",NA
"483","3","50",NA
"484","3","50",NA
"485","3","50",NA
"486","3","50",NA
"487","3","50",NA
"488","3","50",NA
"489","3","50",NA
"490","3","50",NA
"491","3","50",NA
"492","3","50",NA
"493","3","50",NA
"494","3","50",NA
"495","3","50",NA
"496","3","50",NA
"497","3","50",NA
"498","3","50",NA
"499","3","50",NA
"500","3","50",NA
"1","4","50",0.00407089420000382
"2","4","50",NA
"3","4","50",NA
"4","4","50",NA
"5","4","50",NA
"6","4","50",NA
"7","4","50",NA
"8","4","50",NA
"9","4","50",NA
"10","4","50",NA
"11","4","50",NA
"12","4","50",NA
"13","4","50",NA
"14","4","50",NA
"15","4","50",NA
"16","4","50",NA
"17","4","50",NA
"18","4","50",NA
"19","4","50",NA
"20","4","50",NA
"21","4","50",NA
"22","4","50",NA
"23","4","50",NA
"24","4","50",NA
"25","4","50",NA
"26","4","50",NA
"27","4","50",NA
"28","4","50",NA
"29","4","50",NA
"30","4","50",NA
"31","4","50",NA
"32","4","50",NA
"33","4","50",NA
"34","4","50",NA
"35","4","50",NA
"36","4","50",NA
"37","4","50",NA
"38","4","50",NA
"39","4","50",NA
"40","4","50",NA
"41","4","50",NA
"42","4","50",NA
"43","4","50",NA
"44","4","50",NA
"45","4","50",NA
"46","4","50",NA
"47","4","50",NA
"48","4","50",NA
"49","4","50",NA
"50","4","50",NA
"51","4","50",NA
"52","4","50",NA
"53","4","50",NA
"54","4","50",NA
"55","4","50",NA
"56","4","50",NA
"57","4","50",NA
"58","4","50",NA
"59","4","50",NA
"60","4","50",NA
"61","4","50",NA
"62","4","50",NA
"63","4","50",NA
"64","4","50",NA
"65","4","50",NA
"66","4","50",NA
"67","4","50",NA
"68","4","50",NA
"69","4","50",NA
"70","4","50",NA
"71","4","50",NA
"72","4","50",NA
"73","4","50",NA
"74","4","50",NA
"75","4","50",NA
"76","4","50",NA
"77","4","50",NA
"78","4","50",NA
"79","4","50",NA
"80","4","50",NA
"81","4","50",NA
"82","4","50",NA
"83","4","50",NA
"84","4","50",NA
"85","4","50",NA
"86","4","50",NA
"87","4","50",NA
"88","4","50",NA
"89","4","50",NA
"90","4","50",NA
"91","4","50",NA
"92","4","50",NA
"93","4","50",NA
"94","4","50",NA
"95","4","50",NA
"96","4","50",NA
"97","4","50",NA
"98","4","50",NA
"99","4","50",NA
"100","4","50",NA
"101","4","50",NA
"102","4","50",NA
"103","4","50",NA
"104","4","50",NA
"105","4","50",NA
"106","4","50",NA
"107","4","50",NA
"108","4","50",NA
"109","4","50",NA
"110","4","50",NA
"111","4","50",NA
"112","4","50",NA
"113","4","50",NA
"114","4","50",NA
"115","4","50",NA
"116","4","50",NA
"117","4","50",NA
"118","4","50",NA
"119","4","50",NA
"120","4","50",NA
"121","4","50",NA
"122","4","50",NA
"123","4","50",NA
"124","4","50",NA
"125","4","50",NA
"126","4","50",NA
"127","4","50",NA
"128","4","50",NA
"129","4","50",NA
"130","4","50",NA
"131","4","50",NA
"132","4","50",NA
"133","4","50",NA
"134","4","50",NA
"135","4","50",NA
"136","4","50",NA
"137","4","50",NA
"138","4","50",NA
"139","4","50",NA
"140","4","50",NA
"141","4","50",NA
"142","4","50",NA
"143","4","50",NA
"144","4","50",NA
"145","4","50",NA
"146","4","50",NA
"147","4","50",NA
"148","4","50",NA
"149","4","50",NA
"150","4","50",NA
"151","4","50",NA
"152","4","50",NA
"153","4","50",NA
"154","4","50",NA
"155","4","50",NA
"156","4","50",NA
"157","4","50",NA
"158","4","50",NA
"159","4","50",NA
"160","4","50",NA
"161","4","50",NA
"162","4","50",NA
"163","4","50",NA
"164","4","50",NA
"165","4","50",NA
"166","4","50",NA
"167","4","50",NA
"168","4","50",NA
"169","4","50",NA
"170","4","50",NA
"171","4","50",NA
"172","4","50",NA
"173","4","50",NA
"174","4","50",NA
"175","4","50",NA
"176","4","50",NA
"177","4","50",NA
"178","4","50",NA
"179","4","50",NA
"180","4","50",NA
"181","4","50",NA
"182","4","50",NA
"183","4","50",NA
"184","4","50",NA
"185","4","50",NA
"186","4","50",NA
"187","4","50",NA
"188","4","50",NA
"189","4","50",NA
"190","4","50",NA
"191","4","50",NA
"192","4","50",NA
"193","4","50",NA
"194","4","50",NA
"195","4","50",NA
"196","4","50",NA
"197","4","50",NA
"198","4","50",NA
"199","4","50",NA
"200","4","50",NA
"201","4","50",NA
"202","4","50",NA
"203","4","50",NA
"204","4","50",NA
"205","4","50",NA
"206","4","50",NA
"207","4","50",NA
"208","4","50",NA
"209","4","50",NA
"210","4","50",NA
"211","4","50",NA
"212","4","50",NA
"213","4","50",NA
"214","4","50",NA
"215","4","50",NA
"216","4","50",NA
"217","4","50",NA
"218","4","50",NA
"219","4","50",NA
"220","4","50",NA
"221","4","50",NA
"222","4","50",NA
"223","4","50",NA
"224","4","50",NA
"225","4","50",NA
"226","4","50",NA
"227","4","50",NA
"228","4","50",NA
"229","4","50",NA
"230","4","50",NA
"231","4","50",NA
"232","4","50",NA
"233","4","50",NA
"234","4","50",NA
"235","4","50",NA
"236","4","50",NA
"237","4","50",NA
"238","4","50",NA
"239","4","50",NA
"240","4","50",NA
"241","4","50",NA
"242","4","50",NA
"243","4","50",NA
"244","4","50",NA
"245","4","50",NA
"246","4","50",NA
"247","4","50",NA
"248","4","50",NA
"249","4","50",NA
"250","4","50",NA
"251","4","50",NA
"252","4","50",NA
"253","4","50",NA
"254","4","50",NA
"255","4","50",NA
"256","4","50",NA
"257","4","50",NA
"258","4","50",NA
"259","4","50",NA
"260","4","50",NA
"261","4","50",NA
"262","4","50",NA
"263","4","50",NA
"264","4","50",NA
"265","4","50",NA
"266","4","50",NA
"267","4","50",NA
"268","4","50",NA
"269","4","50",NA
"270","4","50",NA
"271","4","50",NA
"272","4","50",NA
"273","4","50",NA
"274","4","50",NA
"275","4","50",NA
"276","4","50",NA
"277","4","50",NA
"278","4","50",NA
"279","4","50",NA
"280","4","50",NA
"281","4","50",NA
"282","4","50",NA
"283","4","50",NA
"284","4","50",NA
"285","4","50",NA
"286","4","50",NA
"287","4","50",NA
"288","4","50",NA
"289","4","50",NA
"290","4","50",NA
"291","4","50",NA
"292","4","50",NA
"293","4","50",NA
"294","4","50",NA
"295","4","50",NA
"296","4","50",NA
"297","4","50",NA
"298","4","50",NA
"299","4","50",NA
"300","4","50",NA
"301","4","50",NA
"302","4","50",NA
"303","4","50",NA
"304","4","50",NA
"305","4","50",NA
"306","4","50",NA
"307","4","50",NA
"308","4","50",NA
"309","4","50",NA
"310","4","50",NA
"311","4","50",NA
"312","4","50",NA
"313","4","50",NA
"314","4","50",NA
"315","4","50",NA
"316","4","50",NA
"317","4","50",NA
"318","4","50",NA
"319","4","50",NA
"320","4","50",NA
"321","4","50",NA
"322","4","50",NA
"323","4","50",NA
"324","4","50",NA
"325","4","50",NA
"326","4","50",NA
"327","4","50",NA
"328","4","50",NA
"329","4","50",NA
"330","4","50",NA
"331","4","50",NA
"332","4","50",NA
"333","4","50",NA
"334","4","50",NA
"335","4","50",NA
"336","4","50",NA
"337","4","50",NA
"338","4","50",NA
"339","4","50",NA
"340","4","50",NA
"341","4","50",NA
"342","4","50",NA
"343","4","50",NA
"344","4","50",NA
"345","4","50",NA
"346","4","50",NA
"347","4","50",NA
"348","4","50",NA
"349","4","50",NA
"350","4","50",NA
"351","4","50",NA
"352","4","50",NA
"353","4","50",NA
"354","4","50",NA
"355","4","50",NA
"356","4","50",NA
"357","4","50",NA
"358","4","50",NA
"359","4","50",NA
"360","4","50",NA
"361","4","50",NA
"362","4","50",NA
"363","4","50",NA
"364","4","50",NA
"365","4","50",NA
"366","4","50",NA
"367","4","50",NA
"368","4","50",NA
"369","4","50",NA
"370","4","50",NA
"371","4","50",NA
"372","4","50",NA
"373","4","50",NA
"374","4","50",NA
"375","4","50",NA
"376","4","50",NA
"377","4","50",NA
"378","4","50",NA
"379","4","50",NA
"380","4","50",NA
"381","4","50",NA
"382","4","50",NA
"383","4","50",NA
"384","4","50",NA
"385","4","50",NA
"386","4","50",NA
"387","4","50",NA
"388","4","50",NA
"389","4","50",NA
"390","4","50",NA
"391","4","50",NA
"392","4","50",NA
"393","4","50",NA
"394","4","50",NA
"395","4","50",NA
"396","4","50",NA
"397","4","50",NA
"398","4","50",NA
"399","4","50",NA
"400","4","50",NA
"401","4","50",NA
"402","4","50",NA
"403","4","50",NA
"404","4","50",NA
"405","4","50",NA
"406","4","50",NA
"407","4","50",NA
"408","4","50",NA
"409","4","50",NA
"410","4","50",NA
"411","4","50",NA
"412","4","50",NA
"413","4","50",NA
"414","4","50",NA
"415","4","50",NA
"416","4","50",NA
"417","4","50",NA
"418","4","50",NA
"419","4","50",NA
"420","4","50",NA
"421","4","50",NA
"422","4","50",NA
"423","4","50",NA
"424","4","50",NA
"425","4","50",NA
"426","4","50",NA
"427","4","50",NA
"428","4","50",NA
"429","4","50",NA
"430","4","50",NA
"431","4","50",NA
"432","4","50",NA
"433","4","50",NA
"434","4","50",NA
"435","4","50",NA
"436","4","50",NA
"437","4","50",NA
"438","4","50",NA
"439","4","50",NA
"440","4","50",NA
"441","4","50",NA
"442","4","50",NA
"443","4","50",NA
"444","4","50",NA
"445","4","50",NA
"446","4","50",NA
"447","4","50",NA
"448","4","50",NA
"449","4","50",NA
"450","4","50",NA
"451","4","50",NA
"452","4","50",NA
"453","4","50",NA
"454","4","50",NA
"455","4","50",NA
"456","4","50",NA
"457","4","50",NA
"458","4","50",NA
"459","4","50",NA
"460","4","50",NA
"461","4","50",NA
"462","4","50",NA
"463","4","50",NA
"464","4","50",NA
"465","4","50",NA
"466","4","50",NA
"467","4","50",NA
"468","4","50",NA
"469","4","50",NA
"470","4","50",NA
"471","4","50",NA
"472","4","50",NA
"473","4","50",NA
"474","4","50",NA
"475","4","50",NA
"476","4","50",NA
"477","4","50",NA
"478","4","50",NA
"479","4","50",NA
"480","4","50",NA
"481","4","50",NA
"482","4","50",NA
"483","4","50",NA
"484","4","50",NA
"485","4","50",NA
"486","4","50",NA
"487","4","50",NA
"488","4","50",NA
"489","4","50",NA
"490","4","50",NA
"491","4","50",NA
"492","4","50",NA
"493","4","50",NA
"494","4","50",NA
"495","4","50",NA
"496","4","50",NA
"497","4","50",NA
"498","4","50",NA
"499","4","50",NA
"500","4","50",NA
"1","5","50",1.76950249078933e-05
"2","5","50",NA
"3","5","50",NA
"4","5","50",NA
"5","5","50",NA
"6","5","50",NA
"7","5","50",NA
"8","5","50",NA
"9","5","50",NA
"10","5","50",NA
"11","5","50",NA
"12","5","50",NA
"13","5","50",NA
"14","5","50",NA
"15","5","50",NA
"16","5","50",NA
"17","5","50",NA
"18","5","50",NA
"19","5","50",NA
"20","5","50",NA
"21","5","50",NA
"22","5","50",NA
"23","5","50",NA
"24","5","50",NA
"25","5","50",NA
"26","5","50",NA
"27","5","50",NA
"28","5","50",NA
"29","5","50",NA
"30","5","50",NA
"31","5","50",NA
"32","5","50",NA
"33","5","50",NA
"34","5","50",NA
"35","5","50",NA
"36","5","50",NA
"37","5","50",NA
"38","5","50",NA
"39","5","50",NA
"40","5","50",NA
"41","5","50",NA
"42","5","50",NA
"43","5","50",NA
"44","5","50",NA
"45","5","50",NA
"46","5","50",NA
"47","5","50",NA
"48","5","50",NA
"49","5","50",NA
"50","5","50",NA
"51","5","50",NA
"52","5","50",NA
"53","5","50",NA
"54","5","50",NA
"55","5","50",NA
"56","5","50",NA
"57","5","50",NA
"58","5","50",NA
"59","5","50",NA
"60","5","50",NA
"61","5","50",NA
"62","5","50",NA
"63","5","50",NA
"64","5","50",NA
"65","5","50",NA
"66","5","50",NA
"67","5","50",NA
"68","5","50",NA
"69","5","50",NA
"70","5","50",NA
"71","5","50",NA
"72","5","50",NA
"73","5","50",NA
"74","5","50",NA
"75","5","50",NA
"76","5","50",NA
"77","5","50",NA
"78","5","50",NA
"79","5","50",NA
"80","5","50",NA
"81","5","50",NA
"82","5","50",NA
"83","5","50",NA
"84","5","50",NA
"85","5","50",NA
"86","5","50",NA
"87","5","50",NA
"88","5","50",NA
"89","5","50",NA
"90","5","50",NA
"91","5","50",NA
"92","5","50",NA
"93","5","50",NA
"94","5","50",NA
"95","5","50",NA
"96","5","50",NA
"97","5","50",NA
"98","5","50",NA
"99","5","50",NA
"100","5","50",NA
"101","5","50",NA
"102","5","50",NA
"103","5","50",NA
"104","5","50",NA
"105","5","50",NA
"106","5","50",NA
"107","5","50",NA
"108","5","50",NA
"109","5","50",NA
"110","5","50",NA
"111","5","50",NA
"112","5","50",NA
"113","5","50",NA
"114","5","50",NA
"115","5","50",NA
"116","5","50",NA
"117","5","50",NA
"118","5","50",NA
"119","5","50",NA
"120","5","50",NA
"121","5","50",NA
"122","5","50",NA
"123","5","50",NA
"124","5","50",NA
"125","5","50",NA
"126","5","50",NA
"127","5","50",NA
"128","5","50",NA
"129","5","50",NA
"130","5","50",NA
"131","5","50",NA
"132","5","50",NA
"133","5","50",NA
"134","5","50",NA
"135","5","50",NA
"136","5","50",NA
"137","5","50",NA
"138","5","50",NA
"139","5","50",NA
"140","5","50",NA
"141","5","50",NA
"142","5","50",NA
"143","5","50",NA
"144","5","50",NA
"145","5","50",NA
"146","5","50",NA
"147","5","50",NA
"148","5","50",NA
"149","5","50",NA
"150","5","50",NA
"151","5","50",NA
"152","5","50",NA
"153","5","50",NA
"154","5","50",NA
"155","5","50",NA
"156","5","50",NA
"157","5","50",NA
"158","5","50",NA
"159","5","50",NA
"160","5","50",NA
"161","5","50",NA
"162","5","50",NA
"163","5","50",NA
"164","5","50",NA
"165","5","50",NA
"166","5","50",NA
"167","5","50",NA
"168","5","50",NA
"169","5","50",NA
"170","5","50",NA
"171","5","50",NA
"172","5","50",NA
"173","5","50",NA
"174","5","50",NA
"175","5","50",NA
"176","5","50",NA
"177","5","50",NA
"178","5","50",NA
"179","5","50",NA
"180","5","50",NA
"181","5","50",NA
"182","5","50",NA
"183","5","50",NA
"184","5","50",NA
"185","5","50",NA
"186","5","50",NA
"187","5","50",NA
"188","5","50",NA
"189","5","50",NA
"190","5","50",NA
"191","5","50",NA
"192","5","50",NA
"193","5","50",NA
"194","5","50",NA
"195","5","50",NA
"196","5","50",NA
"197","5","50",NA
"198","5","50",NA
"199","5","50",NA
"200","5","50",NA
"201","5","50",NA
"202","5","50",NA
"203","5","50",NA
"204","5","50",NA
"205","5","50",NA
"206","5","50",NA
"207","5","50",NA
"208","5","50",NA
"209","5","50",NA
"210","5","50",NA
"211","5","50",NA
"212","5","50",NA
"213","5","50",NA
"214","5","50",NA
"215","5","50",NA
"216","5","50",NA
"217","5","50",NA
"218","5","50",NA
"219","5","50",NA
"220","5","50",NA
"221","5","50",NA
"222","5","50",NA
"223","5","50",NA
"224","5","50",NA
"225","5","50",NA
"226","5","50",NA
"227","5","50",NA
"228","5","50",NA
"229","5","50",NA
"230","5","50",NA
"231","5","50",NA
"232","5","50",NA
"233","5","50",NA
"234","5","50",NA
"235","5","50",NA
"236","5","50",NA
"237","5","50",NA
"238","5","50",NA
"239","5","50",NA
"240","5","50",NA
"241","5","50",NA
"242","5","50",NA
"243","5","50",NA
"244","5","50",NA
"245","5","50",NA
"246","5","50",NA
"247","5","50",NA
"248","5","50",NA
"249","5","50",NA
"250","5","50",NA
"251","5","50",NA
"252","5","50",NA
"253","5","50",NA
"254","5","50",NA
"255","5","50",NA
"256","5","50",NA
"257","5","50",NA
"258","5","50",NA
"259","5","50",NA
"260","5","50",NA
"261","5","50",NA
"262","5","50",NA
"263","5","50",NA
"264","5","50",NA
"265","5","50",NA
"266","5","50",NA
"267","5","50",NA
"268","5","50",NA
"269","5","50",NA
"270","5","50",NA
"271","5","50",NA
"272","5","50",NA
"273","5","50",NA
"274","5","50",NA
"275","5","50",NA
"276","5","50",NA
"277","5","50",NA
"278","5","50",NA
"279","5","50",NA
"280","5","50",NA
"281","5","50",NA
"282","5","50",NA
"283","5","50",NA
"284","5","50",NA
"285","5","50",NA
"286","5","50",NA
"287","5","50",NA
"288","5","50",NA
"289","5","50",NA
"290","5","50",NA
"291","5","50",NA
"292","5","50",NA
"293","5","50",NA
"294","5","50",NA
"295","5","50",NA
"296","5","50",NA
"297","5","50",NA
"298","5","50",NA
"299","5","50",NA
"300","5","50",NA
"301","5","50",NA
"302","5","50",NA
"303","5","50",NA
"304","5","50",NA
"305","5","50",NA
"306","5","50",NA
"307","5","50",NA
"308","5","50",NA
"309","5","50",NA
"310","5","50",NA
"311","5","50",NA
"312","5","50",NA
"313","5","50",NA
"314","5","50",NA
"315","5","50",NA
"316","5","50",NA
"317","5","50",NA
"318","5","50",NA
"319","5","50",NA
"320","5","50",NA
"321","5","50",NA
"322","5","50",NA
"323","5","50",NA
"324","5","50",NA
"325","5","50",NA
"326","5","50",NA
"327","5","50",NA
"328","5","50",NA
"329","5","50",NA
"330","5","50",NA
"331","5","50",NA
"332","5","50",NA
"333","5","50",NA
"334","5","50",NA
"335","5","50",NA
"336","5","50",NA
"337","5","50",NA
"338","5","50",NA
"339","5","50",NA
"340","5","50",NA
"341","5","50",NA
"342","5","50",NA
"343","5","50",NA
"344","5","50",NA
"345","5","50",NA
"346","5","50",NA
"347","5","50",NA
"348","5","50",NA
"349","5","50",NA
"350","5","50",NA
"351","5","50",NA
"352","5","50",NA
"353","5","50",NA
"354","5","50",NA
"355","5","50",NA
"356","5","50",NA
"357","5","50",NA
"358","5","50",NA
"359","5","50",NA
"360","5","50",NA
"361","5","50",NA
"362","5","50",NA
"363","5","50",NA
"364","5","50",NA
"365","5","50",NA
"366","5","50",NA
"367","5","50",NA
"368","5","50",NA
"369","5","50",NA
"370","5","50",NA
"371","5","50",NA
"372","5","50",NA
"373","5","50",NA
"374","5","50",NA
"375","5","50",NA
"376","5","50",NA
"377","5","50",NA
"378","5","50",NA
"379","5","50",NA
"380","5","50",NA
"381","5","50",NA
"382","5","50",NA
"383","5","50",NA
"384","5","50",NA
"385","5","50",NA
"386","5","50",NA
"387","5","50",NA
"388","5","50",NA
"389","5","50",NA
"390","5","50",NA
"391","5","50",NA
"392","5","50",NA
"393","5","50",NA
"394","5","50",NA
"395","5","50",NA
"396","5","50",NA
"397","5","50",NA
"398","5","50",NA
"399","5","50",NA
"400","5","50",NA
"401","5","50",NA
"402","5","50",NA
"403","5","50",NA
"404","5","50",NA
"405","5","50",NA
"406","5","50",NA
"407","5","50",NA
"408","5","50",NA
"409","5","50",NA
"410","5","50",NA
"411","5","50",NA
"412","5","50",NA
"413","5","50",NA
"414","5","50",NA
"415","5","50",NA
"416","5","50",NA
"417","5","50",NA
"418","5","50",NA
"419","5","50",NA
"420","5","50",NA
"421","5","50",NA
"422","5","50",NA
"423","5","50",NA
"424","5","50",NA
"425","5","50",NA
"426","5","50",NA
"427","5","50",NA
"428","5","50",NA
"429","5","50",NA
"430","5","50",NA
"431","5","50",NA
"432","5","50",NA
"433","5","50",NA
"434","5","50",NA
"435","5","50",NA
"436","5","50",NA
"437","5","50",NA
"438","5","50",NA
"439","5","50",NA
"440","5","50",NA
"441","5","50",NA
"442","5","50",NA
"443","5","50",NA
"444","5","50",NA
"445","5","50",NA
"446","5","50",NA
"447","5","50",NA
"448","5","50",NA
"449","5","50",NA
"450","5","50",NA
"451","5","50",NA
"452","5","50",NA
"453","5","50",NA
"454","5","50",NA
"455","5","50",NA
"456","5","50",NA
"457","5","50",NA
"458","5","50",NA
"459","5","50",NA
"460","5","50",NA
"461","5","50",NA
"462","5","50",NA
"463","5","50",NA
"464","5","50",NA
"465","5","50",NA
"466","5","50",NA
"467","5","50",NA
"468","5","50",NA
"469","5","50",NA
"470","5","50",NA
"471","5","50",NA
"472","5","50",NA
"473","5","50",NA
"474","5","50",NA
"475","5","50",NA
"476","5","50",NA
"477","5","50",NA
"478","5","50",NA
"479","5","50",NA
"480","5","50",NA
"481","5","50",NA
"482","5","50",NA
"483","5","50",NA
"484","5","50",NA
"485","5","50",NA
"486","5","50",NA
"487","5","50",NA
"488","5","50",NA
"489","5","50",NA
"490","5","50",NA
"491","5","50",NA
"492","5","50",NA
"493","5","50",NA
"494","5","50",NA
"495","5","50",NA
"496","5","50",NA
"497","5","50",NA
"498","5","50",NA
"499","5","50",NA
"500","5","50",NA
"1","6","50",1.78124108652843e-05
"2","6","50",NA
"3","6","50",NA
"4","6","50",NA
"5","6","50",NA
"6","6","50",NA
"7","6","50",NA
"8","6","50",NA
"9","6","50",NA
"10","6","50",NA
"11","6","50",NA
"12","6","50",NA
"13","6","50",NA
"14","6","50",NA
"15","6","50",NA
"16","6","50",NA
"17","6","50",NA
"18","6","50",NA
"19","6","50",NA
"20","6","50",NA
"21","6","50",NA
"22","6","50",NA
"23","6","50",NA
"24","6","50",NA
"25","6","50",NA
"26","6","50",NA
"27","6","50",NA
"28","6","50",NA
"29","6","50",NA
"30","6","50",NA
"31","6","50",NA
"32","6","50",NA
"33","6","50",NA
"34","6","50",NA
"35","6","50",NA
"36","6","50",NA
"37","6","50",NA
"38","6","50",NA
"39","6","50",NA
"40","6","50",NA
"41","6","50",NA
"42","6","50",NA
"43","6","50",NA
"44","6","50",NA
"45","6","50",NA
"46","6","50",NA
"47","6","50",NA
"48","6","50",NA
"49","6","50",NA
"50","6","50",NA
"51","6","50",NA
"52","6","50",NA
"53","6","50",NA
"54","6","50",NA
"55","6","50",NA
"56","6","50",NA
"57","6","50",NA
"58","6","50",NA
"59","6","50",NA
"60","6","50",NA
"61","6","50",NA
"62","6","50",NA
"63","6","50",NA
"64","6","50",NA
"65","6","50",NA
"66","6","50",NA
"67","6","50",NA
"68","6","50",NA
"69","6","50",NA
"70","6","50",NA
"71","6","50",NA
"72","6","50",NA
"73","6","50",NA
"74","6","50",NA
"75","6","50",NA
"76","6","50",NA
"77","6","50",NA
"78","6","50",NA
"79","6","50",NA
"80","6","50",NA
"81","6","50",NA
"82","6","50",NA
"83","6","50",NA
"84","6","50",NA
"85","6","50",NA
"86","6","50",NA
"87","6","50",NA
"88","6","50",NA
"89","6","50",NA
"90","6","50",NA
"91","6","50",NA
"92","6","50",NA
"93","6","50",NA
"94","6","50",NA
"95","6","50",NA
"96","6","50",NA
"97","6","50",NA
"98","6","50",NA
"99","6","50",NA
"100","6","50",NA
"101","6","50",NA
"102","6","50",NA
"103","6","50",NA
"104","6","50",NA
"105","6","50",NA
"106","6","50",NA
"107","6","50",NA
"108","6","50",NA
"109","6","50",NA
"110","6","50",NA
"111","6","50",NA
"112","6","50",NA
"113","6","50",NA
"114","6","50",NA
"115","6","50",NA
"116","6","50",NA
"117","6","50",NA
"118","6","50",NA
"119","6","50",NA
"120","6","50",NA
"121","6","50",NA
"122","6","50",NA
"123","6","50",NA
"124","6","50",NA
"125","6","50",NA
"126","6","50",NA
"127","6","50",NA
"128","6","50",NA
"129","6","50",NA
"130","6","50",NA
"131","6","50",NA
"132","6","50",NA
"133","6","50",NA
"134","6","50",NA
"135","6","50",NA
"136","6","50",NA
"137","6","50",NA
"138","6","50",NA
"139","6","50",NA
"140","6","50",NA
"141","6","50",NA
"142","6","50",NA
"143","6","50",NA
"144","6","50",NA
"145","6","50",NA
"146","6","50",NA
"147","6","50",NA
"148","6","50",NA
"149","6","50",NA
"150","6","50",NA
"151","6","50",NA
"152","6","50",NA
"153","6","50",NA
"154","6","50",NA
"155","6","50",NA
"156","6","50",NA
"157","6","50",NA
"158","6","50",NA
"159","6","50",NA
"160","6","50",NA
"161","6","50",NA
"162","6","50",NA
"163","6","50",NA
"164","6","50",NA
"165","6","50",NA
"166","6","50",NA
"167","6","50",NA
"168","6","50",NA
"169","6","50",NA
"170","6","50",NA
"171","6","50",NA
"172","6","50",NA
"173","6","50",NA
"174","6","50",NA
"175","6","50",NA
"176","6","50",NA
"177","6","50",NA
"178","6","50",NA
"179","6","50",NA
"180","6","50",NA
"181","6","50",NA
"182","6","50",NA
"183","6","50",NA
"184","6","50",NA
"185","6","50",NA
"186","6","50",NA
"187","6","50",NA
"188","6","50",NA
"189","6","50",NA
"190","6","50",NA
"191","6","50",NA
"192","6","50",NA
"193","6","50",NA
"194","6","50",NA
"195","6","50",NA
"196","6","50",NA
"197","6","50",NA
"198","6","50",NA
"199","6","50",NA
"200","6","50",NA
"201","6","50",NA
"202","6","50",NA
"203","6","50",NA
"204","6","50",NA
"205","6","50",NA
"206","6","50",NA
"207","6","50",NA
"208","6","50",NA
"209","6","50",NA
"210","6","50",NA
"211","6","50",NA
"212","6","50",NA
"213","6","50",NA
"214","6","50",NA
"215","6","50",NA
"216","6","50",NA
"217","6","50",NA
"218","6","50",NA
"219","6","50",NA
"220","6","50",NA
"221","6","50",NA
"222","6","50",NA
"223","6","50",NA
"224","6","50",NA
"225","6","50",NA
"226","6","50",NA
"227","6","50",NA
"228","6","50",NA
"229","6","50",NA
"230","6","50",NA
"231","6","50",NA
"232","6","50",NA
"233","6","50",NA
"234","6","50",NA
"235","6","50",NA
"236","6","50",NA
"237","6","50",NA
"238","6","50",NA
"239","6","50",NA
"240","6","50",NA
"241","6","50",NA
"242","6","50",NA
"243","6","50",NA
"244","6","50",NA
"245","6","50",NA
"246","6","50",NA
"247","6","50",NA
"248","6","50",NA
"249","6","50",NA
"250","6","50",NA
"251","6","50",NA
"252","6","50",NA
"253","6","50",NA
"254","6","50",NA
"255","6","50",NA
"256","6","50",NA
"257","6","50",NA
"258","6","50",NA
"259","6","50",NA
"260","6","50",NA
"261","6","50",NA
"262","6","50",NA
"263","6","50",NA
"264","6","50",NA
"265","6","50",NA
"266","6","50",NA
"267","6","50",NA
"268","6","50",NA
"269","6","50",NA
"270","6","50",NA
"271","6","50",NA
"272","6","50",NA
"273","6","50",NA
"274","6","50",NA
"275","6","50",NA
"276","6","50",NA
"277","6","50",NA
"278","6","50",NA
"279","6","50",NA
"280","6","50",NA
"281","6","50",NA
"282","6","50",NA
"283","6","50",NA
"284","6","50",NA
"285","6","50",NA
"286","6","50",NA
"287","6","50",NA
"288","6","50",NA
"289","6","50",NA
"290","6","50",NA
"291","6","50",NA
