"simulation","cohort","N","Sd"
"497","1","100",0.168039397710739
"498","1","100",0.162811365083991
"499","1","100",0.163066277793787
"500","1","100",0.156885848278714
"1","2","100",0.15892770950494
"2","2","100",0.157800274977634
"3","2","100",0.161731476906041
"4","2","100",0.15946564334596
"5","2","100",0.157043112766169
"6","2","100",0.164420396623489
"7","2","100",0.163405469611697
"8","2","100",0.158256803497674
"9","2","100",0.158889427657839
"10","2","100",0.159824007832131
"11","2","100",0.168760023524986
"12","2","100",0.164785036118305
"13","2","100",0.167394745048712
"14","2","100",0.16693692420247
"15","2","100",0.162831749855769
"16","2","100",0.161362703473448
"17","2","100",0.16393430696461
"18","2","100",0.160476692893903
"19","2","100",0.162807162988247
"20","2","100",0.157414149796678
"21","2","100",0.160425476021197
"22","2","100",0.159992501888596
"23","2","100",0.159466488732212
"24","2","100",0.162310609599963
"25","2","100",0.16030933450324
"26","2","100",0.160032004509027
"27","2","100",0.159386363751959
"28","2","100",0.157685521519059
"29","2","100",0.17067837075356
"30","2","100",0.160472691708701
"31","2","100",0.162564729756517
"32","2","100",0.160406532084291
"33","2","100",0.155323761623014
"34","2","100",0.161766728618603
"35","2","100",0.169553065254478
"36","2","100",0.164150475105335
"37","2","100",0.160283691811363
"38","2","100",0.163057677020871
"39","2","100",0.163390053218882
"40","2","100",0.165318271440946
"41","2","100",0.164183794016651
"42","2","100",0.163371078123539
"43","2","100",0.165942798249418
"44","2","100",0.170088339361121
"45","2","100",0.162954915846644
"46","2","100",0.157801252862676
"47","2","100",0.162838009051134
"48","2","100",0.163954212068391
"49","2","100",0.159949397164227
"50","2","100",0.158324425597956
"51","2","100",0.166277910327943
"52","2","100",0.16404868171095
"53","2","100",0.164182997738731
"54","2","100",0.160713796894122
"55","2","100",0.163623659646088
"56","2","100",0.159393402394609
"57","2","100",0.161869781377209
"58","2","100",0.159311100008898
"59","2","100",0.166681043599195
"60","2","100",0.157922707576916
"61","2","100",0.161821088362001
"62","2","100",0.166519625185842
"63","2","100",0.15940670906544
"64","2","100",0.166149950508091
"65","2","100",0.158693108711372
"66","2","100",0.161761298070499
"67","2","100",0.159340123788829
"68","2","100",0.166381646767871
"69","2","100",0.154215187075808
"70","2","100",0.160821555642882
"71","2","100",0.166233952829065
"72","2","100",0.157787834594453
"73","2","100",0.162362014075929
"74","2","100",0.160240965161512
"75","2","100",0.15983212169122
"76","2","100",0.161206215368054
"77","2","100",0.163294900788014
"78","2","100",0.158679738600611
"79","2","100",0.168802246478755
"80","2","100",0.158852645374714
"81","2","100",0.159731815220329
"82","2","100",0.164500787828346
"83","2","100",0.163351547703413
"84","2","100",0.159986270933438
"85","2","100",0.160767388305569
"86","2","100",0.163498026549351
"87","2","100",0.162206324377097
"88","2","100",0.159216128388987
"89","2","100",0.160007676698509
"90","2","100",0.165034585531165
"91","2","100",0.157378334423481
"92","2","100",0.159416839035674
"93","2","100",0.160690880020885
"94","2","100",0.158690429898234
"95","2","100",0.162227842440086
"96","2","100",0.161422305705179
"97","2","100",0.15867229470411
"98","2","100",0.158892503125562
"99","2","100",0.159731475375571
"100","2","100",0.163514423421332
"101","2","100",0.157453308695231
"102","2","100",0.155440415692774
"103","2","100",0.165252432655851
"104","2","100",0.16536267691699
"105","2","100",0.158460269162652
"106","2","100",0.160700802590556
"107","2","100",0.164216446818849
"108","2","100",0.158977386213084
"109","2","100",0.15867700439818
"110","2","100",0.158640839525227
"111","2","100",0.160871167337493
"112","2","100",0.15504115429639
"113","2","100",0.159240047843157
"114","2","100",0.169252249879526
"115","2","100",0.16565578030764
"116","2","100",0.157193684861121
"117","2","100",0.160839181292006
"118","2","100",0.161807944566892
"119","2","100",0.1626341520434
"120","2","100",0.159576582141133
"121","2","100",0.15942683427262
"122","2","100",0.158789023176102
"123","2","100",0.164804776421137
"124","2","100",0.162349928908516
"125","2","100",0.160696410368715
"126","2","100",0.163802917809088
"127","2","100",0.159198802047792
"128","2","100",0.157733680202357
"129","2","100",0.166036470733588
"130","2","100",0.157180650265517
"131","2","100",0.163455018002805
"132","2","100",0.163514432859021
"133","2","100",0.159696586469346
"134","2","100",0.16075777008204
"135","2","100",0.159699981325541
"136","2","100",0.162378727513986
"137","2","100",0.162350454943095
"138","2","100",0.165945308906142
"139","2","100",0.153783709750017
"140","2","100",0.162566042575183
"141","2","100",0.159757685099224
"142","2","100",0.160375108883505
"143","2","100",0.157589946435344
"144","2","100",0.165122187771648
"145","2","100",0.164095837726388
"146","2","100",0.162387459830048
"147","2","100",0.161774992965845
"148","2","100",0.158170307909892
"149","2","100",0.164842852780803
"150","2","100",0.161537478078015
"151","2","100",0.166242412172973
"152","2","100",0.167975695047087
"153","2","100",0.161200243728641
"154","2","100",0.166297074820141
"155","2","100",0.161057664102775
"156","2","100",0.160209220344896
"157","2","100",0.167145041919752
"158","2","100",0.159345296653374
"159","2","100",0.156110021488254
"160","2","100",0.160274925769778
"161","2","100",0.159397876329942
"162","2","100",0.157102123006572
"163","2","100",0.160919560636882
"164","2","100",0.158788305656242
"165","2","100",0.159737224222044
"166","2","100",0.163858517566397
"167","2","100",0.161873787595495
"168","2","100",0.162941292926241
"169","2","100",0.163996315696988
"170","2","100",0.164518600504835
"171","2","100",0.156767070530841
"172","2","100",0.169996630734076
"173","2","100",0.157231437706693
"174","2","100",0.159305380060032
"175","2","100",0.161227011822089
"176","2","100",0.158982862792177
"177","2","100",0.163709175574276
"178","2","100",0.157189976650929
"179","2","100",0.158521244158472
"180","2","100",0.160582008727937
"181","2","100",0.157046699231993
"182","2","100",0.162497552702794
"183","2","100",0.162488098672676
"184","2","100",0.157795393646053
"185","2","100",0.158673601037943
"186","2","100",0.159819953784833
"187","2","100",0.158752060159614
"188","2","100",0.161412761585322
"189","2","100",0.162527276380187
"190","2","100",0.159691331942313
"191","2","100",0.15980573316376
"192","2","100",0.160199832839461
"193","2","100",0.158181527528282
"194","2","100",0.164466007733556
"195","2","100",0.156419570776596
"196","2","100",0.163620989148151
"197","2","100",0.162509961179636
"198","2","100",0.164153252822182
"199","2","100",0.159972812432316
"200","2","100",0.160841830981922
"201","2","100",0.158795278612905
"202","2","100",0.164420098030943
"203","2","100",0.15991721398517
"204","2","100",0.164467324776875
"205","2","100",0.161768029340344
"206","2","100",0.165440012745777
"207","2","100",0.169140301682926
"208","2","100",0.164131844105335
"209","2","100",0.158720321484017
"210","2","100",0.159033805786317
"211","2","100",0.165206063891079
"212","2","100",0.165551367716958
"213","2","100",0.159477301423035
"214","2","100",0.160510218588472
"215","2","100",0.160838340609205
"216","2","100",0.157361296330751
"217","2","100",0.160257925161041
"218","2","100",0.16283028615895
"219","2","100",0.16162940252389
"220","2","100",0.167135615393999
"221","2","100",0.155836433817904
"222","2","100",0.163992424667021
"223","2","100",0.160375880563614
"224","2","100",0.156742068354127
"225","2","100",0.157220211404448
"226","2","100",0.16293983324581
"227","2","100",0.155833874043826
"228","2","100",0.158700402167722
"229","2","100",0.158424432407269
"230","2","100",0.160392621257622
"231","2","100",0.159752779245802
"232","2","100",0.162852864499967
"233","2","100",0.159865376649695
"234","2","100",0.156010739317812
"235","2","100",0.159103404368947
"236","2","100",0.161347431210283
"237","2","100",0.163829455176293
"238","2","100",0.160680803057145
"239","2","100",0.163796467253736
"240","2","100",0.168539229186281
"241","2","100",0.163451832455536
"242","2","100",0.162099462064088
"243","2","100",0.158003517962817
"244","2","100",0.163270972477101
"245","2","100",0.166928372617647
"246","2","100",0.155061062911126
"247","2","100",0.168015810921907
"248","2","100",0.161686699818836
"249","2","100",0.160201088003182
"250","2","100",0.1573220432177
"251","2","100",0.1613527598772
"252","2","100",0.16579140412673
"253","2","100",0.157749759406897
"254","2","100",0.162290013845398
"255","2","100",0.163380162785159
"256","2","100",0.15730516616252
"257","2","100",0.157733525186793
"258","2","100",0.161640512332623
"259","2","100",0.159972138606811
"260","2","100",0.168216441291488
"261","2","100",0.15800512751495
"262","2","100",0.163792137915846
"263","2","100",0.158605082363544
"264","2","100",0.162901345668128
"265","2","100",0.159670664340387
"266","2","100",0.167974541169234
"267","2","100",0.158236986307055
"268","2","100",0.165479715627585
"269","2","100",0.159168601184676
"270","2","100",0.16778559182843
"271","2","100",0.164471246209329
"272","2","100",0.158814920906436
"273","2","100",0.166874057637471
"274","2","100",0.161157629961945
"275","2","100",0.160754559772706
"276","2","100",0.161305301597616
"277","2","100",0.158806504441128
"278","2","100",0.168204631386586
"279","2","100",0.166334313351331
"280","2","100",0.158096694805834
"281","2","100",0.161429312325836
"282","2","100",0.163104406524021
"283","2","100",0.158117147992115
"284","2","100",0.157450667806104
"285","2","100",0.167293465020734
"286","2","100",0.159396965733585
"287","2","100",0.165170694758188
"288","2","100",0.163920553381181
"289","2","100",0.16054888340435
"290","2","100",0.161783452174405
"291","2","100",0.157281154242421
"292","2","100",0.159727868717927
"293","2","100",0.160194136815008
"294","2","100",0.161292704768739
"295","2","100",0.16454508358346
"296","2","100",0.16351449328666
"297","2","100",0.15826988258423
"298","2","100",0.160305973607113
"299","2","100",0.160722588946768
"300","2","100",0.157834055164314
"301","2","100",0.165121683791392
"302","2","100",0.163533098434453
"303","2","100",0.158868370916994
"304","2","100",0.158947073300422
"305","2","100",0.162278792742611
"306","2","100",0.159249743896622
"307","2","100",0.15975415854878
"308","2","100",0.159515130331898
"309","2","100",0.161360650006465
"310","2","100",0.163011830536343
"311","2","100",0.162494369802104
"312","2","100",0.16024189584289
"313","2","100",0.16282282572705
"314","2","100",0.161137957285285
"315","2","100",0.157715943442983
"316","2","100",0.161959561302309
"317","2","100",0.166767359527656
"318","2","100",0.165325049765234
"319","2","100",0.155706292990492
"320","2","100",0.157818047666194
"321","2","100",0.165804228653792
"322","2","100",0.160293583458854
"323","2","100",0.163002073923059
"324","2","100",0.159114549278962
"325","2","100",0.161833608839802
"326","2","100",0.160939049183678
"327","2","100",0.163867808713775
"328","2","100",0.163376005284774
"329","2","100",0.161419775089598
"330","2","100",0.167838351518553
"331","2","100",0.155734014434495
"332","2","100",0.158046427845457
"333","2","100",0.167315604660801
"334","2","100",0.166844933756963
"335","2","100",0.159035740385483
"336","2","100",0.163512508938503
"337","2","100",0.160678092016657
"338","2","100",0.165984993280374
"339","2","100",0.156907152842098
"340","2","100",0.161915967568575
"341","2","100",0.167389104283681
"342","2","100",0.159055687033284
"343","2","100",0.160482741379404
"344","2","100",0.159236193661776
"345","2","100",0.163063812369289
"346","2","100",0.163183564050996
"347","2","100",0.15834102445999
"348","2","100",0.160843428343054
"349","2","100",0.160982630771111
"350","2","100",0.157204348769263
"351","2","100",0.163040704556542
"352","2","100",0.161171415006969
"353","2","100",0.164332104404359
"354","2","100",0.158841212847991
"355","2","100",0.15721520179947
"356","2","100",0.158873393984487
"357","2","100",0.160301427317071
"358","2","100",0.162277397053378
"359","2","100",0.160532282162239
"360","2","100",0.166268045936537
"361","2","100",0.159763571614736
"362","2","100",0.158784730922338
"363","2","100",0.158777750465362
"364","2","100",0.158752408472996
"365","2","100",0.160286895170537
"366","2","100",0.166495428570447
"367","2","100",0.155614007785651
"368","2","100",0.164489272673891
"369","2","100",0.158992626210561
"370","2","100",0.163656559336985
"371","2","100",0.163069975942269
"372","2","100",0.158424073154945
"373","2","100",0.166361441573525
"374","2","100",0.162017552377909
"375","2","100",0.165564756508985
"376","2","100",0.161505064666123
"377","2","100",0.159283483729017
"378","2","100",0.163040085670309
"379","2","100",0.160995027130409
"380","2","100",0.160826054613117
"381","2","100",0.162913745476493
"382","2","100",0.16127277900543
"383","2","100",0.161279509241351
"384","2","100",0.161780591853292
"385","2","100",0.15952979879154
"386","2","100",0.160138361040284
"387","2","100",0.156577504534335
"388","2","100",0.162229787186883
"389","2","100",0.157740273030478
"390","2","100",0.161103477475152
"391","2","100",0.166019860902814
"392","2","100",0.15979456669241
"393","2","100",0.15615823440742
"394","2","100",0.159525230588681
"395","2","100",0.160058882786592
"396","2","100",0.16267122231034
"397","2","100",0.162106793267229
"398","2","100",0.16024891904569
"399","2","100",0.164085696712443
"400","2","100",0.159264482322212
"401","2","100",0.160656172059192
"402","2","100",0.165268085272953
"403","2","100",0.1577771273606
"404","2","100",0.159195755597903
"405","2","100",0.162792017430598
"406","2","100",0.162905996146698
"407","2","100",0.162899038384981
"408","2","100",0.161321320597863
"409","2","100",0.157602533653972
"410","2","100",0.165519764401767
"411","2","100",0.163842193546499
"412","2","100",0.156313717105917
"413","2","100",0.159966593299852
"414","2","100",0.162031664458015
"415","2","100",0.159584231278072
"416","2","100",0.163716698622834
"417","2","100",0.157590430390055
"418","2","100",0.158186876938205
"419","2","100",0.158702206195978
"420","2","100",0.164676920699766
"421","2","100",0.161841172792756
"422","2","100",0.165485496255295
"423","2","100",0.165729831382214
"424","2","100",0.155862392892467
"425","2","100",0.16596559908863
"426","2","100",0.161291050436635
"427","2","100",0.159931726865915
"428","2","100",0.152699352699476
"429","2","100",0.160243494517425
"430","2","100",0.159273547342021
"431","2","100",0.160209032721401
"432","2","100",0.155890373263915
"433","2","100",0.161290508358314
"434","2","100",0.15459558339469
"435","2","100",0.164584739192408
"436","2","100",0.159030328892015
"437","2","100",0.162865444443284
"438","2","100",0.160049735435641
"439","2","100",0.163582333405708
"440","2","100",0.161789739421468
"441","2","100",0.167106565222376
"442","2","100",0.159404860653775
"443","2","100",0.162726357054503
"444","2","100",0.158949605930513
"445","2","100",0.169016548256048
"446","2","100",0.159222229260425
"447","2","100",0.159912760692121
"448","2","100",0.159782998527781
"449","2","100",0.156846244534645
"450","2","100",0.159006758182334
"451","2","100",0.161888442920339
"452","2","100",0.157526136419807
"453","2","100",0.159086265524948
"454","2","100",0.161506572576918
"455","2","100",0.162837851058229
"456","2","100",0.162583458102809
"457","2","100",0.159393030353338
"458","2","100",0.157449651440205
"459","2","100",0.160356889142274
"460","2","100",0.161130612976323
"461","2","100",0.165041978449927
"462","2","100",0.161747394025864
"463","2","100",0.164543349317136
"464","2","100",0.158331837000183
"465","2","100",0.157858263010471
"466","2","100",0.169178196288673
"467","2","100",0.1599566904627
"468","2","100",0.162976432823757
"469","2","100",0.159351254000667
"470","2","100",0.162167039031668
"471","2","100",0.166648820804087
"472","2","100",0.164470055800659
"473","2","100",0.164515068543878
"474","2","100",0.161457759786111
"475","2","100",0.159764298585382
"476","2","100",0.163519501983195
"477","2","100",0.157687510855909
"478","2","100",0.159946981583583
"479","2","100",0.164211093207823
"480","2","100",0.159275103547704
"481","2","100",0.164908357319036
"482","2","100",0.157076156198045
"483","2","100",0.156891351229726
"484","2","100",0.165742316127691
"485","2","100",0.152602666024458
"486","2","100",0.151524226443504
"487","2","100",0.158396816790879
"488","2","100",0.156385344582802
"489","2","100",0.159064331538982
"490","2","100",0.163506506416542
"491","2","100",0.162837750380906
"492","2","100",0.162871063194277
"493","2","100",0.158675745162438
"494","2","100",0.161471341648602
"495","2","100",0.160328965617639
"496","2","100",0.16020295669853
"497","2","100",0.159643532768308
"498","2","100",0.159210730787762
"499","2","100",0.162933609398355
"500","2","100",0.161107376580056
"1","3","100",0.163022041299252
"2","3","100",0.162643465004989
"3","3","100",0.159057312667179
"4","3","100",0.15921540732274
"5","3","100",0.167270032416338
"6","3","100",0.16140756300672
"7","3","100",0.162429027296097
"8","3","100",0.159670105856598
"9","3","100",0.165068532829713
"10","3","100",0.163965087297841
"11","3","100",0.16263545949463
"12","3","100",0.162480433751671
"13","3","100",0.166217181008718
"14","3","100",0.161255035624128
"15","3","100",0.159158744676257
"16","3","100",0.160178157562799
"17","3","100",0.160170974121208
"18","3","100",0.160840047108276
"19","3","100",0.159238602049578
"20","3","100",0.158865698360408
"21","3","100",0.162200114274432
"22","3","100",0.165712892970065
"23","3","100",0.165142402305819
"24","3","100",0.159569168900019
"25","3","100",0.158487720707286
"26","3","100",0.162357241275281
"27","3","100",0.158213928760252
"28","3","100",0.166623976411517
"29","3","100",0.156481414863233
"30","3","100",0.163304257706353
"31","3","100",0.154460977326168
"32","3","100",0.165142868903901
"33","3","100",0.160796398483882
"34","3","100",0.162280088153286
"35","3","100",0.160075935321233
"36","3","100",0.166834289870309
"37","3","100",0.167037894365911
"38","3","100",0.162751499118177
"39","3","100",0.155324906406958
"40","3","100",0.161387136342485
"41","3","100",0.163171197864006
"42","3","100",0.167594132806729
"43","3","100",0.167520345145323
"44","3","100",0.168943390699767
"45","3","100",0.160284939062281
"46","3","100",0.166398347953552
"47","3","100",0.162918982721842
"48","3","100",0.15895138347309
"49","3","100",0.160186018613612
"50","3","100",0.1633218005479
"51","3","100",0.157551356240696
"52","3","100",0.161319281056276
"53","3","100",0.158535228008476
"54","3","100",0.166772371535698
"55","3","100",0.167960106715096
"56","3","100",0.159388376098985
"57","3","100",0.158038847352084
"58","3","100",0.158184381817608
"59","3","100",0.156465913774202
"60","3","100",0.158968108100628
"61","3","100",0.162945167996504
"62","3","100",0.161203638206473
"63","3","100",0.160895107916763
"64","3","100",0.159780887711848
"65","3","100",0.159593508598033
"66","3","100",0.158664128704686
"67","3","100",0.158435243646634
"68","3","100",0.160330025284219
"69","3","100",0.1620590516225
"70","3","100",0.164968601893937
"71","3","100",0.165428338988385
"72","3","100",0.163354124432933
"73","3","100",0.156323942165243
"74","3","100",0.161266632438829
"75","3","100",0.156880935443676
"76","3","100",0.159707703646284
"77","3","100",0.158047379315173
"78","3","100",0.157307329804189
"79","3","100",0.16842792583874
"80","3","100",0.161343289878244
"81","3","100",0.160078169873688
"82","3","100",0.164515752029724
"83","3","100",0.157272394592216
"84","3","100",0.159107975930162
"85","3","100",0.163076846646945
"86","3","100",0.158669675835432
"87","3","100",0.16160692174877
"88","3","100",0.168177954560502
"89","3","100",0.169706958983546
"90","3","100",0.160882688247736
"91","3","100",0.160152940591299
"92","3","100",0.16624217585058
"93","3","100",0.158688555995872
"94","3","100",0.166410222309748
"95","3","100",0.166046015301144
"96","3","100",0.158502042003577
"97","3","100",0.171066584321203
"98","3","100",0.159325073131236
"99","3","100",0.161810811436922
"100","3","100",0.160683492231127
"101","3","100",0.157158965319176
"102","3","100",0.160292145953617
"103","3","100",0.157252858414659
"104","3","100",0.163643598946625
"105","3","100",0.160020002080777
"106","3","100",0.165988048415636
"107","3","100",0.164434850785767
"108","3","100",0.163472195943344
"109","3","100",0.162948935321283
"110","3","100",0.156744564435667
"111","3","100",0.163557817914708
"112","3","100",0.157336054536317
"113","3","100",0.162447966447867
"114","3","100",0.162628652845382
"115","3","100",0.159983147949376
"116","3","100",0.160082014910557
"117","3","100",0.16200396262337
"118","3","100",0.159463223514544
"119","3","100",0.163145429702355
"120","3","100",0.160128414356639
"121","3","100",0.157891094800279
"122","3","100",0.161023900354121
"123","3","100",0.163961767545886
"124","3","100",0.160876825905844
"125","3","100",0.15677465434211
"126","3","100",0.157082745911936
"127","3","100",0.163899203065794
"128","3","100",0.15928287041223
"129","3","100",0.164485954330136
"130","3","100",0.159426576257894
"131","3","100",0.152231772703829
"132","3","100",0.162844440969174
"133","3","100",0.161138223968549
"134","3","100",0.15907931223335
"135","3","100",0.163942570898864
"136","3","100",0.157760612695867
"137","3","100",0.159687579899678
"138","3","100",0.162915525732727
"139","3","100",0.157021015049451
"140","3","100",0.163395782641357
"141","3","100",0.171141378625665
"142","3","100",0.167707120059485
"143","3","100",0.160734677129402
"144","3","100",0.158852770720009
"145","3","100",0.164481413059729
"146","3","100",0.164177830442816
"147","3","100",0.158798686097938
"148","3","100",0.157907663205301
"149","3","100",0.166232519480588
"150","3","100",0.162962097537053
"151","3","100",0.158338206020558
"152","3","100",0.154402176202941
"153","3","100",0.162214127469548
"154","3","100",0.164403358460388
"155","3","100",0.159916561567795
"156","3","100",0.162178027324592
"157","3","100",0.163066242031105
"158","3","100",0.157480873589641
"159","3","100",0.160411594281836
"160","3","100",0.167706664587104
"161","3","100",0.163084047180207
"162","3","100",0.157732831208816
"163","3","100",0.158850096282206
"164","3","100",0.161268801890759
"165","3","100",0.161001155004574
"166","3","100",0.157817930021363
"167","3","100",0.158528849729362
"168","3","100",0.160374915598689
"169","3","100",0.156305406165585
"170","3","100",0.163156580522271
"171","3","100",0.164613118196443
"172","3","100",0.16638822836281
"173","3","100",0.161491050261647
"174","3","100",0.162123811292332
"175","3","100",0.153233588207853
"176","3","100",0.160799260133652
"177","3","100",0.159381762125191
"178","3","100",0.168959821241906
"179","3","100",0.167284362019652
"180","3","100",0.158714268236775
"181","3","100",0.160700303881814
"182","3","100",0.159380451584208
"183","3","100",0.158203757131921
"184","3","100",0.166080743678639
"185","3","100",0.160039638505991
"186","3","100",0.157789679906058
"187","3","100",0.164883045045213
"188","3","100",0.161901953904338
"189","3","100",0.157942405646344
"190","3","100",0.157226411027306
"191","3","100",0.159419395286996
"192","3","100",0.158663146078988
"193","3","100",0.160331374170726
"194","3","100",0.166740425015586
"195","3","100",0.162803486729347
"196","3","100",0.158164856391116
"197","3","100",0.16189584244241
"198","3","100",0.16328912476961
"199","3","100",0.157332572260001
"200","3","100",0.164541778377056
"201","3","100",0.159359612962333
"202","3","100",0.159736113146199
"203","3","100",0.157755494362146
"204","3","100",0.158676451203237
"205","3","100",0.158841443645445
"206","3","100",0.160258363719817
"207","3","100",0.159330538291776
"208","3","100",0.159870461197383
"209","3","100",0.158603523019284
"210","3","100",0.166162458736592
"211","3","100",0.158588955609307
"212","3","100",0.158180528373849
"213","3","100",0.160409116254287
"214","3","100",0.16284962753342
"215","3","100",0.162244748099497
"216","3","100",0.15937054720974
"217","3","100",0.162456388288349
"218","3","100",0.157827883010857
"219","3","100",0.165596264076002
"220","3","100",0.158435344382662
"221","3","100",0.161363240703199
"222","3","100",0.163427823594231
"223","3","100",0.16125603519069
"224","3","100",0.164302187208533
"225","3","100",0.161594155806433
"226","3","100",0.157918393281872
"227","3","100",0.164390096463049
"228","3","100",0.159283436407704
"229","3","100",0.162120665620634
"230","3","100",0.157252171053667
"231","3","100",0.162026592249308
"232","3","100",0.158806720756272
"233","3","100",0.165747613928459
"234","3","100",0.164642826196343
"235","3","100",0.157473006673126
"236","3","100",0.160766655039501
"237","3","100",0.158403169517325
"238","3","100",0.164635914489403
"239","3","100",0.165664402837621
"240","3","100",0.158946848072628
"241","3","100",0.155153362191192
"242","3","100",0.171291919057824
"243","3","100",0.160318586076304
"244","3","100",0.163150371604522
"245","3","100",0.160602099635577
"246","3","100",0.161166306454779
"247","3","100",0.158896211938142
"248","3","100",0.160399091956666
"249","3","100",0.156779225617143
"250","3","100",0.161856765854468
"251","3","100",0.159769856855057
"252","3","100",0.162972741410287
"253","3","100",0.161129948344339
"254","3","100",0.158235835989291
"255","3","100",0.160935818674147
"256","3","100",0.162370719214221
"257","3","100",0.157159715727479
"258","3","100",0.161433837827763
"259","3","100",0.162633395921952
"260","3","100",0.162968791674814
"261","3","100",0.161939966898562
"262","3","100",0.161250101231119
"263","3","100",0.161689310816037
"264","3","100",0.162607844020565
"265","3","100",0.162793951360934
"266","3","100",0.158203511825405
"267","3","100",0.160922582531253
"268","3","100",0.157717487643466
"269","3","100",0.162138545047807
"270","3","100",0.160925729936215
"271","3","100",0.160802364862146
"272","3","100",0.159836211417156
"273","3","100",0.163285040009422
"274","3","100",0.157805682909918
"275","3","100",0.158011024230325
"276","3","100",0.159613442424075
"277","3","100",0.154807501416283
"278","3","100",0.161777867060077
"279","3","100",0.164080504860876
"280","3","100",0.15960519738889
"281","3","100",0.161043973284978
"282","3","100",0.162358809895536
"283","3","100",0.162582114725285
"284","3","100",0.16313987684657
"285","3","100",0.156923423630439
"286","3","100",0.163439059913075
"287","3","100",0.161345971043349
"288","3","100",0.159279135432843
"289","3","100",0.157598744789496
"290","3","100",0.165531908358072
"291","3","100",0.162588700805401
"292","3","100",0.159902976233272
"293","3","100",0.166227290397851
"294","3","100",0.162558941532942
"295","3","100",0.162968306365163
"296","3","100",0.159901156955681
"297","3","100",0.155613542438712
"298","3","100",0.15731266982084
"299","3","100",0.158771560127557
"300","3","100",0.161670452923875
"301","3","100",0.164776667932306
"302","3","100",0.155642883813011
"303","3","100",0.160268916536579
"304","3","100",0.161634616222873
"305","3","100",0.164031148745197
"306","3","100",0.161131919451663
"307","3","100",0.157007913298259
"308","3","100",0.159018400753327
"309","3","100",0.162953162885192
"310","3","100",0.160936246627214
"311","3","100",0.15680340738775
"312","3","100",0.163268878132673
"313","3","100",0.157666595626995
"314","3","100",0.166234086948491
"315","3","100",0.162381645118476
"316","3","100",0.162083688481082
"317","3","100",0.163864732901913
"318","3","100",0.163368624256977
"319","3","100",0.158269972944246
"320","3","100",0.159362085218393
"321","3","100",0.160385790908399
"322","3","100",0.160710168246434
"323","3","100",0.16343317411962
"324","3","100",0.163388446764824
"325","3","100",0.158549788981007
"326","3","100",0.160768093006076
"327","3","100",0.16108482870863
"328","3","100",0.156796588091974
"329","3","100",0.16791500293466
"330","3","100",0.163440970980764
"331","3","100",0.156709420963243
"332","3","100",0.163398169538148
"333","3","100",0.164984246299636
"334","3","100",0.159464015081095
"335","3","100",0.155932794021723
"336","3","100",0.161469895431628
"337","3","100",0.159581290494061
"338","3","100",0.159418798058981
"339","3","100",0.160780691917329
"340","3","100",0.155933910685558
"341","3","100",0.1678671499911
"342","3","100",0.162561438182208
"343","3","100",0.16191674925355
"344","3","100",0.165374897350931
"345","3","100",0.162846704686403
"346","3","100",0.1628544359629
"347","3","100",0.16070797405326
"348","3","100",0.161125946466082
"349","3","100",0.159277105009757
"350","3","100",0.16154394041998
"351","3","100",0.169814294987131
"352","3","100",0.161596485356517
"353","3","100",0.158688280878946
"354","3","100",0.165181046729048
"355","3","100",0.15968613758315
"356","3","100",0.164802493127763
"357","3","100",0.160822269941391
"358","3","100",0.163439676519224
"359","3","100",0.158647637462988
"360","3","100",0.160265351672107
"361","3","100",0.159187480976707
"362","3","100",0.160091943068008
"363","3","100",0.161216716080347
"364","3","100",0.16006098579553
"365","3","100",0.15718845033699
"366","3","100",0.158505004540027
"367","3","100",0.160732319612583
"368","3","100",0.161854448784751
"369","3","100",0.157472601209032
"370","3","100",0.160397917317767
"371","3","100",0.156717820148104
"372","3","100",0.158204299962634
"373","3","100",0.162605527396429
"374","3","100",0.160018189892591
"375","3","100",0.158264693387344
"376","3","100",0.1593040870644
"377","3","100",0.164489162078097
"378","3","100",0.162917563214145
"379","3","100",0.159121439819135
"380","3","100",0.159201147637691
"381","3","100",0.15541896191078
"382","3","100",0.160557830328013
"383","3","100",0.162271060186414
"384","3","100",0.160908137511289
"385","3","100",0.16035297227984
"386","3","100",0.161491302077651
"387","3","100",0.161242975939334
"388","3","100",0.164463850015414
"389","3","100",0.154348017257185
"390","3","100",0.159178591242656
"391","3","100",0.162356754856666
"392","3","100",0.162279786025095
"393","3","100",0.160203938632206
"394","3","100",0.16976996825219
"395","3","100",0.158684436240461
"396","3","100",0.16263782644572
"397","3","100",0.161000054520594
"398","3","100",0.163950265220768
"399","3","100",0.161923111450382
"400","3","100",0.160664484369809
"401","3","100",0.161640579998398
"402","3","100",0.162284939798099
"403","3","100",0.162537454807814
"404","3","100",0.158753944043979
"405","3","100",0.160146390697363
"406","3","100",0.159696979704804
"407","3","100",0.158770930886123
"408","3","100",0.156379254975758
"409","3","100",0.166894550313889
"410","3","100",0.160221946865553
"411","3","100",0.164695506253278
"412","3","100",0.15800913699011
"413","3","100",0.159858735986155
"414","3","100",0.163486745302682
"415","3","100",0.158054200289335
"416","3","100",0.164893183179721
"417","3","100",0.15686309835826
"418","3","100",0.158948983848817
"419","3","100",0.16159473982489
"420","3","100",0.16574853586437
"421","3","100",0.162375782915032
"422","3","100",0.15741215006621
"423","3","100",0.157738747573793
"424","3","100",0.161116739958512
"425","3","100",0.160176069389906
"426","3","100",0.169146602725284
"427","3","100",0.156564159420096
"428","3","100",0.166822997347469
